,Arabic,English
11,فأجبتهم إلى الابتداء بذلك، عالماً بما فيه من عظيم النفع، ومنشور الذكر، ومذخور الاجر. واعتمدتُ به أن أبيّن عن عظيم قدر أمير المؤمنين(عليه السلام) في هذه الفضيلة، مضافة إلى المحاسن الدّثِرَة، والفضائل الجمّة.,"Accordingly, I acceded to their requests because I knew that it meant great reward, handsome reputation and a treasure of recompense. The object of this compilation is to bring forth Amir al- Mu’minin’s greatness and superiority in the are of rhetoric, in addition to his countless qualities and innumerable distinctions and to show that he had risen to the highest pinnacle of this attainment."
12,وأنه(عليه السلام) انفرد ببلوغ غايتها عن جميع السلف الاولين الذين إنّما يؤثر عنهم منها القليل فأما كلامه(عليه السلام) فهو البحر الذي لا يُساجَل، والجمّ الذي لا يحافَل. وأردتُ أن يسوغ لي التمثّل في الافتخار به(عليه السلام) بقول الفرزدق:,"He was singular among all those predecessors whose utterances are quoted here and the re, whereas his own utterances are such an on-rushing stream that its flow cannot be encountered and its treasure of delicacies cannot be matched. Since I proudly trace my descent from him, I have a pleasure of quoting a couplet of al-Farazdaq:"
13,أولئك أبائي فجئني بمثلهم * إذا جمعَتْنا يا جرير المجامعُ,These are my forefathers O Jarir.
14,سقطمنالنسخة,"When we get together, can you claim forth their equals?"
15,ورأيتُ كلامه(عليه السلام) يدور على أقطاب ثلاثة:أولها: الخطب والاوامر. وثانيها: الكتب والرسائل.وثالثها: الحكم والمواعظ.,"In my view, Amir al-Mu’minin’s utterances were divisible in three categories: firstly sermons and decrees; secondly, letters and correspondence, and thirdly, maxims and counsels."
16,فأجمعتُ بتوفيق الله جلّ جلاله على الابتداء باختيار محاسن الخطب، ثم محاسن الكتب، ثم محاسن الحِكَم والادب، مفرداً لكلّ صنف من ذلك باباً، ومفضلاً فيه أوراقاً، لتكون مقدمة لا ستدرك ما عساه يشذّ عنّي عاجلاً، ويقع إليّ آجلاً.,"Allah willing, I have decided to compile the sermons first, then the letters and finally the maxims and counsels. I then propose a separate chapter for each category, leaving blank pages in-between each so that if anything has been left out and becomes handy afterwards, it may be inserted the rein."
17,وإذا جاء شيء من كلامه(عليه السلام) الخارج في أثناء حوار، أوجواب سؤال، أوغرض آخر من الاغراض ـ في غير الانحاء التي ذكرتها، وقررت القاعدة عليها ـ نسبته إلى أليق الابواب به وربما جاء فيما أختارُهُ من ذلك فصول غير مُتّسِقة، ومحاسن كَلِم غير منتظمة;,"If my utterance which is routine or in reply to some question or has some other aim does not fit in with any of my divisions, it should be included in the category for which is most suitable or to which its subject matter is most similar. In this compilation, some sections and sentences have crept in whose arrangement show disarray and disorderliness."
18,لاني أورد النكت واللّمَع، ولا أقصد التتالي والنسَق.,This is so because I am only collecting the most representative brilliant utterances and do not wish to arrange or array them.
19,ومن عجائبه(عليه السلام) التي انفرد بها، وأمِنَ المشاركةَ فيها، أنّ كلامه(عليه السلام)الوارد في الزهد والمواعظ، والتذكير والزواجر، إذا تأمله المتأمل، وفكر فيه المتفكر، وخلع من قلبه أنه كلام مثله ممن عظم قدره، ونفذ أمره، وأحاط بالرقاب ملكه،,"The characteristic of Amir al-Mu’minin in which he is unparalleled and is shared by no one, is that his utterances on seclusion, piety, remembrance of Allah and admonition are such that when a person pursues them without bearing in mind that they are the words of a man who enjoys great and ruling status and who controls destinies of men,"
20,لم يعترضه الشك في أنه من كلام من لا حظّ له في غير الزهادة، ولا شغل له بغير العبادة، قد قبع في كسر بيت، أوانقطع إلى سفح جبل، لا يسمع إلاّ حسّه، ولا يرى إلاّ نفسه،,he can have no doubt that these are the utterances of a man who has no interest other than seclusion and no activity save worshipping; who is confined to the interior of some house or the valley some mountain where he hears nothing save his own murmur and sees no one except himself.
21,ولا يكاد يوقن بأنه كلامُ من ينغمس في الحرب مصْلِتاً سيفه، فيقُطّ الرقاب، ويُجَدل الابطال، ويعود به ينْطُفُ دَماً، ويقطر مُهَجاً، وهو مع تلك الحال زاهد الزهّاد، وبدَلُ الابدال.,"Would one believe that these are the utterances of one who plunges in battles with his sword drawn, severing heads and vanquishing the heroes while returning with his sword dripping with blood and the heart’s fluid? And despite all of this, he is supreme among the recluse and chief among the saints."
22,وهذه من فضائله العجيبة، وخصائصه اللطيفة، التي جمع بها بين الاضداد، وألف بين الاشتات، وكثيراً ما أُذاكر الاخوان بها، وأستخرج عجبهم منها، وهي موضع للعبرة بها، والفكرة فيها.,This distinction is one of those astonishing characteristics of Amir al-Mu’minin with which he collected within himself contradictory qualities and patched together diverse greatness. I often mention this subject to my brethren-in-faith and cause them to ponder over it.
23,وربما جاء في أثناء هذا الاختيار اللفظُ المردد، والمعنى المكرر، والعذر في ذلك أنّ روايات كلامه(عليه السلام)تختلف اختلافاً شديداً: فربما اتفق الكلام المختار في رواية فنُقِلَ على وجهه،,"Within this compilation, some repetition of words or subject matter are to be expected, as the utterances of Amir al-Mu’minin have been known to be related in numerous forms. Sometimes it happened that a particular utterance was found in a particular form in a tradition and was taken down in that very form."
24,ثم وُجد بعد ذلك في رواية أخرى موضوعاً غير موضعه الاول: إما بزيادة مختارة، أولفظ أحسن عبارة، فتقتضي الحال أن يعاد، استظهاراً للاختيار، وغَيْرةً على عقائل الكلام.,"Thereafter, the same utterance was found in some other tradition either with acceptable addition or in a more attractive style of expression. In such a case with a view to further the object of compilation and to preserve the beautiful utterance from being lost it was decided to repeat it elsewhere."
25,وربما بَعُدَ العهدُ أيضاً بما اختير أولاً فأُعيدَ بعضُه سهواً أونسياناً، لا قصداً واعتماداً.,"It has also happened that a particular utterance had appeared earlier but due to remoteness it has been entered again. This is through omission, not by intent."
26,ولا أدعي ـ مع ذلك ـ أنّي أحيط بأقطار جميع كلامه (عليه السلام) حتّى لا يشذّ عنّي منه شاذّ، ولا يَنِد نادّ، بل لا أبعد أن يكون القاصر عني فوق الواقع إليّ، والحاصل في رِبْقتي دون الخارج من يديّ،,In spite of all this I do not claim that I have collected Amir al- Mu’minin’s utterances from all the sources and that no single sentence of any type or construction has been left out. In fact I do not rule out the possibility that whatever has been left out might be more than what has been collected and what has been in any knowledge and use is far less than what has remained beyond my reach.
27,وما عليّ إلا بذل الجهد، وبلاغ الوسع، وعلى الله سبحانه نهج السبيل، وإرشاد الدليل، إن شاء الله تعالى.,My task was to strive to the best of my capacity and it was Allah’s part to make the way easy and guide me to the goal— if Allah so wills.
28,ورأيتُ من بعد تسمية هذا الكتاب بـ «نهج البلاغة» إذ كان يفتح للناظر فيه أبوابها، ويقرّب عليه طِلابها، وفيه حاجة العالم والمتعلّم، وبغية البليغ والزاهد،,"Having completed my work, both in the collection and compilation of this manuscript, Nahjul-Balagha, the pathway of rhetoric would be the appropriate title of the book, in that it would open the doors of eloquence for the reader and shorten its approach for him or her, the scholar and the student would meet their needs from it and the rhetoricians as well as the recluse would find their objectives in it."
29,ويمضي في أثنائه من عجيب الكلام في التوحيد والعدل، وتنزيه الله سبحانه عن شَبَهِ الخلق، ما هو بِلال كلّ غلّة، وشفاء كلّ علّة، وجِلاء كلّ شبهة.,"In this book will be found a wonderful discussion on Allah’s Oneness, Justness and His being free from body and form, that will quench every thirst (for learning), provide a cure for every malady (of unbelief) and remove every doubt."
30,ومن الله سبحانه أستمدّ التوفيق والعصمة، وأتنجّزُ التسديد والمعونة، وأستعيذه من خطأ الجنان، قبل خطأ اللسان، ومن زلّة الكَلِم، قبل زلّة القدم، وهو حسبي ونعم الوكيل,"I seek from Allah succor, protection against straying, correctness of action and His assistance. I seek His protection against mistakes of heart before mistakes of tongue and against mistakes of speech before mistakes of action. He is my Reliance and He is the best Trustee."
31,بَابُ المخُتْارِ مِنْ خُطب مولانا أمير المؤمنين عليّ بن أبي طالب عليه السلام وأوامره ونواهيه وكلامه الجاري مجرى الخطب والمواعظ في المقامات المحضورة والمواقف المذكورة والخطوب الواردة,"Selected Sermons, Letters and Sayingsof Amir al-Mu’minin Ali ibn Abu Talib"
32,[ 1 ],Sermon 1
33,ومن خطبة له (عليه السلام) يذكر فيها ابتداءَ خلق السماءِ والاَرض، وخلق آدم عليه الصلاة والسلام,"In this sermon, he recalls the creation of the earth and sky and the birth of Adam:"
34,[وفيها ذكر الحج] [وتحتوي على حمد الله، وخلق العالم، وخلق الملائكة، واختيار الانبياء، ومبعث النبي، والقرآن، والاحكام الشرعية],سقطمنالنسخة
35,الحَمْدُ للهِ الذَي لاَ يَبْلُغُ مِدْحَتَهُ القَائِلُونَ، وَلاِ يُحْصِي نَعْمَاءَهُ العَادونَ، ولاَ يُؤَدي حَقهُ الُمجْتَهِدُونَ، الذِي لاَ يُدْركُهُ بُعْدُ الهِمَمِ، وَلاَ يَنَالُهُ غَوْصُ الفِطَنِ، الذِي لَيْسَ لِصِفَتِهِ حَد مَحْدُودٌ، وَلاَ نَعْتٌ مَوْجُودٌ، وَلا وَقْتٌ مَعْدُودٌ، وَلا أَجَلٌ مَمْدُودٌ.,"Praise is due to Allah Whose worth cannot be described by speakers, whose bounties cannot be counted by calculators and whose claim (to obedience) cannot be satisfied by those who attempt to do so, whom the height of intellectual courage cannot appreciate and the depths of understanding cannot reach; He, for whose description no limit has been laid down, no praise exists, no time is ordained and no duration is fixed."
36,فَطَرَ الخَلائِقَ بِقُدْرَتِهَ، وَنَشَرَ الريَاحَ بِرَحْمَتِهِ، وَوَتدَ بِالصخُورِ مَيَدَانَ أَرْضِهِ. أَولُ الدينِ مَعْرِفَتُهُ، وَكَمَالُ مَعْرِفَتِهِ التصْديقُ بِهِ،,"He brought forth creation through His Omnipotence, dispersed winds through His Compassion and made firm the shaking earth with rocks. The foremost in religion is the acknowledgment of Him. The perfection of acknowledging Him is to testify Him. The perfection of testifying Him is to believe in His Oneness."
37,وَكَمَالُ التصْدِيقِ بِهِ تَوْحِيدُهُ، وَكَمَالُ تَوْحِيدِهِ الاخْلاصُ لَهُ، وَكَمَالُ الاخْلاصِ لَهُ نَفْيُ الصفَاتِ عَنْهُ، لِشَهَادَةِ كُل صِفَة أَنها غَيْرُ المَوْصُوفِ،,The perfection of believing in His Oneness is to regard Him Pure. The perfection of His purity is to deny Him attributes because every attribute is a proof that it is different from that to which it is attributed and everything to which something is attributed is different from the attribute.
38,وَشَهَادَةِ كُل مَوْصُوف أَنهُ غَيْرُ الصفَةِ، فَمَنْ وَصَفَ اللهَ سُبْحَانَهُ فَقَدْ قَرَنَهُ، وَمَنْ قَرَنَهُ فَقَدْ ثَناهُ، وَمَنْ ثَناهُ فَقَد جَزأَهُ، وَمَنْ جَزأَهُ فَقَدْ جَهِلَهُ، [وَمَنْ جَهِلَهُ فَقَدْ أشَارَ إِلَيْهِ، ]وَمَنْ أشَارَ إِلَيْهِ فَقَدْ حَدهُ، وَمَنْ حَدهُ فَقَدْ عَدهُ،,"Thus, whoever attaches attributes to Allah recognizes His like. Who recognizes His like regards Him as two. Who regards Him as two recognizes parts for Him, and who recognizes parts for Him mistakes Him, and who mistakes Him points at Him, and who points at Him admits limitations for Him, and who admits limitations for Him numbers Him."
39,وَمَنْ قَالَ: «فِيمَ» فَقَدْ ضَمنَهُ، وَمَنْ قَالَ: «عَلاَمَ؟» فَقَدْ أَخْلَى مِنُهُ. كائِنٌ لاَ عَنْ حَدَث، مَوْجُودٌ لاَ عَنْ عَدَم، مَعَ كُل شَيْء لاَ بِمُقَارَنَة، وَغَيْرُ كُل شيء لا بِمُزَايَلَة،,"Whoever said in what is He, held that He is contained, and whoever said on what is He held He is not on something else. He is a Being but not through phenomenon of coming into being. He Exists but not of non-Existence. He is with everything but not in physical nearness. He is different from everything but not in physical separation."
40,فَاعِلٌ لا بِمَعْنَى الْحَرَكَاتِ وَالاْلةِ، بَصِيرٌ إذْ لاَ مَنْظُورَ إلَيْهِ مِنْ خَلْقِهِ، مُتَوَحدٌ إذْ لاَ سَكَنَ يَسْتَأْنِسُ بهِ وَلاَ يَسْتوْحِشُ لِفَقْدِهِ.,"He acts but without connotation of movements and instruments. He sees even when there is none to be looked at from among His creation. He is only One, such that there is none with whom He may keep company or whom He may miss in his absence."
41,[خلق العالم],Creation of the Universe
42,أَنْشَأَ الخَلْقَ إنْشَاءً، وَابْتَدَأَهُ ابْتِدَاءً، بِلاَ رَوِية أَجَالَهَا، وَلاَ تَجْرِبَة اسْتَفَادَهَا، وَلاَ حَرَكَة أَحْدَثَهَا، وَلاَ هَمَامَةِ نَفْس اظْطَرَبَ فِيهَا. أَحَالَ الاْشياءَ لاوْقَاتِهَا، وَلامَ بَيْنَ مُخْتَلِفَاتِهَا، وَغَرزَ غَرائِزَهَا، وَأَلزَمَهَا أشْبَاحَهَا، عَالِماً بِهَا قَبْلَ ابْتِدَائِهَا، مُحِيطاً بِحُدُودِها وَانْتِهَائِهَا، عَارفاً بِقَرَائِنِها وَأَحْنَائِهَا.,"He initiated creation and commenced it originally, without undergoing reflection, without making use of any experiment, without innovating any movement and without experiencing any mental aspiration. He allotted all things their times, put together their variations, gave them their properties and determined their features. He knew them before creating them, fully realizing their limits and confines and appreciated their propensities and intricacies."
43,ثُم أَنْشَأَ ـ سُبْحَانَهُ ـ فَتْقَ الاجْوَاءِ، وَشَق الارْجَاءِ، وَسَكَائِكَ الَهوَاءِ، فأَجازَ فِيهَا مَاءً مُتَلاطِماً تَيارُهُ، مُتَراكِماً زَخارُهُ، حَمَلَهُ عَلَى مَتْنِ الريحِ الْعَاصِفَةِ، وَالزعْزَعِ الْقَاصِفَةِ، فَأَمَرَها بِرَدهِ، وَسَلطَهَا عَلَى شَدهِ، وَقَرنَهَا إِلَى حَدهِ،,"When the Almighty created the openings of the atmosphere, expanse of firmament and strata of winds, He allowed water, whose waves were stormy and whose surges leapt one over the other, to flow onto it. He loaded dashing winds and breaking typhoons, ordered them to shed it back (as rain), gave the wind control over the vigor of the rain and acquainted it with its limitations."
44,الهَوَاءُ مِنْ تَحْتِها فَتِيقٌ، وَالمَاءُ مِنْ فَوْقِهَا دَفِيقٌ.,The wind blew under it while water flowed furiously over it.
45,ثُم أَنْشَأَ سُبْحَانَهُ رِيحاً اعْتَقَمَ مَهَبهَا، وَأَدَامَ مُرَبهَا، وَأَعْصَفَ مَجْرَاها، وَأَبْعَدَ مَنْشَاهَا، فَأَمَرَها بِتَصْفِيقِ المَاءِ الزخارِ، وَإِثَارَةِ مَوْجِ البِحَارِ،,"Then, the Almighty created forth wind and made its movement sterile, perpetuated its status, intensified its motion and spread it far and wide. Then He ordered the wind to raise deep waters and to intensify the waves of the oceans."
46,فَمَخَضَتْهُ مَخْضَ السقَاءِ، وَعَصَفَتْ بهِ عَصْفَهَا بِالفَضَاءِ، تَرُد أَولَهُ عَلَى آخِرِهِ، وَسَاجِيَهُ عَلَى مَائِرِهِ، حَتى عَب عُبَابُهُ، وَرَمَى بِالزبَدِ رُكَامُهُ، فَرَفَعَهُ فِي هَوَاء مُنْفَتِق، وَجَو مُنْفَهِق، فَسَوى مِنْهُ سَبْعَ سَموَات،,"So the wind churned the water like the churning of curd and pushed it fiercely into the firmament, throwing its front status on the rear while the stationary status flowed till its level was raised and the surface was full of foam. Then Almighty raised the foam to the open wind and vast firmament and made therefrom the seven skies."
47,جَعَلَ سُفْلاَهُن مَوْجاً مَكْفُوفاً، وَعُلْيَاهُن سَقْفاً مَحْفُوظاً، وَسَمْكاً مَرْفُوعاً، بِغَيْر عَمَد يَدْعَمُهَا، وَلا دِسَار يَنْظِمُها.,He made the lower one as a stationary surge and the upper one as protective ceiling and high edifice without any pole to support it or nail to hold it together.
48,ثُم زَينَهَا بِزينَةِ الكَوَاكِبِ، وَضِياءِ الثوَاقِبِ، وَأَجْرَى فِيها سِرَاجاً مُسْتَطِيراً، وَقَمَراً مُنِيراً: في فَلَك دَائِر، وَسَقْف سَائِر، وَرَقِيم مَائِر.,"Then He decorated them with stars and the light of meteors and hung in it the shining sun and effulgent moon under the revolving sky, moving the ceiling and rotating firmament."
49,[خلق الملائكة],Creation of the Angels
50,ثُم فَتَقَ مَا بَيْنَ السمواتِ العُلاَ، فَمَلاهُن أَطْواراً مِنْ مَلائِكَتِهِ:مِنْهُمْ سُجُودٌ لاَيَرْكَعُونَ، وَرُكُوعٌ لاَ يَنْتَصِبُونَ، وَصَافونَ لاَ يَتَزَايَلُونَ، وَمُسَبحُونَ لاَ يَسْأَمُونَ، لاَ يَغْشَاهُمْ نَوْمُ العُيُونِ، وَلاَ سَهْوُ العُقُولِ، وَلاَ فَتْرَةُ الاَبْدَانِ، ولاَ غَفْلَةُ النسْيَانِ.,Then He created the openings between the high skies and filled them with all classes of His angels. Some of them are in prostration and do not rise. others are in kneeling positions and do not stand up Some of them are in array and do not leave their status. others are extolling Allah and do not get tired. The sleep of the eye or the slip of wit or languor of the body or effect of forgetfulness does not effect them.
51,وَمِنْهُمْ أُمَنَاءُ عَلَى وَحْيِهِ، وأَلسِنَةٌ إِلَى رُسُلِهِ، وَمُخْتَلِفُونَ بِقَضَائِهِ وَأَمْرهِ. وَمِنْهُمُ الحَفَظَةُ لِعِبَادِهِ، وَالسدَنَةُ لابْوَابِ جِنَانِهِ.,"Among them are those who work as trusted bearers of His message, those who serve, speaking tongues for His prophets and those who carry His orders and injunctions. Among them are the protectors of His creatures and guards of the doors of the gardens of Paradise."
52,وَمِنْهُمُ الثابِتَةُ في الارَضِينَ السفْلَى أَقْدَامُهُمْ، وَالمَارِقَةُ مِنَ السماءِ العُلْيَا أَعْنَاقُهُمْ، والخَارجَةُ مِنَ الاقْطَارِ أَرْكَانُهُمْ، وَالمُنَاسِبَةُ لِقَوَائِمِ العَرْشِ أَكْتَافُهُمْ، نَاكِسَةٌ دُونَهُ أَبْصارُهُمْ، مُتَلَفعُونَ تَحْتَهُ بِأَجْنِحَتِهِمْ، مَضْرُوبَةٌ بَيْنَهُمْ وَبَيْنَ مِنْ دُونَهُمْ حُجُبُ العِزةِ، وَأسْتَارُ القُدْرَةِ،,"Among them are those whose steps are fixed on earth but their necks protrude into the skies. Their limbs are out on all sides, their shoulders are in accord with the columns of the Divine Throne, their eyes are cast down before it, they have spread their wings down under it and they have rendered between themselves and all else curtains of honor and screens of power."
53,لاَ يَتَوَهمُونَ رَبهُمْ بالتصْوِيرِ، وَلاَ يُجْرُونَ عَلَيْهِ صِفَاتِ المَصْنُوعِينَ، وَلاَ يَحُدونَهُ بِالاماكِنِ، وَلاَ يُشِيرُونَ إِلَيْهِ بِالنظَائِرِ.,"They do not think of their Creator through image, do not impute created attributes to Him, do not confine Him within abodes and do not point at Him through illustrations."
54,منها: في صفة خلق آدم(عليه السلام),Creation of Adam
55,ثُم جَمَعَ سُبْحَانَهُ مِنْ حَزْنِ الارْضِ وَسَهْلِهَا، وَعَذْبِهَا وَسَبَخِهَا، تُرْبَةً سَنهَا بالمَاءِ حَتى خَلَصَتْ، وَلاَطَهَا بِالبَلةِ حَتى لَزَبَتْ، فَجَبَلَ مِنْها صُورَةً ذَاتَ أَحْنَاء وَوُصُول، وَأَعْضَاء وَفُصُول: أَجْمَدَهَا حَتى اسْتَمْسَكَتْ، وَأَصْلَدَهَا حَتى صَلْصَلَتْ، لِوَقْت مَعْدُود، وَأجَل مَعْلُوم،,"Allah collected clay from hard, soft, sweet and sour earth, which He moistened with water till it became pure and kneaded it with moisture till it became gluey. From it He carved an image with curves, joints, limbs and segments. He solidified it till it dried up for a fixed time and a known duration."
56,ثُم نَفَخَ فِيها مِنْ رُوحِهِ فَمَثُلَتْ إِنْساناً ذَا أَذْهَان يُجيلُهَا، وَفِكَر يَتَصَرفُ بِهَا، وَجَوَارِحَ يَخْتَدِمُهَا، وَأَدَوَات يُقَلبُهَا، وَمَعْرِفَة يَفْرُقُ بِهَا بَيْنَ الحَق وَالبَاطِلِ، والاَذْوَاقِ والَمشَام، وَالالوَانِ وَالاجْنَاس، مَعْجُوناً بطِينَةِ الالوَانِ الُمخْتَلِفَةِ،,"Then He blew into it out of His Spirit whereupon it took the pattern of a human being with a mind that governed him, intelligence which he made use of, limbs that served him, organs that changed his status, sagacity that differentiated between truth and untruth, tastes and smells, colors and species. He was a mixture of clays of different colors,"
57,وَالاَشْبَاهِ المُؤْتَلِفَةِ، وَالاضْدَادِ المُتَعَادِيَةِ، والاخْلاطِ المُتَبَايِنَةِ، مِنَ الحَر والبَرْدِ، وَالبَلةِ وَالْجُمُودِ،,"cohesive materials, divergent contradictories and differing properties like heat, cold, softness and hardness."
58,وَالْمَساءَةِ وَالسرُورِ، وَاسْتَأْدَى اللهُ سُبْحَانَهُ المَلائكَةَ وَدِيعَتَهُ لَدَيْهِمْ، وَعَهْدَ وَصِيتِهِ إِلَيْهمْ، في الاْذْعَانِ بالسجُودِ لَهُ، وَالخُنُوعِ لِتَكْرِمَتِهِ،,Then Allah asked the angels to fulfil His promise with them and to accomplish the pledge of His injunction to them by acknowledging Him through prostration to Him and submission to His honored status.
59,فَقَالَ عزمِن قائِل: (اسْجُدُوا لاِدَمَ فَسَجَدُوا إِلا إِبْلِيسَ) وَقَبِيلَهُ،,"So Allah said: “Prostrate to Adam, so they prostrated except Iblis (Satan). (Holy Quran, 2: 34; 7: 11; 17: 61; 18: 50; 20: 116)."
60,اعْتَرَتْهُمُ الحَمِيةُ، وَغَلَبَتْ عَلَيْهِمُ الشقْوَةُ، وَتَعَززُوا بِخِلْقَةِ النارِ، وَاسْتَوْهَنُوا خَلْقَ الصلْصَالِ، فَأَعْطَاهُ اللهُ تَعالَى النظِرَةَ اسْتِحْقَاقاً لِلسخْطَةِ، وَاسْتِتْماماً لِلْبَلِيةِ، وَإِنْجَازاً لِلْعِدَةِ، فَقَالَ: (إنكَ مِنَ المُنْظَرِينَ إِلَى يَوْمِ الْوَقْتِ الْمَعْلُومِ).,"Self-importance withheld him and vice overcame him. So that he took pride in his own creation with fire and treated the creation of clay contemptuously. So Allah allowed him time in order to let him fully deserve His wrath and to complete (man’s) test and to fulfil the promise (He had made to Satan). Thus, He said: “Verily you have been allowed time till the known Day(Holy Quran, 15: 38, 38: 81)."
61,ثُم أَسْكَنَ سُبْحَانَهُ آدَمَ دَاراً أرْغَدَ فِيهَاعَيْشَهُ، وَآمَنَ فِيهَا مَحَلتَهُ، وَحَذرَهُ إِبْلِيسَ وَعَدَاوَتَهُ، فَاغْتَرهُ عَدُوهُ نَفَاسَةً عَلَيْهِ بِدَارِ الْمُقَامِ، وَمُرَافَقَةِ الابْرَارِ، فَبَاعَ الْيَقِينَ بِشَكهِ، وَالعَزِيمَةَ بِوَهْنِهِ، وَاسْتَبْدَلَ بِالْجَذَلِ وَجَلاً، وَبِالاْغْتِرَارِ نَدَماً.,"Thereafter, Allah placed Adam in a house where He made his life and his stay safe and He cautioned him of Iblis and his enmity. Then his enemy (Iblis) envied Adam’s abiding in Paradise and his contacts with the virtuous. So he changed his conviction into wavering and determination into weakness. He thus converted his happiness into fear and his prestige into shame."
62,ثُم بَسَطَ اللهُ سُبْحَانَهُ لَهُ في تَوْبَتِهِ، وَلَقاهُ كَلِمَةَ رَحْمَتِهِ، وَوَعَدَهُ المَرَد إِلَى جَنتِهِ، فَأَهْبَطَهُ إِلَى دَارِ الَبَلِيةِ، وَتَنَاسُلِ الذريةِ.,"Then Allah offered to Adam the chance to repent, taught him words of His Mercy, promised him return to His Paradise and sent him down to the place of trial and procreation of Progeny."
63,[اختيار الانبياء],Allah Chooses His Prophets
