,Arabic,English
11,ثم طوى الكتاب ودفعه إلى عرفجة وأمره أن يعجل بالمسير فسار حتى قدم على على أبي عبيدة فوجده على الجابية فدفع الكتاب إليه فقرأ على المسلمين ففرحوا بمسيرهم إلى بيت المقدس فعندها دعا أبو عبيدة بخالد بن الوليد وعقد له راية وضم إليه خمسة آلاف فارس من خيل الزحف وسرحه إلى بيت المقدس ثم دعا بيزيد بن أبي سفيان وعقد له راية على خمسة آلاف وأمره أن يلحق بخالد إلى بيت المقدس,"He folded the letter and handed it for delivery to ‘Arfajah.The messenger met Abu ‘Ubaydah at al-Jabiyah where he gave him the letter. Abu ‘Ubaydahread it out to the Muslims who rejoiced at going to Baytul Muqaddas. He called Khalid gave him a flag and sent him with 5,000 elite cavalry to Baytul Muqaddas. He then ordered Yazid bin Abi Sufyanto meet Khalid at Baytul Muqaddas with another 5,000."
12,وقال له: يا ابن أبي سفيان ما علمتك إلا ناصحا فإذا أشرفت على بلد ايلياء فارفعوا أصواتكم بالتهليل والتكبير واسألوا الله بجاه نبيه ومن سكنها من الأنبياء والصالحين أن يسهل فتحها على أيدي المسلمين,"He said, “O Ibn Abi Sufyan, I only know you to be a well-wisher. When you reach Ayla {Roman name for Baytul Muqaddas – translator s note) raise your voices with, “La ilaha illallah,” and “Allahu Akbar”. Ask Allah, through the intercession of His Prophet S as well as the other prophets and pious people who dwelt in Baytul Muqaddas, to make her conquest easy for the Muslims.”"
13,فأخذ يزيد الراية وسار يريد بيت المقدس فسار ثم دعا شرحبيل بن حسنة كاتب وحي النبي صلى الله عليه وسلم وعقد له راية وضم إليه خمسة آلاف فارس من أهل اليمن وقال له: سر بمن معك حتى تقدم بيت المقدس وانزل بعسكرك عليها ولا تختلط بعسكر من تقدم قبلك,"Yazid took the flag and went.Abu ‘Ubaydah then summoned Shurahbil bin Hasanah and gave him 5,000 Yamani horsemen, saying, “Take these men to Baytul Muqaddas but when you reach there do not mix your troops with the other armies who arrived there before you.”"
14,ثم دعا بالمرقال بن هاشم بن عتبة بن أبي وقاص وضم إليه خمسة آلاف فارس مع جمع من المسلمين وسرحه على أثر شرحبيل ابن حسنة وقال له: انزل على حصنها وانت منعزل عن أصحابك,"Then he called al-Mirqal bin Hashim bin ‘Utbah bin Abi Waqqas. He sent him behind Shurahbilwith 5,000 horsemen of mixed tribes and said, “Camp at the fort of Baytul Muqaddas and remain separated from the other Muslim armies.”"
15,ثم عقد راية خامسة فسلمها للمسيب ابن نجية الفزاري وأمره أن يلحق بأصحابه وضم إليه خمسة آلاف فارس من النخع وغيرهم من القبائل وعقد راية سادسة وسلمها إلى قيس بن هبيرة المرادي وضم إليه خمسة آلاف فارس وسيره وراءه ثم عقد راية سابعة وسلمها إلى عروة بن مهلهل بن يزيد الخيل وضم إليه خمسة آلاف فارس وسيره وراءهم,"The fifth flag was for al-Musayyib bin Najiyah with 5,000 cavalry from Nakha and other tribes. The sixth flag was for Qays bin Hubayrah with 5,000 cavalry and the seventh for ‘Urwah bin Muhalhil bin Zayd al-Khayl with 5,000 cavalry."
16,فكان جملة من سرحه أبو عبيدة إلى بيت المقدس خمسة وثلاثين الفا وسارت السبعة أمراء في سبعة أيام في كل يوم أمير وذلك كله يرهب به اعداء الله فبقي كل يوم ينزل عليهم أمير بجيشه.,"Abu ‘Ubaydah thus sent a total of 35,000 men to Baytul Muqaddas. Each day a different one of the seven generals departed for the city. This was to terrify Allah’s enemies."
17,فكان أول من طلع عليهم بالراية خالد بن الوليد فلما أشرف عليهم كبر وكبر أصحابه فلما سمع أهل بيت المقدس ضجيج اصواتهم انزعجوا وتزعزعت قلوبهم وصعدوا على أسوار بلدهم فلما نظروا إلى قلة المسلمين استحقروهم وظنوا أن ذلك جميع المسلمين فنزل خالد ومن معه مما يلي باب أريحاء,"The first to arrive was Khalid. He and his men raised cries of “Allahu Akbar! Allahu Akbar!” to such an extent that the people became alarmed and their hearts shook. They climbed up the city walls and upon seeing his small force, thought that it was the entire army and considered it quite petty. Khalidcamped at the Jericho Gate."
18,واقبل في اليوم الثاني يزيد بن أبي سفيان وفي اليوم الثالث شرحبيل بن حسنة وأقبل في اليوم الرابع المرقال وأقبل في اليوم الخامس المسيب بن نجيبة وأقبل في اليوم السادس قيس بن هبيرة فنزل وأقبل في اليوم السابع عروة بن مهلهل بن زيد الخيل فنزل مما يلي طريق الرملة,"On the second day, Yazid bin Abi Sufyanarrived; Shurahbil bin Hasanahon the third; al-Mirqal on the fourth; al-Musayyib bin Najiyah on the fifth; Qays bin Hubayrah on the sixth and ‘Urwah bin Muhalhil, who camped near the ar-Ramlah roads, arrived on the seventh day."
19,قال عبد الله بن عامر بن ربيعة الغطفاني ما نزل أحد من المسلمين على بيت المقدس إلا وكبر وصلى ما قدره الله عليه ودعا بالنصر والظفر على الأعداء,"‘Abdullah bin ‘Amir bin Rabi‘ah al-Ghatfani narrates:Every Muslim who arrived at Baytul Muqaddas proclaimed, “Allahu Akbar!” and performed Salah for as long as Allah desired him to. He would then beseech Allah for victory against the enemies."
20,ويقال أن خالدا كان هو وأبو عبيدة قال فلما مضى العسكر قام أبو عبيدة وخالد وبقية المسلمين والذراري والسواد والغنم وما أفاء الله على المسلمين من المواشي والأموال فلم يبرحوا من مكانهم,"In other reports Yazidwas sent first while Abu ‘Ubaydah, Khalid, the remainder of the army, the women, the children, the animals and all the booty Allah had granted to the Muslims remained at their place."
21,سقطمن النسخة,The siege of Baytul Muqaddas
22,قال واقام العسكر على بيت المقدس ثلاثة أيام لا يبارزهم حرب ولا ينظرون رسولا يأتي إليهم ولا يكلمهم أحد من أهلها إلا إنهم قد حصنوا أسوارهم بالمجانيق والطوارق والسيوف والدرق والجواشن والزرد الفاخرة,"For three days not so much as a duel took place. The enemy neither sent an envoy nor spoke to the Muslims in any way. Instead, they heavily fortified their walls with catapults, swords, shields and assorted weaponry."
23,قال المسيب بن نجية الفزاري ما نزلنا ببلد من بلاد الشام فرأينا أكثر زينة ولا أحسن عدة من بيت المقدس وما نزلنا بقوم إلا وتضعضعوا لنا وداخلهم الهلع وأخذتهم الهيبة إلا أهل بيت المقدس نزلنا بازائهم ثلاثة أيام فلم يكلمنا منهم أحد ولا ينطقون غير أن حارسهم شديد وعدتهم كاملة,"Al-Musayyib bin Najiyah al-Fazari narrates:We had not come to any city in all of Syria which was more highly decorated and equipped than Baytul Muqaddas. The people of every place we came to became feeble, and despair and fear entered their hearts – not so Baytul Muqaddas. We besieged them for three days but not a single one of them came to speak to us. All they did was show off their tight security and defences."
24,فلما كان في اليوم الرابع قال رجل من البادية لشرحبيل بن حسنة أيها الأمير كأن هؤلاء القوم صم فلا يسمعون أو بكم فلا ينطقون أو عمي فلا يبصرون ازحفوا بنا إليهم,"On the fourth day a bedouin said to Shurahbil, “O commander, it is as if these people are deaf and cannot hear us or dumb and cannot speak to us or blind and cannot see us. Lead us in an attack against them.”"
25,فلما كان في اليوم الخامس وقد صلى المسلمون صلاة الفجر كان أول من ركب من المسلمين من الأمراء لسؤال أهل بيت المقدس يزيد بن أبي سفيان فشهر سلاحه وجعل يدنو من سورهم وقد أخذ معه ترجمانا يبلغه عنهم ما يقولون فوقف بازاء سورهم بحيث يسمعون خطابه وهم صامتون.,"After Salatul Fajr on the fifth day, Yazid bin Abi Sufyan went to speak to them. He unsheathed his sword and took a translator with him. He reached close enough to the city wall for them to hear him, but they maintained their silence."
26,فقال لترجمانه قل: لهم أمير العرب يقول لكم: ماذا تقولون في إجابة الدعوة إلى الإسلام والحق وكلمة الإخلاص وهي كلمة لا إله إلا الله محمد رسول الله حتى يغفر لكم ربنا ما سلف من ذنوبكم وتحقنون بها دماءكم وأن أبيتم ولم تجيبونا فصالحوا عن بلدكم كما صالح غيركم ممن هو أعظم منكم عدة واشد منكم وأن أبيتم هاتين الحالتين حل بكم البوار وكان مصيركم إلى النار,"Yazid: Say to them that the commander of the ‘Arabs says – Will you not accept an invitation to Islam, to the Truth, to the declaration of sincerity i.e. “There is no deity but Allah and Muhammad is the Messenger of Allah.” Our Rabb will then forgive all your past sins and your blood will be safe. If you refuse then surrender as those before you surrendered. Bear in mind that they were stronger and greater in number than you. If you refuse both these options then min will befall you and you can reserve your place in Hell."
27,قال فتقدم الترجمان إليهم وقال لهم: من المخاطب عنكم,"Translator: O people, who is your spokesman?"
28,فكلمه قس من القساوسة عليه مدارع الشعر وقال أنا المخاطب عنهم ماذا تريد,Priest (wearing clothing of hair): I am. What do you want?
29,فقال الترجمان أن هذا الأمير يقول: كذا وكذا ويدعوكم إلى أحدى هذه الخصال الثلاث أما الدخول في الإسلام او اداء الجزية واما السيف,Translator: The general calls you to this… so you now have three options; either Islam or Jizyah or the sword.
30,قال فبلغ القس من وراءه ما قال الترجمان قال فضجوا بكلمة كفرهم وقالوا: لا نرجع عن دين العز والقبول وأن قتلنا اهون علينا من ذلك فبلغ الترجمان ذلك ليزيد قال فمشى إلى الأمراء وأخبرهم بجواب القوم قال لهم: ما انتظاركم بهم,"The priest conveyed the message to those behind him. They made declarations of their disbelief and said, “We will never leave the religion of honour. To be killed is a lighter matter for us.” The translator translated for Yazid who went to tell the othergenerals and said, “Why are you still waiting to attack them?”"
31,فقالوا: إن الأمير أبا عبيدة ما أمرنا بالقتال ولا بحرب القوم بل بالنزول عليهم ولكن نكتب إلى أمين الأمة فإن امرنا بالزحف زحفنا,"Generals: Abu ‘Ubaydah has not ordered us to attack them, only to besiege them. We should write to him and if he permits, we will attack."
32,فكتب يزيد بن ابي سفيان إلى ابي عبيدة يعلمه بما كان من جواب القوم فما الذي تأمر فكتب إليهم أبو عبيدة يأمر بالزحف وانه وأصل في أثر الكتاب فلما وقف المسلمون على كتاب ابي عبيدة فرحوا واستبشروا وباتوا ينتظرون الصباح.,"Yazid therefore wrote to him, informing him of their reply and requesting further instructions. Abu ‘Ubaydah replied that they should attack and that he would personally arrive soon. Upon receiving the letter, the Muslims spent the night rejoicing and awaiting the arrival of morning."
33,قال الواقدي: ولقد بلغني أن المسلمين باتوا تلك الليلة كأنهم ينتظرون قادما يقدم عليهم من شدة فرحهم بقتال أهل بيت المقدس وكل أمير يريد أن يفتح على يديه فيتمتع بالصلاة فيه والنظر إلى آثار الأنبياء,They all anticipated fighting the enemy and every general hoped that the city’s conquest would be at his hands so that he could be the first to perform salah therein and observe all the sacred relics of the ancient prophets.
34,قال فلما أضاء الفجر أذن وصلت الناس صلاة الفجر قال فقرأ يزيد لأصحابه: {يَا قَوْمِ ادْخُلُوا الْأَرْضَ الْمُقَدَّسَةَ الَّتِي كَتَبَ اللَّهُ لَكُمْ وَلا تَرْتَدُّوا} [المائدة: 21] الآية,"At dawn, Yazid led his men in Salatul Fajr and recited:O my people enter the sacred land (Baytul Muqadda andsurrounds) which Allah has decreed for you and do not turnback. [5:23]"
35,فيقال أن الأمراء أجرى الله على ألسنتهم في تلك الصلاة أن قرأوا هذه الآية كأنهم على ميعاد واحد فلما فرغوا من الصلاة نادوا النفير النفير يا خيل الله اركبي,"It is said that Allah inspired each general to recite that verse as if they had all agreed to it. After Salah it was called out, “To arms! To arms! O cavalry of Allah, mount your horses.”"
36,قال فأول من برز للقتال حمير ورجال اليمن وبرز المسلمون للحرب كأنهم أسود ضارية,The first to advance was the Himyar and the other Yamanis. The Muslims advanced like a striking black snake.
37,ونظر إليهم أهل بيت المقدس وقد انشرحوا لقتالهم فنشطهم ورشقوا المسلمين بالنشاب فكانت كالجراد فجعل المسلمون يتلقونها بدرقهم فلم تزل الحرب بينهم من الغد إلى الغروب يقاتلون قتالا شديدا ولم يظهروا فزعا ولا رعبا ولم يطمعوهم في بلدهم,"The enemy watched, all spread out in battle-array. They began opening fire, showering the Muslims with arrows like a swarm of locusts. The Muslims protected themselves with their shields. The battle was fierce and lasted from morning until sunset. The enemy showed no fear and gave the Muslims no hope of conquering their city."
38,فلما غربت الشمس رجع الناس وصلى المسلمون ما فرض الله عليهم وأخذوا في اصلاح شأنهم وعشائهم فلما فرغوا من ذلك أوقدوا النيران واستكثروا منها لأن الحطب عندهم كثير فبقي قوم يصلون وقوم يقرأون وقوم يتضرعون وقوم نائمون مما لحقهم من التعب والقتل,"At sunset the Muslims returned to their camp and performed the salah which Allah had decreed upon them. They saw to themselves and ate supper. Thereafter they lit numerous fires because they had plenty of firewood with them. Some engaged in Salah, others recited the Quran, others wept before Allah while the fatigued ones slept."
39,فلما كان الغد بادر المسلمون إليهم وذكروا الله كثيرا وأثنو عليه وصلوا على رسول الله صلى الله عليه وسلم وتقدمت رماة النبل وأقبلوا يرمون ويذكرون الله وهم يضجون إلى الله بالدعاء.,"The next morning the Muslims again advanced, taking the name of Allah profusely, praising Him and sending salutations upon Rasulullah. The archers went ahead and began firing, taking the name of Allah with each arrow shot and loudly making du‘a."
40,قال الواقدي: ولم يزل المسلمون على القتال عدة أيام وأهل بيت المقدس يظهرون الفرح وانه ليس على قلوبهم من هم ولا جزع فلما كان اليوم الحادي عشر أشرفت عليهم راية أبي عبيدة يحملها غلامه سالم ومن ورائها فرسان المسلمين وابطال الموحدينوقد أحدقوا بأبي عبيدة وخالد عن يمينه وعبد الرحمن بن أبي بكر عن يساره وجاءت النسوان والأموال وضج الناس ضجة واحدة بالتهليل والتكبير فاجابتهم القبائل,"The Muslims fought the people of Baytul Muqaddas for ten days, but the enemy only displayed happiness and showed not the least trace of fear. On the eleventh day, Abu ‘Ubaydah’s slave, Salim, was seen coming, carrying his master’s flag. Abu ‘Ubaydah then arrived, surrounded by horsemen. On his right was Khalid and, on his left, ‘Abdurahman bin Abi Bakr. The Muslims gave a huge shout of “La ilaha illallah wallahu AkbarF’which spread amongst the tribes."
41,سقطمن النسخة,The Patriarch of Baytul Muqaddas
42,ووقع الرعب في قلوب أهل بيت المقدس فانقلب كبارهم وعظماؤهم وبطارقتهم إلى البيعة العظمى عندهم وهي الغمامة فلما وقفوا بين يدي جئليقهم وكانوا يعظمونه ويبجلونه فلما سمعوا تلك الضجة دخلوا عليه ووقفوا بين يديه وخضعوا له وقالوا: يا ابانا قد قدم أمير القوم إلينا ومعه بقية المسلمين وهذه الضجة بسببه فلما سمع بتركهم وجائليقهم تغير لونه وتغير وجهه وقال هي هي,"The Christians finally felt fear. Their leaders, elders and patricians went to the greatCathedral of al-Qumamah or al-Tmamah. They humbly submitted themselves beforethe patriarch whom they greatly revered and said, “O father, their chief commanderhas brought the rest of the Muslims and is causing this great noise.” When the bishop heard this his face and colour changed and he said, “This is it. This is it.”"
43,قالوا: ما ذلك أيها البترك والاب الكبير قال وحق الإنجيل أن كان قدم اميرهم فقد دنا هلاككم والسلام قالوا: وكيف ذلك,"Christians: What is it, O our patriarch and great father?"
44,قال: لانا نجد في العلم الذي ورثناه عن المتقدمين أن الذي يفتح الأرض في الطول والعرض هو الرجل الاسمر الأحور المسمى بعمر صاحب نبيهم محمد فإن كان قد قدم فلا سبيل لقتاله ولا طاقة لكم بنزاله ولا بد لي أن اشرف عليه وانظر إليه والى صورته فإن كان إياه عمدت إلى مصالحته واجبته إلى ما يريد,Patriarch: We have learnt from knowledge inherited from the ancients that a reddish-brown man named ‘Umar who is a companion of their prophet called Muhammad will conquer the length and breadth of the land. If he has come then there is no way of fighting him and you will have no power against him. I must examine his appearance. If it is indeed him then I will surrender and accept whatever he demands.
45,وأن كان غيره فلا نسلم إليه قط لأن مدينتنا لا تفتح إلا على يد من ذكرته لكم والسلام,If it someone else then we shall never surrender for none but ‘Umar can conquer our city.
46,ثم إنه وثب قائما والقسوس والرهبان والشمامسة من حوله وقد رفعوا الصلبان على رأسه وفتحوا الإنجيل بين يديه ودارت البطارقة من حوله وصعد على الصور من الجهة التي فيها أبو عبيدة فنظر إلى المسلمين وهم يسلمون عليه ويعظمونه ثم يرجعون إلى القتال كأنهم الاسد الضارية,"The patriarch got up surrounded by priests, monks and acolytes who raised the cross above his head and opened the Bible before him. The patricians then also gathered around him. He climbed the city wall at the side where Abu ‘Ubaydahhad arrived. He saw the Muslims making salam and honouring their commander. They immediately returned to fighting like hunting lions."
47,فناداهم رجل ممن كان يمشي بين يدي البترك فقال: يا معاشر المسلمين كفوا عن القتال حتى نستخبركم ونسألكم قال فأمسك الناس عن القتال فناداهم رجل من الروم بلسان عربي فصيح اعلموا أن صفة الرجل الذي يفتح بلدنا هذا وجميع الأرض عندنا فإن كان هو أميركم فلا نقاتلكم بل نسلم إليكم وأن لم يكن إياه فلا نسلم إليكم أبدا.,"A man who had walked in front of the patriarch then called out, “O Muslims, stop fighting so that we may ask you some questions.” When the Muslims stopped fighting, a Roman called out in ‘Arabic, “We know the description of the man who will conquer our city and all the land. If he is your commander we shall surrender otherwise if it is not him we shall never surrender.”"
48,قال الواقدي: فلما سمع المسلمون ذلك أقبل نفر منهم إلى ابي عبيدة وحدثه بما سمعوه قال فخرج أبو عبيدة إليهم إلى أن حاذاهم فنظر البترك إليه وقال ليس هو هذا الرجل فابشروا وقاتلوا عن بلدكم ودينكم وحريمكم,"A group of Muslims went to inform Abu ‘Ubaydah. When he went to them, the patriarch said, “This is not him. Rejoice and defend your city, religion and women.”"
49,فلما سمعوا قوله رفعوا أصواتهم وأعلنوا بكلمة كفرهم وأقبلوا يقاتلون القتال الشديد وعاد البترك إلى القمامة ولم يخاطب أبا عبيدة بكلمة واحدة بل أمر قومه بالحرب والقتال,"The Christians raised their voices with their words of disbelief and proceeded to attack. A vicious fight ensued. The patriarch returned to his cathedral without saying a single word to Abu ‘Ubaydah, but ordered his people to carry on fighting."
50,وعاد أبو عبيدة إلى أصحابه فقال خالد: ما كان منك أيها الأمير فقال: لا علم لي غير إني خرجت إليهم كما رايت وأشرفت علي شيطان من شياطينهم الذي يضلهم فما هو غير أن نظر لي وتاملني حتى ضجوا ضجة واحدة وولى عني ولم يكلمني,Abu ‘Ubaydah also returned to his men.Khalid: What did they want from you?Abu ‘Ubaydah: I really do not know. I went out to them as you saw when one of their devils appeared. This devil who misleads them examined me and shouted something and left without saying a single word to me.
51,فقال خالد: يوشك أن يكون لهم في ذلك تأويل ورأي فنقف عليه ونعلم نبأه ثم قال شدوا عليهم الحرب والقتال فشد عليهم المسلمون.,"Khalid: There must be some kind of reason for all this which we will find out. Abu ‘Ubaydah: For now, destroy them with war."
52,سقطمن النسخة,The Battle
53,قال الواقدي: وكان نزول المسلمين على بيت المقدس في أيام الشتاء والبرد وظنت الروم أن المسلمين لا يقدرون عليهم في ذلك الوقت,The Muslims attacked Baytul Muqaddas during a harsh winter and the inhabitants thought that their enemies would not be able to overcome them at that time.
54,قال: وزحف المسلمون إليهم وبرزت النبالة من أهل اليمن وصمم أصحاب القسي ورشقوهم بالنبل وكانوا غير محترزين من النبل لقلة أكتراثهم به حتى رأوا النبل ينكسهم على رؤوسهم من وراء ظهورهم وهم لا يشعرون,The Yamani archers took aim and opened fire with arrows made of mountain trees which had a heavy impact. The Romans had no protection due to their indifference and before they knew it the arrows came thudding into their chests right through to their backs.
55,قال مهلهل لله در عرب اليمن فلقد رأيتهم يرمون بالنبل الروم فيتهافتون من سورهم كالغنم فلما رأوا ما صنع بهم النبل احترزوا منه وستروا السور بالحجف والجلود وبما يرد النبل,Muhalhil or ‘Awf bin Muhayil narrates:
56,قال ونظرت الروم إلى ضرار بن الأزور وقد اقبل نحو الباب الأعظم وعليه بطريق كبير وعلى رأسه صليب من الجوهر وحوله غلمان وعليهم الطوارق وبأيديهم القسي الموترة والعمد وهو يحرض القوم على القتال,The Romans saw Dirarcoming towards the Great Gate. At the top of the gate there was a great patrician wearing a jewelled cross on his head and exhorting the people to battle. He was surrounded by boys holding stringed bows and spears.
57,قال عوف بن مهلهل إلى ضرار وقد قصد نحوه وهو يختفي ويستتر إلى أن قرب من البرج الذي عليه البطريق ثم أطلق إليه نبلة قال عوف فنظرت الىالنبلة مع علو هذا الجدار وقد خرجت من قوس ضرار والبرج عال رفيع فقلت: وما تكون هذه النبلة مع علو هذا الجدار وما الذي تصنع في هذا العلج وعليه هذه اللامة اللامعة,‘Awf bin Muhalhil narrates:
58,فاقسم بالله لقد وقعت هذه النبلة في فيه فتردى إلى أسفل برجة فسمعت للقوم ضجة عظيمة ورجولة هائلة فعلمت إنه قتل,But 1 swear by Allah! The arrow penetrated his mouth and he fell to the bottom of the tower. The people heard a great scream with a frightening echo and realised that he had been killed.
59,قال ولم يزل أبو عبيدة ينازل بيت المقدس أربعة أشهر كاملة وما من يوم إلا ويقاتلهم قتالا شديدا والمسلمون صابرون على البرد والثلج والمطر,"Four months had passed since Abu ‘Ubaydah’sarrival and not a day had gone without intense fighting. The Muslims persevered against the cold, snow and rain."
60,فلما نظر أهل بيت المقدس إلى شدة الحصار وما نزل بهم من المسلمين قصدوا القمامة ووقفوا بين يدي بتركهم وسجدوا بين يديه وعظموه وقالوا له: يا ابانا قد دار علينا حصار هؤلاء العرب ورجونا أن يأتينا مدد من قبل الملك ولا شك إنه اشتغل عنا بنفسه من أجل هزيمة جيشه,"When the Romans began to feel the pinch of the siege, they went to the cathedral, prostrated before the patriarch and said, “O Father, the siege of these ‘Arabs is hurting us and we cannot even hope for help from Caesar because he is obviously too busy recovering after the defeat of his army."
61,وإنهم أشهى منا للقتال وإنهم من يوم نزلوا علينا لم نخاطبهم بكلمة واحدة ولم نجبهم احتقارا منا لهم والآن قد عظم علينا الأمر وأنا نريد منك أن تشرف على هؤلاء العرب وتنظر ما الذي يريدون منا فإن كان أمرهم قريبا أجبنا إلى ما يريدون ويطلبون وأن كان صعبا فتحنا الأبواب وخرجنا إليهم فاما أن نقتل عن آخرنا واما أن نهزمهم عنا,"The ‘Arabs like to fight more than we do. We have not spoken a single word to them since they arrived because we look down upon them, but now things are so bad we ask you to go to them and see what they want. If their terms are acceptable then we will comply, but if they are too difficult then we will open the gates and fight them until either we are all killed or we defeat them.”"
62,فأجابهم البترك إلى ذلك واشتمل بلباسه وصعد معهم على السور وحمل الصليب بين يديه واجتمع القسوس والرهبان حوله وبايديهم الأناجيل مفتحة والمباخر حتى اشرف على المكان الذي فيه أبو عبيدة فنادى منهم رجل بلسان فصيح العربية يا معاشر العرب أن عمدة دين النصرانية وصاحب شريعتها قد أقبل يخاطبكم فليدن منا أميركم,"The patriarch agreed. He put on his robes, climbed the wall with them carrying a cross in front of him. The priests and monks surrounded him, carrying open Bibles and incense. When they reached the spot facing Abu ‘Ubaydah someone shouted in pure ‘Arabic, “O ‘Arabs, the pillar of the Christian Faith and master of its Law has come to speak to you. Let your commander come here.”"
63,سقطمن النسخة,Negotiations
64,فأخبروا أبا عبيدة بمقالهم فقال والله إني لاجيبه حيث دعاني ثم قام أبو عبيدة وجماعة من الأمراء والصحابة ومعه ترجمان فلما وقف بازائه قال لهم الترجمان: ما الذي تريدون منا في هذه البلدة المقدسة ومن قصدها يوشك أن الله يغضب عليه ويهلكه,"When Abu ‘Ubaydahwas informed, he said, “By Allah! I will answer him where he calls me.” He went with a group of officers, Sahabah and a translator. Upon reaching them they said to the translator, “What do you want in our sacred city? God becomes angry and destroy whoever targets it.”"
65,فأخبره الترجمان بذلك فقال قل لهم: نعم إنها شريفة ومنها أسرى بنبينا إلى السماء ودنا من ربه كقاب قوسين أو أدنى وإنها معدن الأنبياء وقبورهم فيها ونحن أحق منكم بها ولا نزال عليها أو يملكنا الله إياها كما ملكنا غيرها,"Abu ‘Ubaydah: Tell them that yes, she is indeed a noble city. From her our Prophetwas taken to the Heavens and approached his Rabb the distance of two bows or even closer. She is the origin of the Prophets and their graves are in her. We are more entitled to her than you and will stay here until Allah grants her to us just as He granted the other cities to us."
66,قال البترك فما الذي تريدون منا قال أبو عبيدة: خصلة من ثلاث أولها أن تقولوا: لا إله إلا الله وحده لا شريك له وأن محمدا عبده ورسوله فإن أجبتم إلى هذه الكلمة كان لكم ما لنا وعليكم ما علينا,Patriarch: So what exactly do want from us?
67,قال البترك إنها كلمة عظيمة ونحن قائلوها إلا أن نبيكم محمدا ما نقول إنه رسول,Patriarch: Those are very great words. We already recite them except that we do not accept Prophet Muhammad to be a Messenger.
68,قال أبو عبيدة: كذبت يا عدو الله إنك لم توحد قط وقد أخبرنا الله في كتابه إنكم تقولون: المسيح ابن الله لا إله إلا الله سبحانه وتعالى عما يقول الظالمون علوا كبيرا,"Abu ‘Ubaydah: O enemy of Allah, you lie! You people have never taken Allah to be One. Allah has informed us in His Book that you say, “Christ is the son of God” but there is no deity except Allah. He is Pure and High, incomparably high above what the oppressors attribute to Him."
69,قال: البترك هذه خصلة لا نجيبكم إليها فما الخصلة الثانية فقال أبو عبيدة: تصالحوننا عن بلدكم أو تؤدون الجزية إلينا عن يد وأنتم صاغرون كما أداها غيركم من أهل الشام.,Patriarch: Then this option we cannot accept. What is the second option? Abu ‘Ubaydah: You will surrender your city and pay us the Jizyah in a state of humility just as the other cities of Syria are paying.
70,قال البترك: هذه الخصلة أعظم علينا من الأولى وما كنا بالذي يدخل تحت الذل والصغار أبدا,Patriarch: That is even worse than the first option because we do not lower ourselves to anyone.
