,Arabic,English
10,وعظمت عجائبها عن أن يحيط بها خاطر أو يجنها جنان، وجلت نوادرها أن تُحد ببيان لسان، أو أن تُسطر في طرس ببنان،,"The wonders of these days were too great to be grasped by any mind or comprehended by any heart, their extraordinary facts too glorious to be fully expressed by any tongue or recorded on a page by any hand."
11,وكانت مع ذلك من قبيل لا يمكن الخبير بها إخفاؤها، ولا يسع المطلع عليها إلا أن تروي عنه أخبارها وأنباؤها،,"However, they were of such a kind that, once aware of them, one is unable to keep them hidden and anyone with knowledge of them cannot but relate their tales and stories."
12,ومسني من رق نعمتها، وحق محبتها وواجب خدمتها، ما يجب عليَّ به إبداء ما حققت من حسناتها، ورواية ما علمت من محاسن صفاتها؛,"I was so enslaved by his favour to me, affected by his true friendship and the service I owed him that it is encumbent on me to set forth all his virtues that I have direct knowledge of and to relate all his excellent qualities that I have known."
13,«رأيت» أن أختصر من ذلك على ما أملاه عليَّ العيان، أو الخبر الذي يقارب مظنونه درجة الإيقان،,"I have decided to give in that connection a short account of what personal experience has dictated or of what I have been told, the source of which is close to complete reliability."
14,وذلك جزءٌ من كل، وقل من جل؛ ليستدل بالقليل على الكثير، وبالشعاع على المستطيل بعد المستطير،,"This is just one part of a whole and a little portion of a lot, to suggest the larger picture through the smaller and to judge the false dawn after the true dawn by its rays."
15,وسميت هذا المختصر من تاريخها «النوادر السلطانية، والمحاسن اليوسفية» وجعلته قسمين؛ أحدهما: في مولده — رحمه الله — ومنشئه، وخصائصه، وأوصافه، وأخلاقه المرضية، وشمائله الراجحة في نظر الشرع الوفية، والقسم الثاني: في تقلبات الأحوال به ووقائعه وفتوحه، وتواريخ ذلك أيام حياته قدَّس الله روحه،,"This compendium of the history of his reign I have entitled The rare and excellent history of Saladin, and I have made it two parts, the first of which contains his birth, his upbringing, his individual traits, his description, his good characteristics and his complete qualities which are so commended in the view of the Holy Law, and the second of which contains the vicissitudes of his life, his battles and victories, and the chronology of all that down to the end of his life (may God sanctify his spirit)."
16,والله المستعان في الصيانة عن هفوات اللسان والقلم، وجريان الخاطر بما فيه مزلة القدم،,God is the one whose aid we seek to preserve us from slips of the tongue or the pen and to keep the mind from leading where the foot might stumble.
17,وهو حسبي ونعم الوكيل.,God is my sufficiency and an excellent steward is He!
18,القسم الأول,First Part
19,في ذكر مولده وخصائصه وأوصافه وشمائله وخلاله رحمة الله عليه,"containing an account of his birth, his individual characteristics and his personal qualities (God’s mercy be upon him)"
20,كان مولده — رحمه الله — على ما بلغنا من ألسنة الثقات الذين تتبعوه، حتى بنوا عليه تسيير مولده على ما تقتضيه صناعة التنجيم في شهور سنة اثنين وثلاثين وخمسمائة، وذلك بقلعة تكريت،,"His birth (God’s mercy be upon him). According to information we have heard from the tongues of reliable sources who traced it and on its basis eventually constructed his horoscope by the dictates of the art of astrology, his birth took place during the months of the year 532 [1137-8] and in the castle of Takrit."
21,وكان والده أيوب بن شاذي — رحمه الله تعالى — واليًا بها، وكان كريمًا أريحيًّا حليمًا حسن الأخلاق,"His father, Ayyub ibn Shadi (God have mercy on him), who was governor there, was a noble, generous man, mild and of excellent character."
22,مولده ببدوين،,He had been born in Dvin.
23,ثم اتفق له الانتقال من تكريت إلى الموصل المحروسة، وانتقل ولده المذكور معه، وأقام بها إلى أن ترعرع،,"Later it came about that he was transferred from Takrit to the city of Mosul, and his child moved with him and there resided until he came of age."
24,وكان والده محترمًا هو وأخوه أسد الدين شيركوه عند أتابك زنكي،,"His father was a respected commander, as was his father’s brother, Asad al-Din Shlrkuh, in the service of the Atabeg Zanki."
25,واتفق لوالده الانتقال إلى الشام، وأُعطي بعلبك، وأقام بها مدة،,"His father then chanced to be transferred to Syria (may God preserve it) and was given Baalbek, where he remained for a while."
26,فنقل ولده المذكور إلى بعلبك المحروسة، وأقام بها في خدمة والده يتربى تحت حجره، ويرتضع ثدي محاسن أخلاقه، حتى بدت منه أمارات السعادة، ولاحت عليه لوائح التقدُّم والسيادة،,"His son moved to Baalbek and lived there in the service of his father, being educated under his wing and imbibing his good morals and manners, until signs of good fortune became visible in him and marks of leadership and lordship were manifest."
27,فقدَّمه الملك العادل نور الدين محمود بن زنكي — رحمه الله تعالى — وعوَّل عليه، ونظر إليه، وقربه، وخصصه،,"Al-Malik al- ‘Adil Nur al-Din Mahmud ibn Zanki (God have mercy on him) advanced him, relied on and looked to him, and made him a favoured intimate."
28,ولم يزل كلما تقدم قدمًا تبدو منه أسباب تقتضي تقديمه إلى ما هو أعلى منه,"It continued to be the case that, each time he was advanced, he would demonstrate further cause to require his promotion to a higher position."
29,حتى بدا لعمه أسد الدين رحمه الله الحركة إلى مصر المحروسة وذهابه إليها،,"Then came the time for his uncle, Asad al-Din, to make his expedition to attack Egypt."
30,وسيأتي بيان ذكر ذلك مفصلًا مبينًا — إن شاء الله تعالى.,"We shall give a clear and detailed account of that in the proper place, God willing."
31,ذكر ما شاهدناه من مواظبته على القواعد الدينية وملاحظته للأمور الشرعية,Account of his adherence to religious beliefs and observance of matters of Holy Law that we have witnessed (God have mercy on him).
32,ورد في الحديث الصحيح عن النبي ﷺ أنه قال: «بُني الإسلام على خمس؛ شهادة أن لا إله إلا الله، وإقام الصلاة، وإيتاء الزكاة، وصوم رمضان، والحج إلى بيت الله الحرام.»,"In the genuine Hadlth from the Prophet (may God bless him and give him peace) he said, ‘Islam is built on five things: testimony that there is no god but God, performance of the prayers, the giving of alms, fasting in Ramadan, and the Pilgrimage to the Sacred House of God.’"
33,وكان رحمة الله عليه حسن العقيدة، كثير الذكر لله — تعالى —,His creed was good and he was much mindful of God Almighty.
34,قد أخذ عقيدته على الدليل بواسطة البحث مع مشايخ أهل العلم وأكابر الفقهاء،,He took his creed from proof by means of study with the leading men of religious learning and eminent jurisconsults.
35,وفهم من ذلك ما يحتاج إلى تفهمه، بحيث كان إذا جرى الكلام بين يديه يقول فيه قولًا حسنًا، وإن لم يكن بعبارة الفقهاء،,"He understood of that what one needs to understand, such that, when disputation occurred in his presence, he could contribute excellent comments, even if they were not in the language of learned specialists."
36,فتحصل من ذلك سلامة عقيدته عن كدر التشبيه، غير مارق سهم النظر إلى التعطيل والتمويه،,Consequently he gained a creed free from the defilement of anthropomorphism but his studies did not dig too deep to the extent of denying the divine attributes or misrepresentation.
37,جارية على نمط الاستقامة، موافقةً لقانون النظر الصحيح، مرضية عند أكابر العلماء،,"His creed followed the straight path, agreed with the canon of true discernment and was approved by the greatest of the ulema."
38,وكان قد جمع له الشيخ قطب الدين النيسابوري عقيدة تجمع جميع ما يحتاج إليه في هذا الباب،,The leading Shaykh Qutb al-Dm al-Naysaburi (God have mercy on him) had compiled for him a creed which gathered together all that was needed in this field.
39,وكان من شدة حرصه عليها يعلمها الصغار من أولاده، حتى ترسخ في أذهانهم في الصغر،,In his intense devotion to it he used to teach it to his young children so that it became fixed in their minds from infancy.
40,ورأيته وهو يأخذها عليهم وهم يلقونها من حفظهم بين يديه.,"I have seen him going over it with them, while they recited it from memory in front of him."
41,«وأما الصلاة» فإنه كان — رحمه الله تعالى — شديد المواظبة عليها بالجماعة،,PrayerHe was extremely assiduous in the performance of prayer communally.
42,حتى إنه ذُكر يومًا أن له سنين ما صلى إلا جماعة،,"Indeed, he mentioned one day that for years he had only prayed in company."
43,وكان إنْ مرض يستدعي الإمام وحده، ويكلف نفسه القيام، ويصلي جماعة،,"If he fell ill, he would summon the imam on his own and force himself to stand and pray in company."
44,وكان يواظب على السنن الرواتب،,Over the years he used to practise the daily devotions of the mystic.
45,وكان له صلوات يصليها إذا استيقظ في الليل، وإلا أتى بها قبل صلاة الصبح،,"If he awoke at any time in the night, he had a series of prayers he would perform or otherwise he would complete them before the dawn prayer."
46,ولم يكن يترك الصلاة ما دام عقله عليه،,While he remained in possession of his faculties he never neglected to perform his prayers.
47,ولقد رأيته — قدَّس الله روحه — يصلي في مرضه الذي مات فيه قائمًا، وما ترك الصلاة إلا في الأيام الثلاثة التي تغيب فيها ذهنه،,I saw him (may God sanctify his spirit) standing to pray during his fatal illness and he only missed prayers during the three days when his mind wandered.
48,وكان إذا أدركته الصلاة وهو سائر نزل وصلى.,"If ever prayer time found him travelling, he would dismount and pray."
49,«وأما الزكاة» فإنه مات — رحمه الله تعالى — ولم يحفظ ما تجب عليه به الزكاة «وأما صدقة النفل» فإنها استرقت جميع ما ملكه من الأموال,"AlmsWhen he died, he possessed nothing for which he owed any alms. As for superogatory charity, that exhausted all the property he owned."
50,فإنه ملك ما ملك، ولم يخلف في خزانته من الذهب والفضة إلا سبعة وأربعين درهمًا ناصرية وجرمًا واحدًا ذهبًا،,"He ruled all that he ruled, but died leaving in his treasury in gold and silver only forty Nasiri dirhams and a single Tyrian gold piece."
51,ولم يخلف ملكًا، ولا دارًا، ولا عقارًا، ولا بستانًا، ولا قرية، ولا مزرعة، ولا شيئًا من أنواع الأملاك.,"He left no property, no house, no estate, no orchard, no village, no farm, not a single item of property of any sort."
52,«وأما صوم رمضان» فإنه كان عليه منه فوائت بسبب أمراض تواترت عليه في رمضانات متعددة،,The Ramadan FastHe fell a little short in respect of fasting on account of illnesses that he successively suffered in numerous Ramadans.
53,وكان القاضي الفاضل قد تولى ثبت تلك الأيام، وشرع — رحمه الله — في قضاء تلك الفوائت بالقدس الشريف في السنة التي تُوفي فيها،,Qadl al-Fadil undertook to keep a record of those days and he began (God have mercy on him) to fulfil those missed obligations at Jerusalem the year he died.
54,وقد واظب على الصوم مدَّة حتى بقيت عليه فوائت رمضانين شغلته الأمراض وملازمة الجهاد عن قضائها،,"He strictly kept the fast for more than a month, for he had missed some Ramadans which illness and also prosecution of the Jihad had prevented him from keeping."
55,ومع كون الصوم لا يوافق مزاجه ألهمه الله — تعالى — الصوم، وأقدره على ما قضاه من تلك الفوائت،,"Fasting did not agree with his constitution, but God inspired him to fast to make up what he had missed."
56,فكان يصوم وأنا أثبت الأيام التي يصومها؛ لأن القاضي كان غائبًا،,"As he fasted, I kept the tally of the days he fasted, because the Qadl was absent."
57,وكان الطبيب يلومه وهو لا يسمع، ويقول: لا أعلم ما يكون.,"His doctor criticised him but he would not listen, saying, ‘I do not know what the future may bring.’"
58,فكأنه كان ملهمًا ما يراد به — رحمه الله تعالى.,"It was as though he were inspired to discharge his obligation (God’s mercy on him), and he continued until he had fulfilled what was due."
59,«وأما الحج» فإنه كان لم يزل عازمًا عليه، وناويًا له سيما في العام الذي تُوفي فيه,"PilgrimageHe always intended and planned it, especially in the year of his death."
60,فإنه صمم العزم عليه، وأمر بالتأهب،,He confirmed his determination to perform it and he ordered preparations to be made.
61,وعملنا الرفادة، ولم يبقَ إلا المسير،,Provisions were got ready and all that remained was to set out.
62,فاعتاق عن ذلك بسبب ضيق الوقت، وخلوِّ اليد عما يليق بأمثاله،,"However, he was prevented because of lack of time and the unavailability of what was proper for such a person."
63,فأخر إلى العام المستقبل، فقضى الله ما قضى،,"He therefore put it off till the next year, but God decreed what He decreed."
64,وهذا شيء اشترك في العلم به الخاص والعام.,"Everyone, high and low, knew about this."
65,وكان — رحمه الله تعالى — يحب سماع القرآن العظيم،,He loved to listen to readings of the Glorious Koran.
66,ويستجيد إمامه، ويشترط أن يكون عالمًا بعلم القرآن العظيم، متقنًا لحفظه،,"Indeed, he would choose his imam and stipulate that he should be a person learned in the sciences of the Koran with a solid knowledge of it by heart."
67,وكان يستقرئ من يحرسه في الليل، وهو في برجه الجزأين والثلاثة والأربعة وهو يسمع،,"He used to ask whoever was present with him at night, when he was in his ‘tower’, to recite two, three or even four sections, while he listened."
68,وكان يستقرئ وهو في مجلسه العام من جرت عادته بذلك الآية والعشرين والزائد على ذلك،,In his public sessions he would ask those who commonly did this to recite a verse or up to twenty or even more than that.
69,ولقد اجتاز على صغيرٍ بين يدي أبيه وهو يقرأ القرآن،,Once he passed by a youngster who was reciting the Koran before his father.
70,فاستحسن قراءته فقرَّبه، وجعل له حظًّا من خاص طعامه، ووقف عليه وعلى أبيه جزءًا من مزرعة.,"He admired his recitation and showed him favour, appointing him a share from his private table and endowing him and his father with a portion of arable land."
71,وكان — رحمه الله تعالى — خاشع القلب، رقيقه، غزير الدمعة،,He (God have mercy in him) was emotionally sensitive and easily moved to tears.
72,إذا سمع القرآن يخشع قلبه، وتدمع عينه في معظم أوقاته،,"Whenever he heard the Koran, his heart was touched and his eyes would fill with tears on most occasions."
73,وكان — رحمه الله — شديد الرغبة في سماع الحديث،,His desire to hear Hadith was intense.
74,ومتى سمع عن شيخ ذي رواية عالية وسماع كثير فإن كان ممن يحضر عنده استحضره، وسمع عليه فأسمع من يحضره في ذلك المكان من أولاده ومماليكه المختصين به،,"Whenever he heard of a shaykh whose sources were of high authority and whose knowledge was extensive, if he was one of those who attended his court, he would summon him and hear Hadith from him, then ensure that those present with him in that place, his children or his personal mamlukes, would also hear it."
75,وكان يأمر الناس بالجلوس عند سماع الحديث إجلالًا له،,He would order people to sit when listening to Hadith to show honour to it.
76,وإن كان ذلك الشيخ ممن لا يطرق أبواب السلاطين، ويتجافى عن الحضور في مجالسهم سعى إليه، وسمع عليه.,"If the shaykh in question was one one of those who did not frequent the courts of sultans and scorned to be present in their councils, he himself would go to him and study with him."
77,تردد إلى الحافظ الأصفهاني بالإسكندرية — حرسها الله تعالى — وروى عنه أحاديث كثيرة.,He visited al-Hafiz al-Isfahanl at Alexandria (may God Almighty protect it) and he transmitted many hadiths on his authority.
78,وكان — رحمه الله تعالى — يحب أن يقرأ الحديث بنفسه،,He was fond of reading Hadith in private.
79,وكان يستحضرني في خلوته، ويحضر شيئًا من كتب الحديث ويقرؤها هو،,"He would summon me in his private moments, produce some books of Hadith and himself read them."
80,فإذا مرَّ بحديثٍ فيه عبرة رقَّ قلبه، ودمعت عينه.,"When he came across an hadith that contained a moral lesson, his heart would melt and his tears flow."
81,وكان — رحمة الله عليه — كثير التعظيم لشعائر الدين، يقول ببعث الأجسام ونشورها، ومجازاة المحسن بالجنة، والمسيء بالنار، مصدقًا بجميع ما وردت به الشرائع، منشرحًا بذلك صدره، مبغضًا للفلاسفة والمعطلة، ومن يعاند الشريعة،,"He was full of reverence for the cult practices of the religion, believed in the resurrection of the body and that the righteous would be rewarded with Paradise and the evil-doers with Hellfire, accepted the truth of the provisions contained in the Holy Law, with a heart at ease with that, and hated the philosophers, those that denied God’s attributes, the materialists and those who stubbornly rejected the Holy Law."
82,ولقد أمر ولده صاحب حلب الملك الظاهر — أعز الله أنصاره — بقتل شاب نشأ يُقال له السهروردي قيل عنه إنه كان معاندًا للشرائع مبطلًا،,"He once ordered his son, al-Malik al-Zahir, the lord of Aleppo, to execute a young man that came forward, called al-Suhrawardl, of whom it was said that he rejected the Holy Law and declared it invalid."
83,وكان قد قبض عليه ولده المذكور لما بلغه من خبره،,His son had arrested him because of reports about him that he heard.
84,وعرَّف السلطان به، فأمر بقتله، فطلبه أيامًا فقتله.,"He informed the sultan of this, who ordered his execution and his body to be publicly displayed for some days. This was done."
85,وكان — قدَّس الله روحه — حسن الظن بالله، كثير الاعتماد عليه، عظيم الإنابة إليه،,"His belief in God was right and proper (God sanctify his spirit), his trust in him was great, as was his spirit of repentance."
86,ولقد شاهدت من آثار ذلك ما أحكيه،,One of the results of this which I witnessed I shall now relate.
87,وذلك أن الفرنج — خذلهم الله — كانوا نازلين ببيت نوبة، وهو موضع قريب من القدس الشريف — حرسها تعالى الله — بينهما بعض مرحلة،,"The Franks (may God forsake them) were camped at Bayt Nuba, a place near Jerusalem the Noble (may God Almighty protect it), less than a day’s march distant."
88,وكان السلطان بالقدس، وقد أقام يزكا على العدو محيطًا به، وقد سير إليهم الجواسيس والمخبرين،,"The sultan was in Jerusalem, having posted a detachment to watch and maintain contact with the enemy and having sent spies and intelligence gatherers to them."
89,فتواصلت الأخبار بقوة عزمهم على الصعود إلى القدس ومحاصرته، وتركيب القنابل عليه،,"A series of reports told of their strong determination to march up to Jerusalem, besiege it and mount an assault."
90,واشتدت مخافة المسلمين بسبب ذلك، فاستحضر الأمراء، وعرفهم ما قد دهم المسلمين من الشدة، وشاورهم في الإقامة بالقدس،,"The Muslims were very frightened at this, so he summoned the emirs and informed them of the disaster that threatened the Muslims, consulting them about whether to remain in Jerusalem."
91,فأتوا بمجاملة باطنها غير ظاهرها،,They came up with some specious reply whose inner meaning was quite other than the apparent.
92,وأصرَّ الجميع على أنه لا مصلحة في إقامته بنفسه،,All insisted that there was no advantage in his staying there in person.
93,فإنها مخاطرة بالإسلام،,This would expose Islam to great danger.
94,وذكروا أنهم يقصدونهم، ويخرج هو — رحمه الله — بطائفة من العسكر يكون حول العدو كما كان الحال بعكا،,"They said that they would stay while he left with a part of the army which could surround the enemy, as had been the case at Acre."
95,ويكون هو ومن معه بصدد منع مِيرتهم والتضييق عليهم، ويكونون هم بصدد حفظ البلد والدفع عنه،,"He himself and the troops with him would be engaged in interrupting the enemy’s supplies and pressing hard on them, while they would be engaged in holding and defending the city."
96,وانفصل مجلس المشهورة على ذلك، وهو مُصِرُّ على أن يقيم بنفسه عِلمًا منه أنه إن لم يقم لم يقم أحد،,"The session of the council broke up at that juncture, with the sultan still insisting on staying in person, because he knew that, if he did not, no-one would."
97,فلما انصرف الأمراء إلى بيوتهم جاء من عندهم من أخبر أنهم لا يقيمون إلا أن يقيم أخوه الملك العادل، أو أحد أولاده، حتى يكون هو الحاكم عليهم، والذي يأتمرون بأمره،,"When the emirs had dispersed to their houses, some people came from them to declare that they would only remain if his brother al-Malik al-‘Adil or one of his children stayed to be in authority and the person whose orders they could take."
98,فعلم أن هذه إشارة منهم إلى عدم الإقامة،,He realised that this was a hint on their part that no-one should stay.
99,وضاق صدره، وتقسم فكره، واشتدت فكرته،,"He was upset, his thoughts were in turmoil and he was extremely troubled in mind."
100,ولقد جلست في خدمته في تلك الليلة، وكانت ليلة الجمعة من أول الليل إلى أن قارب الصبح،,That night – it was the eve of a Friday -1 sat in attendance on him from the beginning of the night until near dawn.
101,وكان الزمان شتاء، وليس معنا ثالث إلا الله — تعالى —,It was the winter season and we two were alone apart from God.
102,ونحن نقسم أقسامًا، ونرتب على كل قسم بمقتضاه،,We were making dispositions of companies and arranging for each what was required.
103,حتى أخذني الإشفاق عليه، والخوف على مزاجه، فإنه كان يغلب عليه اليبس،,"Eventually, I was overcome with concern for him and fear for his health, for ‘dryness’ was dominating his humours."
104,فشفعت إليه حتى يأخذ مضجعه، لعله ينام ساعة،,I pleaded with him to lie down in the hope that he would sleep for a while.
105,فقال — رحمه الله: لعلك جاءك النوم.,"He said, ‘Perhaps you are sleepy.’"
106,ثم نهض،,Then he rose [for the day].
107,فما وصلت إلى بيتي وأخذت لبعض شأني إلا وأذن المؤذن، وطلع الصبح،,I had hardly arrived at my quarters and attended to some of my affairs before the muezzin made the call to prayer and dawn came up.
108,وكنت أصلي معه الصبح في معظم الأوقات، فدخلت عليه وهو يمر الماء على أطرافه،,"On most occasions I used to pray the dawn prayer with him, so I went to him again, as he was pouring water over his hands and feet."
109,فقال: ما أخذني النوم أصلًا,"He said, ‘I did not get any sleep at all."
110,. فقلت: قد علمت. فقال: من أين؟ فقلت: لأني ما نمت، وما بقي وقت للنوم،,"’ I replied, ‘I know,’ to which he said, ‘How so?’ ‘Because I did not sleep and there was no time left for sleep."
111,ثم اشتغلنا بالصلاة، وجلسنا على ما كنا عليه.,"’ Then we occupied ourselves with our prayers, before sitting together as we had been."
112,فقلت له: قد وقع لي واقع، وأظنه مفيدًا — إن شاء الله تعالى. فقال: وما هو؟,"I said to him, ‘Something has occurred to me, and I think it useful, God willing.’ ‘What is it,’ he said."
113,فقلت له: الإخلاد إلى الله — تعالى — والإنابة إليه، والاعتماد في كشف هذه الغمة عليه. فقال: وكيف نصنع؟,"‘Perfect reliance on God, repentance and trust in him to clear up this worrying matter.’ ‘How should we act?’ he asked."
114,فقلت: اليوم الجمعة,"I replied, ‘Today is Friday."
115,يغتسل المولى عند الرواح، ويصلي على العادة بالأقصى موضع مسرى النبي ﷺ، ويقدم المولى التصدق بشيءٍ خفية على يد من يثق به، ويصلي المولى ركعتين بين الأذان والإقامة، ويدعو الله في سجوده؛ فقد ورد فيه حديث صحيح، وتقول في باطنك: «إلهي، قد انقطعت أسبابي الأرضية في نصرة دينك، ولم يبقَ إلا الإخلاد إليك، والاعتصام بحبلك، والاعتماد على فضلك أنت حسبي ونعم الوكيل»،,"Let my lord wash himself when he leaves and pray as normal at the Aqsa Mosque, the site of the Night Journey of the Prophet (God bless him and give him peace), and let my lord command that some alms be given secretly through someone he trusts and let him perform two rak’as between the call to prayer and its commencement and call upon God in his prostration, for there is a genuine hadith about this, and say in your heart, “My God! my earthly means have been devoted to the aid of Your religion. There is nothing left but to trust in You, hold fast to Your rope and rely on Your goodness. You are my sufficiency and what an excellent trustee!’’"
116,فإن الله أكرم من أن يخيب قصدك.,God is too generous to allow your purposes to founder.’
117,ففعل ذلك كله، وصليت إلى جانبه على العادة،,He did all that and I prayed at his side as normal.
118,وصلى الركعتين بين الأذان والإقامة، ورأيته ساجدًا ودموعه تتقاطر على شيبته، ثم على سجادته، ولا أسمع ما يقول،,"He prayed two rak‘as between the call to prayer and its commencement, and I watched him as he prostrated himself with his tears running over his gray beard and on to his prayer mat, although I could not hear what he was saying."
119,فلم ينقضِ ذلك اليوم حتى وصلت رقعة من عز الدين جرديك، وكان علي اليزك يخبر فيها أن الفرنج مختبطون،,"Before that day was over a message arrived from ‘Izz al-Din Jurdik, who was in command of the screening detachment, in which he reported that the Franks were on the move."
120,وقد ركب اليوم عسكرهم بأسره إلى الصحراء،,That day their whole army had ridden off into open country.
121,ووقفوا إلى قائم الظهيرة، ثم عادوا إلى خيامهم،,"They halted until full midday, and then returned to their tents."
122,وفي بكرة السبت جاءت رقعة ثانية تخبر عنهم بمثل ذلك،,On Saturday morning there came a second message reporting the same.
123,ووصل في أثناء النهار جاسوس أخبر أنهم اختلفوا،,During the course of the day a spy arrived with news that they were in disagreement.
124,فذهبت الفرنسيسية إلى أنهم لا بدَّ لهم من محاصرة القدس، وذهب الانكتار وأتباعه إلى أنه لا يخاطر بدين النصرانية ويرميهم في الجبل مع عدم المياه، فإن السلطان كان قد أفسد جميع ما حول القدس من المياه،,"The French were of the opinion that they had to besiege Jerusalem, whereas the king of England and his followers held that he should not endanger the Christian cause and launch them into this upland when there was no supply of water, for the sultan had polluted all the wells around Jerusalem."
125,وأنهم خرجوا للمشورة، ومن عادتهم أنهم يتشاورون للحرب على ظهور الخيل،,"They had assembled for a council, it being their custom to meet on horseback to debate questions of war."
126,وأنهم قد نصوا على عشرة أنفس منهم وحكموهم،,They had appointed ten persons and made them the judges.
127,فأي شيءٍ أشاروا به لا يخالفونهم،,"Whatever they advised, they would not be opposed."
128,ولما كانت بكرة الاثنين جاء المبشر يخبر أنهم رحلوا عائدين إلى جهة الرملة،,On the Monday morning a messenger came with the good news that they had retired in the direction of Ramla.
129,فهذا ما شاهدته من آثار استنباطه، وإخلاده إلى الله تعالى — رحمه الله.,This is one of the effects that I witnessed of his reliance on God Almighty and trust in Him.
130,ذكر عدله رحمه الله تعالى,Account of his justice (God’s mercy upon him)
131,«روى» أبو بكر الصديق — رضي الله عنه — أن النبي ﷺ قال: «الوالي العادل ظل الله في أرضه،,"Abu Bakr the Righteous (God be pleased with him) related that the Prophet (God bless him etc.) said, ‘The just ruler is God’s shadow on His earth."
132,فمن نصحه في نفسه أو عباده أظله الله تحت عرشه يوم لا ظل إلا ظله، ومن خانه في نفسه أو في عباد الله خذله الله، يوم القيامة,"Whoever gives sincere aid to him personally or in his dealings with God’s servants, God will shelter him beneath His throne on the day when there is no shelter but in Him; but whoever betrays him personally or in his dealings with God’s servants, God will forsake him on the Day of Resurrection."
133,يُرفع للوالي العادل في كل يومٍ عمل ستين صديقًا كلهم عابد مجتهد لنفسه.»,"Every day the good works of sixty righteous men, each of whom is a true worshipper striving for the good of his own soul, are credited to [the benefit of] the just ruler.’"
134,ولقد كان — رحمه الله — عادلًا، رءوفًا، رحيمًا، ناصرًا للضعيف على القوي،,"Saladin was just, gentle and merciful, a supporter of the weak against the strong."
135,وكان يجلس للعدل في كل يوم اثنين وخميس في مجلسٍ عام يحضره الفقهاء والقضاة والعلماء،,"Each Monday and Thursday he used to sit to dispense justice in public session, attended by the jurisconsults, the Qadls and the doctors of religion."
136,ويفتح الباب للمتحاكمين حتى يصل إليه كل أحد من كبيرٍ وصغير، وعجوز هرمة وشيخ كبير،,"The door would be opened to litigants so that everyone, great and small, senile women and old men, might have access to him."
137,وكان يفعل ذلك سفرًا وحضرًا،,That was his practice both at home and abroad.
138,على أنه كان في جميع زمانه قابلًا لجميع ما يعرض عليه من القصص في كل يوم،,"However, at all times he would accept petitions presented to him, to discover what injustices were reported to him."
