,Arabic,English
10,ومن أقوال الصالحين من السلف المرضيِّ: «مَن لم يحسن يتفتَّى لم يحسن يتقوَّى.»,"A righteous and well-approved father of the faith declared, “The man who has never known how to comport himself as a cavalier will never know how to be truly god fearing.”"
11,وفي بعض الأثر: «أريحوا النفوس؛ فإنها تصدأ كما يصدأ الحديد.»,"The Prophet is reported to have said, “Rest your souls from time to time: they are apt to rust, in the same way that steel rusts.”"
12,والذي كلَّفتني لا بد فيه من ذكر ما شاهدتْه حضرتي، وأدركته عنايتي، وحدَّثني به الثقات من أهل زمانه، فاغتفرْ لي الكناية عن الأسماء؛ فهي إما عورة لا نَستجيز كشفها، وإما نُحافظ في ذلك صديقًا ودودًا، ورجلًا جليلًا.,"In performing this task with which you have charged me I must perforce relate such things as I ‘have personally witnessed, or what I have discovered by diligent research, or matters communicated to me by reliable informants of my own times. Pray excuse me if I sometimes do no more than hint at the names of the heroes, of my anecdotes, and do not mention them more explicitly; this is due either to some shame which I do not hold it permissible to uncover, or in order to protect a loving friend or an illustrious man."
13,وبحسبي أن أُسمي من لا ضرر في تسميته، ولا يَلحقنا والمسمَّى عيبٌ في ذكره، إِما لاشتهارٍ لا يُغني عنه الطيُّ وتركُ التبيين، وإما لرضًى من المُخبَر عنه بظهور خبره وقلةِ إنكارٍ منه لنقله.,"It will suffice me to name only those the naming of whom does no harm, and whose mention brings no opprobrium either upon ourselves or them; either because the affair is so notorious that concealment and the avoidance of clear specification will do the party concerned no good, or for the simple reason that the person being reported on is quite content that his story should be made public, and by no means disapproves of its being bandied about."
14,وسأورد في رسالتي هذه أشعارًا قلتُها فيما شاهدته، فلا تنكر أنت ومن رآها عليَّ أني سالكٌ فيها مسلك حاكي الحديث عن نفسه، فهذا مذهب المتحلِّين بقول الشعر، وأكثر من ذلك فإنَّ إخواني يجشِّموني القولَ فيما يَعْرِض لهم على طرائقهم ومذاهبهم. وكفاني أني ذاكر لك ما عَرض لي مما يشاكل ما نحوتُ نحوه وناسبُه إليَّ.,"I shall be quoting in this essay verses which I have composed myself upon my own observations. Do not take it amiss, my friend, or whoever else may happen to see this volume, that I am here following the fashion of those who always quote themselves in their stories; such is the way of men who affect the writing of poetry. Moreover, my friends make me shy to write about their adventures after their own private ways and habits; so I have been satisfied to mention here only what has occurred to me, within the terms of reference you have prescribed, in every case attributing the incident to myself."
15,والتزمت في كتابي هذا الوقوفَ عند حدك، والاقتصارَ على ما رأيتُ أو صحَّ عندي بنقل الثقات، ودعني من أخبار الأعراب والمتقدمين؛ فسبيلُهم غير سبيلنا، وقد كثرت الأخبار عنهم، وما مذهبي أن أنضي مطيَّة سواي، ولا أتحلَّى بحلي مستعار.,"I have kept in this book to the bounds set by you, limiting myself to things which I have either seen with my own eyes, or I am convinced are true as deriving from trustworthy reporters. Spare me those tales of Bedouins, and of lovers long ago! Their ways were not our ways, and the stories told of them are too numerous in any case. It is not my practice to wear out anybody’s riding-beast but my own; I am not one of those who deck themselves up in borrowed plumes."
16,والله المستغفَر والمستعان لا ربَّ غيره.,In all this I ask God’s forgiveness and succour; there is no Lord beside Him.
17,باب وقسمت رسالتي هذه على ثلاثين بابًا، منها في أصول الحب عشرة؛ فأولها هذا الباب، ثم باب في علامات الحب، ثم باب فيه ذكر من أحب في النوم، ثم باب فيه ذكر من أحب بالوصف، ثم باب فيه ذكر من أحب من نظرة واحدة، ثم باب فيه ذكر من لا تصح محبته إلا مع المطاولة، ثم باب التعريض بالقول، ثم باب الإشارة بالعين، ثم باب المراسلة، ثم باب السفير.,"PRELIMINARY EXCURSUS I HAVE divided this treatise into thirty chapters. Of these, ten are concerned with the root-principles of Love, the first being the immediately following chapter on the Signs of Love. After this comes a chapter on Those who have fallen in Love while Asleep; then a chapter on Those who have fallen in Love through a Description; next a chapter on Those who have fallen in Love at First Sight; a chapter on Those whose Love has only become True after Long Association; a chapter on Allusion by Words; a chapter on Hinting with the Eyes; a chapter on Correspondence; and lastly (of these first ten) a chapter on the Messenger."
18,ومنها في أعراض الحب وصفاته المحمودة والمذمومة اثنا عشر بابًا، وإن كان الحب عَرضًا والعرض لا يحتمل الأعراض، وصفةً والصفةُ لا تُوصف؛ فهذا على مجاز اللغة في إقامة الصفة مقام الموصوف،,"The second section of the book comprises twelve chapters on the accidents of Love, and its praiseworthy and blameworthy attributes. (Here I should remark in parenthesis that Love is in fact an accident, and as such cannot properly be said itself to be susceptible to accidents; Love is an attribute, and attributes may riot be further qualified. I am therefore speaking metaphorically in discussing Love’s accidents and attributes, putting the attribute itself in the place of the thing qualified thereby."
19,وعلى معنى قولنا: وجودنا عرضًا أقل في الحقيقة من عرض غيره، وأكثر وأحسن وأقبح في إدراكنا لها، علمنا أنها متباينة في الزيادة والنقصان من ذاتها المرئية والمعلومة؛ إذ لا تقع فيها الكمية ولا التجزي، لأنها لا تشغل مكانًا،,"When we say and feel that one accident is greater or smaller, more beautiful or uglier in reality than another accident, according to our apprehension of that reality, we recognize that accidents differ from each other, in terms of excess or deficiency, in respect only of their visible and knowable essence; there is no question of numerical quantity or physical partition being relevant to them, seeing that they do not occupy any space.)"
20,وهي: باب الصديق المساعد، ثم باب الوصل، ثم باب طي السر، ثم باب الكشف والإذاعة، ثم باب الطاعة، ثم باب المخالفة، ثم باب من أحب صفةً لم يُحب بعدها غيرها مما يخالفها، ثم باب القنوع، ثم باب الوفاء، ثم باب الغدر، ثم باب الضنى، ثم باب الموت.,"This section is made up first of a chapter on the Helping Friend, then a chapter on Union, then a chapter on Concealing the Secret, and after that chapters on Revealing and Divulging the Secret, on Compliance, and on Opposition; a chapter on Those who have fallen in Love with a certain Quality and thereafter have not loved any other different to it; and chapters on Fidelity, on Betrayal, on Wasting Away, and on Death."
21,ومنها في الآفات الداخلة على الحب ستة أبواب، وهي: باب العاذل، ثم باب الرقيب، ثم باب الواشي، ثم باب الهجر، ثم باب البين، ثم باب السلو.,"In the third part of the essay there are six chapters on the misfortunes which enter into Love. These chapters deal respectively with the Reproacher, the Spy, the Slanderer, Breaking Off, Separation, and Forgetting."
22,ومن هذه الأبواب الستة بابان لكل واحد منهما ضد من الأبواب المتقدمة الذكر، وهما: باب العاذل، وضده باب الصديق المساعد؛ وباب الهجر، وضده باب الوصل؛ ومنها أربعة أبواب لا ضد لها من معاني الحب، وهي: باب الرقيب، وباب الواشي، ولا ضد لهما إلا ارتفاعهما.,"Two of these six chapters are matched each with a corresponding chapter (of those already mentioned) on an opposite subject: the chapter on the Reproacher is paired with the, chapter on the Helping Friend, and the chapter on Breaking Off complements the chapter on Union. The other four have no contrasting themes in Love’s repertory. The chapters on the Spy and the Slanderer have no opposites, except their removal altogether."
23,وحقيقة الضد ما إذا وقع ارتفع الأول، وإن كان المتكلمون قد اختلفوا في ذلك. ولولا خوفنا إطالة الكلام فيما ليس من جنس الكتاب لتقصيناه.,"The real nature of opposites is that when the opposite to a given condition occurs, the original state is removed, however much the schoolmen may have differed in their views of the matter; we would have thrashed the question out thoroughly, but for the fear of dilating at too great length upon a topic not absolutely material to the present book."
24,وباب البين وضده تصاقب الديار؛ وليس التصاقب من معاني الحب التي نتكلم فيها، وباب السلو، وضده الحب بعينه؛ إذ معنى السلو ارتفاع الحب وعدمه.,"As for the Chapter on Separation, its true opposite would be contiguity of dwellings; but contiguity is not one of the themes of Love, which we are at present engaged in discussing. And the opposite of the chapter on Forgetting is really Love itself, since forgetting means the removal and non-existence of Love."
25,ومنها بابان ختمنا بهما الرسالة؛ وهما: باب الكلام في قبح المعصية، وباب في فضل التعفف، ليكون خاتمةَ إيرادنا وآخرَ كلامنا الحضُّ على طاعة الله عز وجل، والأمر بالمعروف والنهي عن المنكر؛ فذلك مُفترضٌ على كل مؤمن.,"Finally come two chapters to terminate the discourse a chapter discussing the Vileness of Sinning, and a chapter on the Virtue of Continence. I have planned the matter thus so that the conclusion of our exposition and the end of our discussion may be an exhortation to obedience to Almighty God, and a recommendation to do good and to eschew evil; which last commandment is indeed a duty imposed upon all believers."
26,لكنا خالفنا في نَسق بعض هذه الأبواب هذه الرُّتبة المقسمة في دَرج هذا الباب الذي هو أول أبواب الرسالة، فجعلناها على مباديها إلى منتهاها واستحقاقها في التقدم والدرجات والوجود، ومن أول مراتبها إلى آخرها، وجعلنا الضد إلى جنب ضده؛ فاختلف المساق في أبواب يسيرة. والله المستعان.,"Notwithstanding all, this, in setting out certain of these chapters we have in fact varied the order apportioned in the course of this opening chapter of the treatise. We have arranged them serially from the beginning to the conclusion of the story according to there due right of precedence, their gradations, and their actuality, proceeding methodically from the first degree to the last. We have also placed each pair of opposites side by side; as a result, the proper sequence has been departed from in a few chapters. I ask God’s help again."
27,وهَيْئتُها في الإيراد أولُها هذا الباب الذي نحن فيه، وفيه صدر الرسالة، وتقسيم الأبواب، والكلام في باب ماهية الحب، ثم باب علامات الحب، ثم باب من أحب بالوصف، ثم باب من أحب من نظرة واحدة، ثم باب من لا يحب إلا مع المطاولة، ثم باب من أحب صفة لم يحب بعدها غيرها مما يخالفها، ثم باب التعريض بالقول، ثم باب الإشارة بالعين، ثم باب المراسلة، ثم باب السفير، ثم باب طي السر، ثم باب إذاعته، ثم باب الطاعة، ثم باب المخالفة، ثم باب العاذل، ثم باب المساعد من الإخوان، ثم باب الرقيب، ثم باب الواشي، ثم باب الوصل، ثم باب الهجر، ثم باب الوفاء، ثم باب الغدر، ثم باب البين، ثم باب القنوع، ثم باب الضنى، ثم باب السلو، ثم باب الموت، ثم باب قبح المعصية، ثم باب فضل التعفف.,"My actual disposition of the material is therefore as follows. I have placed first and foremost this chapter in the middle of which we now are; it comprises the preliminary excursus, the division of the chapters, and a discourse on the Nature of Love. This is followed by the chapter on the Signs of Love; then the chapter on Those who have fallen in Love through a Description; then the chapter on Those who have fallen in Love at First Sight; then the chapter on Those who have only fallen in Love after Long Association; then the chapter on Those who have fallen in Love with a certain Quality and thereafter have not loved any other different to it; then the chapter on Allusion by Words; then the chapter on Hinting with the Eyes; then the chapter on Correspondence ; then the chapter on the Messenger ; then the chapter on Concealing the Secret; then the chapter on Divulging the Secret; then the chapter on Compliance; then the chapter on Opposition; then the chapter on the Reproacher; then the chapter on the Helpful Brother; then the chapter on the Spy; then the chapter on the Slanderer; then the chapter on Union; then the chapter on Breaking Off ; then the chapter on Fidelity; then the chapter on Betrayal then the chapter on Separation; then the chapter on Contentment; then the chapter on Wasting Away; then the chapter on Forgetting; then the chapter on Death; then the chapter on the Vileness of Sinning; and lastly the chapter on the Virtue of Continence."
28,الكلام في ماهية الحب,Of the Nature of Love
29,الحب — أعزك الله — أوله هَزل وآخره جِد، دقَّت معانيه لجلالتها عن أن تُوصف، فلا تُدرك حقيقتها إلا بالمعاناة، وليس بمُنكَر في الديانة، ولا بمحظور في الشريعة؛ إذ القلوب بيد الله عز وجل.,"Of Love -may God exalt you!- the first part is jesting, and the last part is right earnestness. So majestic are its divers aspects, they are too subtle to be described; their reality can only be apprehended by personal experience. Love is neither disapproved by Religion, nor prohibited by the Law; for every heart is in God’s hands."
30,وقد أحب من الخلفاء المهديين والأئمة الراشدين كثير، منهم بأندلسنا عبد الرحمن بن معاوية لدَعجاء، والحَكَم بن هشام، وعبد الرحمن بن الحكم وشغفهُ بطروب أُم عبد الله ابنه أشهرُ من الشمس، ومحمد بن عبد الرحمن وأمره مع غزلان أم بنيه عثمان والقاسم والمطرف مَعلوم، والحكم المستنصر وافتتانُه بصبح أم هشام المؤيَّد بالله — رضي الله عنه وعن جميعهم — وامتناعُه عن التعرُّض للولد من غيرها، ومثل هذا كثير.,"Many rightly guided caliphs and orthodox imams have been lovers. Of those who have lived in our beloved Andalusia I may mention `Abd al-Rahman Ibn Mu’awiya, the lover of Da`ja; al-Hakam Ibn Hisham; `Abd al-Rahman Ibn al-Hakam, whose passion for Tarub the mother of his son `Abd Allah is more famous among men than the very sun itself; Muhammad Ibn `Abd al-Rahman, well-known admirer of Ghizlan who bore him ‘Uthman, al-Qasim and al-Mutarrif; and Al-Hakam al-Mustansir, adorer of Subh mother of Hisham al-Mu’aiyad Billah, who refused to interest himself in any other child but hers. Such instances are extremely numerous;"
31,ولولا أن حقوقهم على المسلمين واجبة — وإنما يجب أن نذكر من أخبارهم ما فيه الحزمُ وإحياء الدين، وإنما هو شيء كانوا ينفردون به في قُصورهم مع عيالهم فلا ينبغي الإخبار به عنهم — لأوردتُ من أخبارهم في هذا الشأن غيرَ قليل.,"and but for the rightful claims of our rulers upon the respect of all Moslems, so that we ought to recount concerning them only such stories as illustrate martial resolution and the propagation of the faith-and their amours were after all conducted in the privacy of their palaces and in the bosom of their families, so that it would not be at all seemly to report on them-but for this I would certainly have introduced not a few anecdotes illustrating their part in the love-business."
32,وأما كِبار رجالهم ودعائم دولتهم فأكثر من أن يُحصَوا، وأحدثُ ذلك ما شاهدناه بالأمس من كلف المظَفَّر بن عبد الملك بن أبي عامر بواحدة، بنت رجل من الجبائين، حتى حمله حُبُّها أن يتزوجها، وهي التي خَلف عليها بعد فناء العامر بن الوزير عبد الله بن مَسلمة، ثم تزوجها بعد قتلِهِ رجلٌ من رؤساء البربر.,"As for their men of State and pillars of Empire, their tender romances are indeed innumerable; the most recent instance being the affair we were witnessing only yesterday between al-Muzaffar `Abd al-Malik Ibn Abi ‘Amir and Wahid the cheese monger’s daughter, a grand passion which so transported that great nobleman that he actually married the girl; she was subsequently ` inherited’ by the-grand–vizier `Abd Allah Ibn Maslama after the fall of the `Amirids; and when `Abd Allah in his turn was put to death, she became the consort of a Berber chieftain."
33,ومما يشبه هذا أن أبا العيش بن مَيمون القُرشي الحسيني أخبرني أن نزار بن معد، صاحب مصر، لم يرَ ابنه منصور بن نزار الذي ولي الملك بعده وادعى الإلهية إلَّا بعد مدة من مولده، مساعدةً لجارية كان يُحبها حبًّا شديدًا. هذا ولم يكن له ذَكَر ولا من يَرث ملكه ويُحيي ذكره سواه.,"I was told of a similar instance too by Abu ‘l-`Aish Ibn Maimun al-Qurashi al-Husaini: Nizar Ibn Ma` add, ruler of Egypt, would not look upon his son Mansur Ibn Nizar his successor on the throne, the one who claimed to be a god-for quite a time after he was born, so as to spare the feelings of a certain ‘slave-girl with whom he was deeply in love; yet he had no other male issue but this child to inherit his kingdom and keep his memory green."
34,ومن الصالحين والفقهاء في الدهور الماضية والأزمان القديمة مَن قد أستغني بأشعارهم عن ذكرهم، وقد ورد من خبر عُبيد الله بن عُتبة بن مسعود وشعره ما فيه الكفاية، وهو أحد فقهاء المدينة السبعة، وقد جاء من فُتيا ابن عبَّاس — رضي الله عنه — ما لا يحتاج معه إلى غيره حين يقول: هذا قتيل الهوى لا عَقْل ولا قود.,"Of the saints and learned doctors of the faith who lived in past ages and times long ago, some there are whose love lyrics are sufficient testimony to their passion, so that they require no further notice. It will be enough to mention only one name: ‘Ubaid Allah Ibn `Abd Allah’ Ibn ‘Utba Ibn Masud was famous for his tender verses, and he, as we remember, was one of the celebrated Seven Jurists of Medina. As for Ibn `Abbas, a single sentence once uttered by him amply dispenses with any need for further quotation; he pronounced the weighty judgment, “This man was slain by love: there is therefore no case for blood wit or retaliation.”"
35,وقد اختلف الناس في ماهيته وقالوا وأطالوا، والذي أذهب إليه أنه اتصال بين أجزاء النفوس المقسومة في هذه الخليقة في أصل عنصرها الرفيع، لا على ما حكاه محمد بن داود — رحمه الله — عن بعض أهل الفلسفة: الأرواح أُكَرٌ مقسومة، لكنْ على سبيل مناسبة قواها في مقرِّ عالمها العلوي ومجاورتها في هيئة تركيبها.,"Concerning the nature of Love men have held various and divergent opinions, which they have debated at great length. For my part I consider Love as a conjunction between scattered parts of souls that have become divided in this physical universe, a union effected within the substance of their original sublime element. I do not share the view advanced by Muhammad Ibn Dawud -God have mercy on his soul!- who followed certain philosophers in declaring that spirits are segmented spheres; rather do I suppose an affinity of their vital forces in the supernal world, which is their everlasting home, and a close approximation in the manner of their constitution."
36,وقد علمنا أن سر التمازج والتباين في المخلوقات إنما هو الاتصال والانفصال.,We know the secret of commingling and separation in created things to be simply a process of union and disassociation;
37,والشكل دأبًا يستدعي شكله، والمِثْل إلى مِثْله ساكن، وللمُجانسة عملٌ محسوس وتأثير مشاهد، والتنافر في الأضداد والموافقة في الأنداد والنزاع فيما تَشابه موجود فيما بيننا، فكيف بالنفس وعالَمُها العالَم الصافي الخفيف، وجوهرها الجوهر الصعَّاد المعتدل، وسِنْخها المهيَّأ لقَبول الاتفاق والمَيل والتَّوق والانحراف والشهوة والنفار!,"every form always cries out for its corresponding form; like is ever at rest with like. Congeneity has a perceptible effect and a visible influence; repulsion of opposites, accord between similar, attractions of like for like these are facts taking place all round us. How much more then should the same factors operate within the soul, whose world is pure and etherial, whose substance is volatile and perfectly poised, whose constituent principle is so disposed as to be intensely sensitive to harmony, inclination, yearning, aversion, passionate desire and antipathy."
38,كل ذلك معلوم بالفطرة في أحوال تصرُّف الإنسان فيسكن إليها، والله عز وجل يقول: {هُوَ الَّذِي خَلَقَكُم مِّن نَّفْسٍ وَاحِدَةٍ وَجَعَلَ مِنْهَا زَوْجَهَا لِيَسْكُنَ إِلَيْهَا}؛ فجعل علَّة السكون أنها منه.,"All this is common knowledge it is immediately observable in the moods which successively control every man, and to which we all accommodate ourselves successfully. Allah Himself says, “It is He that created you of one soul, and fashioned thereof its spouse, that he might find repose in her” (Koran VII I8g). Be it noted that the reason God assigns for man’s reposing in woman is that she was made out of him."
39,ولو كان علةُ الحب حُسن الصورة الجسديَّة لوجب ألَّا يُستحسن الأنْقصُ من الصورة، ونحن نجد كثيرًا ممن يُؤثر الأدنى ويَعلم فضلَ غيره ولا يجد محيدًا لقلبه عنه، ولو كان للمُوافقة في الأخلاق لَمَا أحب المرء من لا يساعده ولا يُوافقه؛ فعِلْمُنا أنه شيء في ذات النفس.,"If the cause of Love were physical beauty, the consequence would be that no body defective in any shape or form would attract admiration; yet we know of many a man actually preferring the inferior article, though well aware that another is superior, and quite unable to turn his heart away from it. Again, if Love were due to a harmony of characters, no man would love a person who was not of like purpose and in concord with him. We therefore conclude that Love is something within the soul itself."
40,وربما كانت المَحبة لسبب من الأسباب، وتلك تفنى بفناء سببها؛ فمن ودَّك لأمر ولَّى مع انقضائه، وفي ذلك أقول:,"Sometimes, it is true, Love comes as a result of a definite cause outside the soul, but then it passes away when the cause itself disappears: one who is fond of you because of a certain circumstance will turn his back on you when that motive no longer exists. I have made this point in the verses, which follow."
41,وِدَادِي لَكَ البَاقِي عَلَى حَسْبِ كَوْنِهِ *** تَنَاهَى فَلَمْ يَنْقُصْ بِشَيْءٍ وَلَمْ يَزِدْ وَلَيْسَتْ لَهُ غَيْرُ الإِرَادَةِ عِلَّةً *** وَلَا سَبَبٌ حَاشَاهُ يَعْلَمُهُ أَحَدْ إِذَا مَا وَجَدْنَا الشَّيْءَ عِلَّةَ نَفْسِهِ *** فَذَاكَ وُجُودٌ لَيْسَ يَفْنَى عَلَى الأَبَدْ وَإِمَّا وَجَدْنَاهُ لِشَيْءٍ خِلافهُ *** فَإِعْدَامُهُ فِي عُدْمِنَا مَا لَهُ وُجِدْ,"My love for thee shall aye endure As now, most perfect and most pure; It brooks no increase, no decline, Since it’s complete, and wholly thine.  I cannot any cause discover, Except my will, to be thy lover, And boldly challenge any man To name another, if he can.  For sure, when any thing we see Of its own self sole cause to be, That being, being of that thing, Lives ever undiminishing  But when we find its origin Is other than the thing it’s in, Our losing that which made it be Annihilates it instantly."
42,ومما يؤكِّد هذا القول أننا علمنا أن المحبة ضُروب، فأفضلها محبَّة المتحابِّين في الله عز وجل؛ إما لاجتهاد في العمل، وإما لاتفاق في أصل النِّحلة والمذاهب، وإما لفضل عِلْم يُمنحه الإنسان.,"This statement is confirmed by the fact that Love, as we know, is of various kinds. The noblest sort, of Love is that which exists between persons who love each other in God either because of an identical zeal for the righteous work upon which they are engaged, or as the result of a harmony in sectarian belief and principles, or by virtue of a common possession of some noble knowledge."
43,ومحبة القرابة، ومحبة الألفة والاشتراك في المطالب، ومحبة التصاحب والمعرفة، ومحبة البر يضعه المرء عند أخيه، ومحبة الطمع في جاه المحبوب، ومحبة المتحابَّين لسر يجتمعان عليه يلزمهما ستره، ومحبة بلوغ اللذة وقضاء الوطر، ومحبة العشق التي لا علة لها إلا ما ذكرنا من اتصال النفوس.,"Next to this is the love, which springs from kinship; then the love of familiarity and the sharing of identical aims; the love of comradeship and acquaintance; the love, which is rooted in a benevolent regard for one’s fellow; the love that results from coveting the loved one’s worldly elevation; the love that is based upon a shared secret which both must conceal; love for the sake of getting enjoyment and satisfying desire; and passionate love, that has no other cause but that union of souls to which we have referred above."
44,فكل هذه الأجناس منقضية مع انقضاء عللها، وزائدة بزيادتها، وناقصة بنقصانها، متأكدة بدنوها، فاترة ببعدها، حاشا محبة العشق الصحيح المُمكن من النفس؛ فهي التي لا فناء لها إلا بالموت.,"All these varieties of Love come to an end when their causes disappear, and increase or diminish with them; they are intensified according to the degree of their proximity, and grow languid as their causes draw further and further away. The only exception. is the Love of true passion, which has the mastery of the soul: this is the love, which passes not away save with death."
45,وإنك لتجد الإنسان السالي برغمه، وذا السِّن المتناهية إذا ذكَّرته تذكر وارتاح وصبا، واعتاده الطرب، واهتاج له الحنين.,"You will find a man far advanced in years, who swears that he has forgotten love entirely; yet when you remind him of it, he calls that love back to mind, and is rejoiced; he is filled with youthful desire; his old emotion returns to him; his yearning is mightily stirred."
