,Arabic,English
10,وجاء من بعدهم من عدل عن الإطلاق إلى التقييد ووقف في العموم والإحاطة عن الشأو البعيد، فقيد شوارد عصره، واستوعب أخبار أفقه وقطره، واقتصر على تاريخ دولته ومصره، كما فعل أبو حيان مؤرخ الأندلس والدولة الأموية بها وابن الرفيق مؤرخ إفريقية والدولة التي كانت بالقيروان.,"Some later historians, on the other hand, showed a tendency toward greater restriction, hesitating to be so general and comprehensive. They brought together the happenings of their own period and gave exhaustive historical information about their own part of the world. They restricted themselves to the history of their own dynasties and cities. This was done by Ibn Hayyan, the historian of Spain and the Spanish Umayyads,18 and by Ibn ar-Raqiq, the historian of Ifrigiyah and the dynasty in Kairouan (al-Qayrawan)."
11,ثم لم يأت من بعد هؤلاء إلا مقلد، وبليد الطبع والعقل وبليد، ينسج على ذلك المنوال، ويحتذي منه بالمثال، ويذهل عما أحالته الأيام من الأحوال، واستبدلت به من عوائد الأمم والأجيال، فيجلبون الأخبار عن الدول، وحكايات الوقائع في العصور الأول، صورا قد تجردت عن موادها، وصفاحا انتضيت من أغمادها، ومعارف تستنكر للجهل بطارفها وتلادها،,"The later historians were all tradition-bound and dull of nature and intelligence, or, (at any rate) did not try not to be dull. They merely copied 20 the (older historians) and followed their example. They disregarded the changes in conditions and in the customs of nations and races that the passing of time had brought about. Thus, they presented historical information about dynasties and stories of events from the early period as mere forms without substance, blades without scabbards, as knowledge that must be considered ignorance, because it is not known what of it is extraneous and what is genuine."
12,إنما هي حوادث لم تعلم أصولها، وأنواع لم تعتبر أجناسها ولا تحققت فصولها، يكررون في موضوعاتها الأخبار المتداولة بأعيانها، اتباعا لمن عني من المتقدمين بشأنها، ويغفلون أمر الأجيال الناشئة في ديوانها، بما أعوز عليهم من ترجمانها، فتستعجم صحفهم عن بيانها،,"(Their information) concerns happenings the origins of which are not known. It concerns species the genera of which are not taken into consideration, and whose (specific) differences are not verified. With the information they set down they merely repeated historical material which is, in any case, widely known, and followed the earlier historians who worked on it. They neglected the importance of change over the generations in their treatment of the (historical material), because they had no one who could interpret it for them. Their works, therefore, give no explanation for it."
13,ثم إذا تعرضوا لذكر الدولة نسقوا أخبارها نسقا محافظين على نقلها وهما أو صدقا، لا يتعرضون لبدايتها، ولا يذكرون السبب الذي رفع من رايتها، وأظهر من آيتها، ولا علة الوقوف عند غايتها، فيبقى الناظر متطلعا بعد إلى افتقاد أحوال مبادئ الدول ومراتبها، مفتشا عن أسباب تزاحمها أو تعاقبها، باحثا عن المقنع في تباينها أو تناسبها، حسبما نذكر ذلك كله في مقدمة الكتاب.,"When they then turn to the description of a particular dynasty, they report the historical information about it (mechanically) and take care to preserve it as it had been passed on down to them, be it imaginary or true. They do not turn to the beginning of the dynasty. Nor do they tell why it unfurled its banner and was able to give prominence to its emblem, or what caused it to come to a stop when it had reached its term. The student, thus, has still to search for the beginnings of conditions and for (the principles of) organization of (the various dynasties). He must (himself) investigate why the various dynasties brought pressures to bear upon each other and why they succeeded each other. He must search for a convincing explanation of the elements that made for mutual separation or contact among the dynasties. All this will be dealt with in the Introduction to this work."
14,ثم جاء آخرون بإفراط الاختصار، وذهبوا إلى الاكتفاء بأسماء الملوك والاقتصار، مقطوعة عن الأنساب والأخبار، موضوعة عليها أعداد أيامهم بحروف الغبار، كما فعله ابن رشيق في ميزان العمل، ومن اقتفى هذا الأثر من الهمل، وليس يعتبر لهؤلاء مقال، ولا يعد لهم ثبوت ولا انتقال، لما أذهبوا من الفوائد، وأخلوا بالمذاهب المعروفة للمؤرخين والعوائد.,"Other historians, then, came with too brief a presentation (of history). They went to the extreme of being satisfied with the names of kings, without any genealogical or historical information, and with only a numerical indication of the length of reigns.22 This was done by Ibn Rashiq in the Mizan al-‘amal,23 and by those lost sheep who followed his method. No credence can be given to what they say. They are not considered trustworthy, nor is their material considered worthy of transmission, for they caused useful material to be lost and damaged the methods and customs acknowledged (as sound and practical) by historians."
15,ولما طالعت كتب القوم، وسبرت غور الأمس واليوم، نبهت عين القريحة من سنة الغفلة والنوم. وسمت التصنيف من نفسي وأنا المفلس أحسن السوم، فأنشأت في التاريخ كتابا.,"When I had read the works of others and probed into the recesses of yesterday and today, I shook myself out of that drowsy complacency and sleepiness. Although not much of a writer, I exhibited my own literary ability as well as I could, and, thus, composed a book on history."
16,رفعت به عن أحوال الناشئة من الأجيال حجابا:وفصلته في الأخبار والاعتبار بابا بابا، وأبديت فيه لأولية الدول والعمران عللا وأسبابا. وبنيته على أخبار الأمم الذين عمروا المغرب في هذه الأعصار، وملئوا الملوك والأنصار، وهما العرب والبربر، إذ هما الجيلان اللذان عرف بالمغرب مأواهما وطال فيه على الأحقاب مثواهما، حتى لا يكاد يتصور فيه ما عداهما، ولا يعرف أهله من أجيال الآدميين سواهما، فهذبت مناحيه تهذيبا، وقربته لأفهام العلماء والخاصة تقريبا،,"In (this book) I lifted the veil from conditions as they arise in the various generations. I arranged it in an orderly way in chapters dealing with historical facts and reflections. In it I showed how and why dynasties and civilization originate. I based the work on the history of the two races that constitute the population of the Maghrib at this time and people its various regions and cities, and on that of their ruling houses, both long- and short-lived, including the rulers and allies they had in the past. These two races are the Arabs and the Berbers. They are the two races known to have resided in the Maghrib for such a long time that one can hardly imagine they ever lived elsewhere, for its inhabitants know no other human races. I corrected the contents of the work carefully and presented it to the judgment of scholars and the elite."
17,وسلكت في ترتيبه وتبويبه مسلكا غريبا، واخترعته من بين المناحي مذهبا عجيبا، وطريقة مبتدعة وأسلوبا. وشرحت فيه من أحوال العمران والتمدن وما يعرض في الاجتماع الإنساني من العوارض الذاتية ما يمتعك بعلل الكوائن وأسبابها، ويعرفك كيف دخل أهل الدول من أبوابها، حتى تنزع من التقليد يدك، وتقف على أحوال ما قبلك من الأيام والأجيال وما بعدك ورتبته على مقدمة وثلاثة كتب:,"I followed an unusual method of arrangement and division into chapters. From the various possibilities, I chose a remarkable and original method. In the work, I commented on civilization, on urbanization, and on the essential characteristics of human social organization, in a way that explains to the reader how and why things are as they are, and shows him how the men who constituted a dynasty first came upon the historical scene. As a result, he will wash his hands of any blind trust in tradition. He will become aware of the conditions of periods and races that were before his time and that will be after it. I divided the work into an introduction and three books:"
18,المقدمة في فضل علم التاريخ وتحقيق مذاهبه والإلماع بمغالط المؤرخين.,"The Introduction deals with the great merit of historiography, (offers) an appreciation of its various methods, and cites errors of the historians."
19,الكتاب الأول في العمران وذكر ما يعرض فيه من العوارض الذاتية من الملك والسلطان والكسب والمعاش والصنائع والعلوم وما لذلك من العلل والأسباب.,"The First Book deals with civilization and its essential characteristics, namely, royal authority, government, gainful occupations, ways of making a living, crafts, and sciences, as well as with the causes and reasons thereof."
20,الكتاب الثاني في أخبار العرب وأجيالهم ودولهم منذ مبدإ الخليقة إلى هذا العهد وفيه من الإلماع ببعض من عاصرهم من الأمم المشاهير ودولهم مثل النبط والسريانيين والفرس وبني إسرائيل والقبط واليونان والروم والترك والإفرنجة,"The Second Book deals with the history, races, and dynasties of the Arabs, from the beginning of creation down to this time. This will include references to such famous nations and dynasties – contemporaneous with them, as the Nabataeans, the Syrians, the Persians, the Israelites, the Copts, the Greeks, the Byzantines, the Turks, and the Franks."
21,الكتاب الثالث في أخبار البربر ومواليهم من زناتة وذكر أوليتهم وأحيالهم وما كان بديار المغرب خاصة من الملك والدول,"The Third Book deals with the history of the Berbers and of the Zanatah who are part of them; with their origins and races; and, in particular, with the royal authority and dynasties in the Maghrib."
22,ثم كانت الرحلة إلى المشرق لاجتناء أنواره، وقضاء الفرض والسنة في مطافه ومزاره: والوقوف على آثاره في دواوينه وأسفاره:,"Later on, there was my trip to the East, in order to find out about the manifold illumination it offers and to fulfill the religious duty and custom of circumambulating the Ka’bah and visiting Medina, as well as to study the systematic works and tomes on (Eastern) history."
23,فزدت ما نقص من أخبار ملوك العجم بتلك الديار، ودول الترك فيما ملكوه من الأقطار، وأتبعت بها ما كتبته في تلك الأسطار،,"As a result, I was able to fill the gaps in my historical information about the non-Arab (Persian) rulers of those lands, and about the Turkish dynasties in the regions over which they ruled. I added this information to what I had written here (before in this connection)."
24,وأدرجتها في ذكر المعاصرين لتلك الأجيال من أمم النواحي، وملوك الأمصار والضواحي، سالكا سبيل الاختصار والتلخيص، مفتديا بالمرام السهل من العويص، داخلا من باب الأسباب على العموم إلى الإخبار على الخصوص فاستوعب أخبار الخليقة استيعابا، وذلل من الحكم النافرة صعابا، وأعطى لحوادث الدول عللا وأسبابا، فأصبح للحكمة صوانا. وللتاريخ جرابا.,"I inserted it into the treatment of the nations of the various districts and rulers of the various cities and regions that were contemporary with those (Persian and Turkish) races. In this connection I was brief and concise and preferred the easy goal to the difficult one. I proceeded from general genealogical (tables) to detailed historical information. Thus, (this work) contains an exhaustive history of the world. It forces stubborn stray wisdom to return to the fold. It gives causes and reasons for happenings in the various dynasties. It turns out to be a vessel for philosophy, a receptacle for historical knowledge."
25,ولما كان مشتملا على أخبار العرب والبربر، من أهل المدن والوبر، والإلماع بمن عاصرهم من الدول الكبر، وأفصح بالذكرى والعبر، في مبتدإ الأحوال ومما بعدها من الخبر، سميته كتاب العبر، وديوان المبتدإ والخبر، في أيام العرب والعجم والبربر، ومن عاصرهم من ذوي السلطان الأكبر، ولم أترك شيئا في أولية الأجيال والدول، وتعاصر الأمم الأول، وأسباب التصرف والحول، في القرون الخالية والملل، وما يعرض في العمران من دولة وملة، ومدينة وحلة، وعزة وذلة، وكثرة وقلة، وعلم وصناعة، وكسب وإضاعة، وأحوال متقلبة مشاعة، وبدو وحضر، وواقع ومنتظر، إلا واستوعبت جمله، وأوضحت براهينه وعلله،,"The work contains the history of the Arabs and the Berbers, both the sedentary groups and the nomads. It also contains references to the great dynasties that were contemporary with them, and, moreover, clearly indicates memorable lessons to be learned from early conditions and from subsequent history. Therefore, I called the work “Book of Lessons and Archive of Early and Subsequent History, Dealing with the Political Events Concerning the Arabs, Non-Arabs, and Berbers, and the Supreme Rulers Who Were Contemporary with Them.” I omitted nothing concerning the origin of races and dynasties, concerning the synchronism of the earliest nations, concerning the reasons for change and variation in past periods and within religious groups, concerning dynasties and religious groups, towns and hamlets, strength and humiliation, large numbers and small numbers, sciences and crafts, gains and losses, changing general conditions, nomadic and sedentary life, actual events and future events, all things expected to occur in civilization. I treated everything comprehensively and exhaustively and explained the arguments for and causes of it(s existence)."
26,فجاء هذا الكتاب فذا بما ضمنته من العلوم الغريبة، والحكم المحجوبة القريبة، وأنا من بعدها موقن بالقصور، بين أهل العصور، معترف بالعجز عن المضاء، في مثل هذا القضاء، راغب من أهل اليد البيضاء، والمعارف المتسعة الفضاء، في النظر بعين الانتقاد لا بعين الارتضاء، والتغمد لما يعثرون عليه بالإصلاح والإغضاء، فالبضاعة بين أهل العلم مزجاة، والاعتراف من اللوم منجاة، والحسنى من الإخوان مرتجاة، والله اسأل أن يجعل أعمالنا خالصة لوجهه الكريم وهو حسبي ونعم الوكيل.,"As a result, this book has become unique, as it contains unusual knowledge and familiar if hidden wisdom. Still, after all has been said, I am conscious of imperfection when (I look at) the scholars of (past and contemporary) times.29 I confess my inability to penetrate so difficult a subject. I wish that men of scholarly competence and wide knowledge would look at the book with a critical, rather than a complacent eye, and silently correct and overlook the mistakes they come upon. The capital of knowledge that an individual scholar has to offer is small. Admission (of one’s shortcomings) saves from censure. Kindness from colleagues is hoped for. It is God whom I ask to make our deeds acceptable in His sight. He suffices me. He is a good protector."
27,اعلم أن فن التأريخ فن عزيز المذهب جم الفوائد شريف الغاية إذ هو يوقفنا على أحوال الماضين من الأمم في أخلاقهم. والأنبياء في سيرهم. والملوك في دولهم وسياستهم. حتى تتم فائدة الاقتداء في ذلك لمن يرومه في أحوال الدين والدنيا,IT SHOULD BE KNOWN that history is a discipline that has a great number of (different) approaches. Its useful aspects are very many. Its goal is distinguished. (History) makes us acquainted with the conditions of past nations as they are reflected in their (national) character. It makes us acquainted with the biographies of the prophets and with the dynasties and policies of rulers. Whoever so desires may thus achieve the useful result of being able to imitate historical examples in religious and worldly matters.
28,فهو محتاج إلى مآخذ متعددة ومعارف متنوعة وحسن نظر وتثبت يفضيان بصاحبهما إلى الحق وينكبان به عن المزلات والمغالط لأن الأخبار إذا اعتمد فيها على مجرد النقل ولم تحكم أصول العادة وقواعد السياسة وطبيعة العمران والأحوال في الاجتماع الإنساني ولا قيس الغائب منها بالشاهد والحاضر بالذاهب فربما لم يؤمن فيها من العثور ومزلة القدم والحيد عن جادة الصدق,"The (writing of history) requires numerous sources and greatly varied knowledge. It also requires a good speculative mind and thoroughness. (Possession of these two qualities) leads the historian to the truth and keeps him from slips and errors. If he trusts historical information in its plain transmitted form and has no clear knowledge of the principles resulting from custom, the fundamental facts of politics, the nature of civilization, or the conditions governing human social organization, and if, furthermore, he does not evaluate remote or ancient material through comparison with near or contemporary material, he often cannot avoid stumbling and slipping and deviating from the highroad of truth."
29,وكثيرا ما وقع للمؤرخين والمفسرين وأئمة النقل من المغالط في الحكايات والوقائع لاعتمادهم فيها على مجرد النقل غثا أو سمينا ولم يعرضوها على أصولها ولا قاسوها بأشباهها ولا سبروها بمعيار الحكمة والوقوف على طبائع الكائنات وتحكيم النظر والبصيرة في الأخبار فضلوا عن الحق وتاهوا في بيداء الوهم والغلط,"Historians, Qur’an commentators and leading transmitters have committed frequent errors in the stories and events they reported. They accepted them in the plain transmitted form, without regard for its value. They did not check them with the principles underlying such historical situations, nor did they compare them with similar material. Also, they did not probe (more deeply) with the yardstick of philosophy, with the help of knowledge of the nature of things, or with the help of speculation and historical insight. Therefore, they strayed from the truth and found themselves lost in the desert of baseless assumptions and errors."
30,ولا سيما في إحصاء الأعداد من الأموال والعساكر إذا عرضت في الحكايات إذ هي مظنة الكذب ومطية الهذر ولا بد من ردها إلى الأصول وعرضها على القواعد.وهذا كما نقل المسعودي وكثير من المؤرخين في جيوش بني إسرائيل بأن موسى عليه السلام أحصاهم في التيه بعد أن أجاز من يطيق حمل السلاح خاصة من ابن عشرين فما فوقها فكانوا ستمائة ألف أو يزيدون,"This is especially the case with figures, either of sums of money or of soldiers, whenever they occur in stories. They offer a good opportunity for false information and constitute a vehicle for nonsensical statements. They must be controlled and checked with the help of known fundamental facts. For example, al-Mas’udi and many other historians report that Moses counted the army of the Israelites in the desert.33 He had all those able to carry arms, especially those twenty years and older, pass muster. There turned out to be 600,000 or more."
31,ويذهل في ذلك عن تقدير مصر والشام واتساعهما لمثل هذا العدد من الجيوش لكل مملكة من الممالك حصة من الحامية تتسع لها وتقوم بوظائفها وتضيق عما فوقها تشهد بذلك الغوائد المعروفة والأحوال المألوفة ثم إن مثل هذه الجيوش البالغة إلى مثل هذا العدد يبعد أن يقع بينها زحف أو قتال لضيق ساحة الأرض عنها وبعدها إذا اصطفت عن مدى البصر مرتين أو ثلاثا أو أزيد فكيف يقتتل هذان الفريقان أو تكون غلبة أحد الصفين وشيء من جوانبه لا يشعر بالجانب الآخر والحاضر يشهد لذلك فالماضي أشبه بالآتي من الماء بالماء.,"In this connection, (al-Mas’udi) forgets to take into consideration whether Egypt and Syria could possibly have held such a number of soldiers. Every realm may have as large a militia as it can hold and support, but no more. This fact is attested by well-known customs and familiar conditions. Moreover, an army of this size cannot march or fight as a unit. The whole available territory would be too small for it. If it were in battle formation, it would extend two, three, or more times beyond the field of vision. How, then, could two such parties fight with each other, or one battle formation gain the upper hand when one flank does not know what the other flank is doing! The situation at the present day testifies to the correctness of this statement. The past resembles the future more than one (drop of) water another."
32,ولقد كان ملك الفرس ودولتهم أعظم من ملك بني إسرائيل بكثير يشهد لذلك ما كان من غلب بخت نصر لهم والتهامه بلادهم واستيلائه على أمرهم وتخريب بيت المقدس قاعدة ملتهم وسلطانهم وهو من بعض عمال مملكة فارس يقال إنه كان مرزبان المغرب من تخومها,"Furthermore, the realm of the Persians was much greater than that of the Israelites. This fact is attested by Nebuchadnezzar’s victory over them. He swallowed up their country and gained complete control over it. He also destroyed Jerusalem, their religious and political capital. And he was merely one of the officials of the province of Fars. It is said that he was the governor of the western border region."
33,وكانت ممالكهم بالعراقين وخراسان وما وراء النهر والأبواب أوسع من ممالك بني إسرائيل بكثير ومع ذلك لم تبلغ جيوش الفرس قط مثل هذا العدد ولا قريبا منه وأعظم ما كانت جموعهم بالقادسية مائة وعشرين ألفا كلهم متبوع على ما نقله سيف قال وكانوا في أتباعهم أكثر من مائتي ألف,"The Persian provinces of the two ‘Iraqs,35 Khurasan, Transoxania, and the region of Derbend on the Caspian Sea36 were much larger than the realm of the Israelites. Yet, the Persian army did not attain such a number or even approach it. The greatest concentration of Persian troops, at alQadisiyah, amounted to 120,000 men, all of whom had their retainers. This is according to Sayf who said that with their retainers they amounted to over 200,000 persons."
34,وعن عائشة والزهري فإن جموع رستم الذين زحف بهم سعد بالقادسية إنما كانوا ستين ألفا كلهم متبوع وأيضا فلو بلغ بنو إسرائيل مثل هذا العدد لاتسع نطاق ملكهم وانفسح مدى دولتهم فإن العمالات والممالك في الدول على نسبة الحامية والقبيل القائمين بها في قلتها وكثرتها حسبما نبين في فصل الممالك من الكتاب الأول والقوم لم تتسع ممالكهم إلى غير الأردن وفلسطين من الشام وبلاد يثرب وخيبر من الحجاز على ما هو المعروف.,"According to ‘A’ishah and az- Zuhri, the troop concentration with which Rustum advanced against Sa’d at al- Qadisiyah amounted to only 60,000 men, all of whom had their retainers. Then, if the Israelites had really amounted to such a number, the extent of the area under their rule would have been larger, for the size of administrative units and provinces under a particular dynasty is in direct proportion to the size of its militia and the groups that support the (dynasty), as will be explained in the section on provinces in the first book.39 Now, it is well known that the territory of the (Israelites) did not comprise an area larger than the Jordan province and Palestine in Syria and the region of Medina and Khaybar in the Hijaz."
35,وأيضا فالذين بين موسى وإسرائيل إنما هو أربعة آباء على ما ذكره المحققون فإنه موسى بن عمران بن يصهر بن قاهت بفتح الهاء وكسرها ابن لاوي بكسر الواو وفتحها ابن يعقوب وهو إسرائيل الله هكذا نسبه في التوراة والمدة بينهما على ما نقله المسعودي قال دخل إسرائيل مصر مع ولده الأسباط وأولادهم حين أتوا إلى يوسف سبعين نفسا وكان مقامهم بمصر إلى أن خرجوا مع موسى عليه السلام إلى التيه مائتين وعشرين سنة تتداولهم ملوك القبط من الفراعنة,"Also, there were only three generations41 between Moses and Israel, according to the best-informed scholars. Moses was the son of Amram, the son of Kohath (Qahat or Qahit), the son of Levi (Lewi or Lawi), the son of Jacob who is Israel-Allah. This is Moses’ genealogy in the Torah. The length of time between Israel and Moses was indicated by al-Mas’udi when he said: “Israel entered Egypt with his children, the tribes, and their children, when they came to Joseph numbering seventy souls. The length of their stay in Egypt until they left with Moses for the desert was two hundred and twenty years. During those years, the kings of the Copts, the Pharaohs, passed them on (as their subjects) one to the other.”"
36,ويبعد أن يتشعب النسل في أربعة أجيال إلى مثل هذا العدد وإن زعموا أن عدد تلك الجيوش إنما كان في زمن سليمان ومن بعده فبعيد أيضا إذ ليس بين سليمان وإسرائيل إلا أحد عشر أبا فإنه سليمان بن داود بن يشا بن عوفيذ (ويقال ابن عوفذ) ابن باعز (ويقال بوعز) بن سلمون بن نحشون بن عمينوذب (ويقال حميناذاب) بن رم بن حصرون (ويقال حسرون) بن بارس (ويقال ببرس) بن يهوذا بن يعقوب ولا يتشعب النسل في أحد عشر من الولد إلى مثل هذا العدد الذي زعموه اللهم إلى المائتين والآلاف فربما يكون وأما أن يتجاوز إلى ما بعدهما من عقود الأعداد فبعيد,"It is improbable that the descendants of one man could branch out into such a number within four generations. It has been assumed that this number of soldiers applied to the time of Solomon and his successors. Again, this is improbable. Between Solomon and Israel, there were only eleven generations, that is: Solomon, the son of David, the son of Jesse, the son of Obed (‘Ubidh, or ‘ Ufidh), the son of Boaz (Ba’az, or Bu’iz), the son of Salmon, the son of Nahshon, the son of Amminadab (‘Amminddhab, or Hamminddhab), the son of Ram, the son of Hezron (Had/srun, or Hasran), the son of Perez (Baras, or Bayras), the son of Judah, the son of Jacob. The descendants of one man in eleven generations would not branch out into such a number, as has been assumed. They might, indeed, reach hundreds or thousands. This often happens. But an increase beyond that to higher figures is improbable."
37,واعتبر ذلك في الحاضر المشاهد والقريب المعروف تجد زعمهم باطلا ونقلهم كاذبا. والذي ثبت في الإسرائيليات أن جنود سليمان كانت اثني عشر ألفا خاصة وأن مقرباته كانت ألفا وأربعمائة فرس مرتبطة على أبوابه هذا هو الصحيح من أخبارهم ولا يلتفت إلى خرافات العامة منهم وفي أيام سليمان (عليه السلام) وملكه كان عنفوان دولتهم واتساع ملكهم هذا,"Comparison with observable present-day and well-known nearby facts proves the assumption and report to be untrue. According to the definite statement of the Israelite Stories, Solomon’s army amounted to 12,000 men, and his horses48 numbered 1,400 horses, which were stabled at his palace. This is the correct information. No attention should be paid to nonsensical statements by the common run of informants. In the days of Solomon, the Israelite state saw its greatest flourishing and their realm its widest extension."
38,وقد نجد الكافة من أهل العصر إذا أفاضوا في الحديث عن عساكر الدول التي لعهدهم أو قريبا منه وتفاوضوا في الأخبار عن جيوش المسلمين أو النصارى أو أخذوا في إحصاء أموال الجبايات وخراج السلطان ونفقات المترفين وبضائع الأغنياء الموسرين توغلوا في العدد وتجاوزوا حدود العوائد وطاوعوا وساوس الإغراب,"Whenever contemporaries speak about the dynastic armies of their own or recent times, and whenever they engage in discussions about Muslim or Christian soldiers, or when they get to figuring the tax revenues and the money spent by the government, the outlays of extravagant spenders, and the goods that rich and prosperous men have in stock, they are quite generally found to exaggerate, to go beyond the bounds of the ordinary, and to succumb to the temptation of sensationalism."
