,Arabic,English
18,وَالْمَرِيض يُؤْذِيه مَالا يُؤْذِي الصَّحِيح فيضره يسير الْحر وَالْبرد وَالْعَمَل وَنَحْو ذَلِك من الْأُمُور الَّتِي لَا يقوى عَلَيْهَا لضَعْفه بِالْمرضِ وَالْمَرَض فِي الْجُمْلَة يضعف الْمَرِيض بِجعْل قوته ضَعِيفَة لَا تطِيق مَا يطيقه القوى,"The sick person is harmed by things that the healthy person is not, so slight heat, cold, exertion or other such things will harm him due to his inability to endure them in his weakened state. Sickness, in general, weakens the one afflicted by making his endurance weak and unable to sustain what he would have been able to sustain in a strong state."
19,وَالصِّحَّة تحفظ بِالْمثلِ وتزال بالضد وَالْمَرَض يقوى بِمثل سَببه وَيَزُول بضده فَإِذا حصل للْمَرِيض مثل سَبَب مَرضه زَاد مَرضه وَزَاد ضعف قوته حَتَّى رُبمَا يهْلك,"So a healthy state is preserved by remaining healthy and is removed by the opposite, and the sickness is made more severe by the presence of conditions similar to those that led to the sickness in the first place and removed by the opposite. Therefore, if a sick person is afflicted by something similar to that which led him to being sick in the first place, then he increases in illness and his endurance becomes weaker, until maybe he dies."
20,وَإِن حصل لَهُ مَا يقوى الْقُوَّة ويزيل الْمَرَض كَانَ بِالْعَكْسِ وَمرض الْقلب ألم يحصل فِي الْقلب كالغيظ من عَدو استولى عَلَيْك فَإِن ذَلِك يؤلم الْقلب قَالَ الله تَعَالَى التَّوْبَة ويشف صُدُور قوم مُؤمنين وَيذْهب غيظ قُلُوبهم,"But if he is affected by something that will increase his strength and weaken the illness then the opposite will occur. The disease of the heart is a pain that occurs in the heart such as the anger felt towards an opponent who overcomes you, for this hurts the heart.Allah, the Exalted said, …and heal the breast of a believing people and removes the anger of their hearts… [Surah Tawbah (9) : 14-15]"
21,فشفاؤهم بِزَوَال مَا حصل فِي قُلُوبهم من الالم وَيُقَال فلَان شفى غيظه وَفِي الْقود استشفاء أَوْلِيَاء الْمَقْتُول وَنَحْو ذَلِك فَهَذَا شِفَاء من الْغم والغيظ والحزن وكل هَذِه آلام تحصل فِي النَّفس وَكَذَلِكَ الشَّك وَالْجهل يؤلم الْقلب,"So the healing for them was by removing the suffering that had occurred in their hearts, and it is said: ‘So and so has healed his anger.’ In the case of retaliation it is said: ‘The close relatives of the killed sought healing,’ meaning healing of their grief, anger and sorrow – all of these being sufferings that occur in oneself Likewise doubt and ignorance cause pain to the heart."
22,قَالَ النَّبِي (صلى الله عَلَيْهِ وَسلم) هلا سَأَلُوا إِذا لم يعلمُوا فَإِن شِفَاء العي السُّؤَال,"The Prophet said, Could they not have asked if they did not know? Indeed the cure for ignorance is to ask."
23,والشاك فِي الشَّيْء المرتاب فِيهِ يتألم قلبه حَتَّى يحصل لَهُ الْعلم وَالْيَقِين وَيُقَال للْعَالم الَّذِي اجاب بِمَا يبين الْحق قد شفاني بِالْجَوَابِ,"And the one who has doubt in something he has taken on board, causes harm to his heart until he attains knowledge and certainty. Hence it is said to a scholar when he answers in a way that clarifies the truth: ‘you have healed me with the answer.’"
24,سقطمنالنسخة,[1.1 Between Sickness and Death]
25,وَالْمَرَض دون الْمَوْت فالقلب يَمُوت بِالْجَهْلِ الْمُطلق ويمرض بِنَوْع من الْجَهْل فَلهُ موت وَمرض وحياة وشفاء وحياته وَمَوته ومرضه وشفاؤه أعظم من حَيَاة الْبدن وَمَوته ومرضه وشفائه,"Sickness is of a lesser level then death, so the heart dies due to total ignorance but becomes ill due to having fragments of ignorance, and in this case there can be either death, sickness or healing for the heart. Its life, death, sickness and the cure is greater and more vital then the life, death, sickness and cure of the body."
26,فَلهَذَا مرض الْقلب إِذا ورد عَلَيْهِ شُبْهَة أَو شَهْوَة قوت مَرضه وَإِن حصلت لَهُ حِكْمَة وموعظة كَانَت من أَسبَاب صَلَاحه وشفاءه,"This is why the heart becomes sick when presented with doubts and desires, or the sickness becomes more acute. If wisdom and goodly exhortation occur then theses are routes to its correction and cure."
27,قَالَ تَعَالَى الْحَج ليجعل مَا يلقى الشَّيْطَان فتْنَة للَّذين فِي قُلُوبهم مرض,"Allah, the Most High, says, That He may make what is thrown in by Satan a trial for those hearts is a disease and whose hearts are hardened. [Surah al-Hajj (22) : 53]"
28,لِأَن ذَلِك أورث شُبْهَة عِنْدهم والقاسية قُلُوبهم ليبسها فَأُولَئِك قُلُوبهم ضَعِيفَة بِالْمرضِ فَصَارَ مَا ألْقى الشَّيْطَان فتْنَة لَهُم وَهَؤُلَاء كَانَت قُلُوبهم قاسية عَن الايمان فَصَارَ فتْنَة لَهُم,"Because this breeds doubts in them and their hearts harden due to their dryness, and are weakened by doubt and become distant from faith and therefore what is thrown in by Satan becomes a trial for them."
29,وَقَالَ الْأَحْزَاب لَئِن لم ينْتَه المُنَافِقُونَ وَالَّذين فِي قُلُوبهم مرض والمرجفون فِي الْمَدِينَة,"Allah, the Most High, said, If the hypocrites, and those in whose hearts is a disease, and those who spread false news among the people of Madinah cease not, We shall certainly let you overpower them, then they will not be able to stay in it as your neighbours but for a little while. [Surah al-Ahdb (33) : 60]"
30,كَمَا قَالَ المدثر وليقول الَّذين فِي قُلُوبهم مرض,"…and that no doubts may be left for the People of the Book and the believers, and that those in whose hearts is a disease and the disbelievers may say, What does Allah intend by this parable?’ [Surah al-Muddaththir (74) : 31]"
31,لم تمت قُلُوبهم كموت قُلُوب الْكفَّار وَالْمُنَافِقِينَ وَلَيْسَت صَحِيحَة صَالِحَة كصالح قُلُوب الْمُؤمنِينَ بل فيها مرض شُبْهَة وشهوات,"These people’s heart (which have hardened) have not died as in the case of the disbelievers and the hypocrites, and neither are their hearts correct and pure like the pure hearts of the believers, rather they contains the sickness of doubt and desire."
32,وَكَذَلِكَ الْأَحْزَاب فيطمع الَّذِي فِي قلبه مرض,The same applies to (the ones referred to in) His saying: …Lest he in whose heart is a disease be moved with desire… [Surah al-Ah^ab (33) : 32]
33,وَهُوَ مرض الشَّهْوَة فَإِن القلب الصحيح لَو تعرضت لَهُ الْمَرْأَة لم يلْتَفت إِلَيْهَا بِخِلَاف الْقلب الْمَرِيض بالشهوة فَإِنَّهُ لضَعْفه يمِيل إِلَى مَا يعرض لَهُ من ذَلِك بِحَسب قُوَّة الْمَرَض وَضَعفه فَإِذا خضعن بالْقَوْل طمع الَّذِي فِي قلبه مرض,"Referring to the sickness of desire, for indeed if the correct heart is tempted by a woman it will not incline towards her, contrary to the heart diseased with desire, for it, due to its weakness, will incline towards what it is tempted with in accordance to the strength or the weakness of the sickness, and when it submits to the temptation, the sickness in the heart is satiated."
34,سقطمنالنسخة,[1.2 The Qur’an is a cure for the hearts]
35,وَالْقُرْآن شِفَاء لما فِي الصُّدُور وَمن فِي قلبه أمراض الشُّبُهَات والشهوات فَفِيهِ من الْبَينَات مَا يزِيل الْحق من الْبَاطِل فيزيل أمراض الشُّبْهَة الْمفْسدَة للْعلم والتصور والادراك بِحَيْثُ يرى الاشياء على مَا هِيَ عَلَيْهِ,"The Qur’an is a cure for that which is within the heart, and for the one who has the sickness of doubt and desire in his heart, for it contains clear proofs that distinguish the truth from falsehood, and remove the sickness of false doubts to leave certain knowledge, correct perception and understanding such that the heart sees things in accordance to their reality"
36,وَفِيه من الْحِكْمَة وَالْمَوْعِظَة الْحَسَنَة بالترغيب والترهيب والقصص الَّتِي فِيهَا عِبْرَة مَا يُوجب صَلَاح الْقلب فيرغب الْقلب فِيمَا يَنْفَعهُ ويرغب عَمَّا يضرّهُ فَيبقى الْقلب محبا للرشاد مبغضا للغي بعد أَن كَانَ مرِيدا للغي مبغضا للرشاد,"It contains wisdom, goodly exhortations both encouraging good and deterring from evil, and stories which contain lessons that necessarily lead to the correction of the heart by making the heart desire what is good for it and detest what is harmful to it. Hence the heart is left desiring that which will guide it, hating that which will deviate it after it used to desire that which would deviate it and hate that which would guide it."
37,فالقرآن مزيل للأمراض الْمُوجبَة للإرادات الْفَاسِدَة حَتَّى يصلح الْقلب فتصلح إِرَادَته وَيعود إِلَى فطرته الَّتِي فطر عَلَيْهَا كَمَا يعود الْبدن إِلَى الْحَال الطبيعي ويغتذي الْقلب من الايمان وَالْقُرْآن بِمَا يُزَكِّيه وَيُؤَيِّدهُ كماي يتغذى الْبدن بِمَا ينميه ويوقمه,"The Qur’an removes all the sicknesses that invoke false desires until the heart becomes pure and therefore its desires become pure and it returns to the natural state (fitrah) that it was created in, just as the body returns to the natural state upon being treated. The heart will be nurtured with faith and the Qur’an such that it will become strong – for indeed the purification of the heart is like the growing of the body."
38,سقطمنالنسخة,[1.3 Righteous Actions are a Cure for theHeart]
39,فَإِن زَكَاة الْقلب مثل نَمَاء الْبدن وَالزَّكَاة فِي اللُّغَة النَّمَاء وَالزِّيَادَة فِي الصّلاح يُقَال زكا الشَّيْء إِذا نما فِي الصّلاح فالقلب يحْتَاج ان يتربى فينمو وَيزِيد حَتَّى يكمل وَيصْلح كَمَا يحْتَاج الْبدن أَن يربى بالأغذية الْمصلحَة لَهُ وَلَا بُد مَعَ ذَلِك من منع مَا يضرّهُ,"Zakah (purification) in the language means: growth and increase in correction, it is said, ‘something has zakah when it has grown in correction. The heart is in need of being nurtured so that it may mature and increase until it becomes complete and correct just as the body is in need of nourishment that is good for it, but along with this there is a need to prevent anything from harming it."
40,فَلَا يَنْمُو الْبدن إِلَّا باعطاء مَا يَنْفَعهُ وَمنع مَا يضرّهُ وَكَذَلِكَ الْقلب لَا يزكو فينمو وَيتم صَلَاحه إِلَّا بِحُصُول مَا يَنْفَعهُ وَدفع مَا يضرّهُ وَكَذَلِكَ الزَّرْع لَا يزكو إِلَّا بِهَذَا,"So the body will not grow until it gains that which will benefit it and is prevented from that which will harm it, likewise the heart will not become pure such that it may grow and become complete with respect to its correction, until it attains that which benefits it and represses that which harms it – just as the flower will not grow without these two factors."
41,وَالصَّدَقَة لما كَانَت تُطْفِئ الْخَطِيئَة كَمَا يُطْفِئ المَاء النَّار صَار الْقلب يزكو بهَا وزكاته معنى زَائِد على طَهَارَته من الذَّنب قَالَ الله تَعَالَى التَّوْبَة خُذ من أَمْوَالهم صَدَقَة تطهرهُمْ وتزكيهم بهَا,"Sadaqah (charity), due to its extinguishing the sins as water extinguishes fire, causes the heart to be purified. Its %akah means something additional to it being merely free of sins. Allah the Exalted said, Take tadaqah from them in order to purify them and sanctify them with it. Surab Tawbah (9) : 103]"
42,سقطمنالنسخة,[1.4 Leaving Indecent Actions are a Cure for the Heart]
43,وَكَذَلِكَ ترك الْفَوَاحِش يزكو بِهِ الْقلب وَكَذَلِكَ ترك الْمعاصِي فَإِنَّهَا بِمَنْزِلَة الاخلاط الرَّديئَة فِي الْبدن وَمثل الدغل فِي الزَّرْع فَإِذا استفرغ الْبدن من الاخلاط الرَّديئَة كاستخراج الدَّم الزَّائِد تخلصت الْقُوَّة الطبيعية واستراحت فينمو الْبدن,"Similarly abstaining from indecent actions and sins leads to purification of the heart, for these are of the same level as leprosy of the body or thorns on a flower. So when the body is freed of this leprosy by releasing the additional blood for example, the natural strength of the body emerges and it can find relief and thereby grow."
44,وَكَذَلِكَ الْقلب إذاتاب من الذُّنُوب كَانَ استفراغا من تخليطاته حَيْثُ خلط عملا صَالحا وَآخر شَيْئا فَإِذا تَابَ من الذُّنُوب تخلصت قُوَّة الْقلب وإراداته للأعمال الصَّالِحَة واستراح الْقلب من تِلْكَ الْحَوَادِث الْفَاسِدَة الَّتِي كَانَت فِيهِ,"Likewise when one seeks repentance from sin, the heart is released from contamination – whereby it mixed the righteous actions with evils actions, so when one repents from sins the strength of the heart emerges as does its desire to perform righteous actions and it finds relief from these false and corrupt matters that it was submerged in."
45,فزكاة الْقلب بِحَيْثُ يَنْمُو ويكمل قَالَ تَعَالَى النُّور وَلَوْلَا فضل الله عَلَيْكُم وَرَحمته مَا زكى مِنْكُم من أحد ابدا وَقَالَ تَعَالَى النُّور وَإِن قيل لكم ارْجعُوا فَارْجِعُوا هُوَ أزكى لكم وَقَالَ النُّور قل للْمُؤْمِنين يغضوا من أَبْصَارهم ويحفظوا فروجهم ذَلِك أزكى لَهُم إِن الله خَبِير بِمَا يصنعون,"So the zakah of the heart means its growing and becoming complete. Allah the Exalted said, Tell the believing men to lower their gaze and protect their private parts. That is purer for them… [Surah an-Nur (24) : 30]"
46,وَقَالَ تَعَالَى الاعلى قد افلح من تزكّى وَذكر اسْم ربه فصلى وَقَالَ تَعَالَى الشَّمْس قد أَفْلح من زكاها وَقد خَابَ من دساها وَقَالَ تَعَالَى عبس وَمَا يدْريك لَعَلَّه يزكّى,"Indeed whoever purifies himself shaU achieve success, and remembers the Name of his Lord and prays. [Surah al-A’la (87) : 14-15] Indeed he succeeds who purifies himself, and indeed he fails who corrupts his self. [Surah ash-Shams (91) : 9-10] But what could tell you that perchance he might become pure? [Surah Abasa (80) : 3]"
47,وَقَالَ تَعَالَى النازعات فَقل هَل لَك إِلَى أَن تزكّى وأهديك إِلَى رَبك فتخشى,"And say to him (i.e. Fir’aun); ‘Would you purify yourself, and that I guide you to your Lord, so you should fear Him?’[Surah an-Ndf’at (79) : 18-19]"
48,فالتزكية وَإِن كَانَ أَصْلهَا النَّمَاء وَقَالَ,سقطمنالنسخة
49,وَالْبركَة وَزِيَادَة الْخَيْر فَإِنَّمَا تحصل بِإِزَالَة الشَّرّ فَلهَذَا صَار التزكي يجمع هَذَا وَهَذَا,"blessing and increase in goodness, is only attained by removing the evil, and this is why purification has come to combine both these matters (i.e., performing good and avoiding evil)."
50,فصلت وويل للْمُشْرِكين الَّذين لَا يُؤْتونَ الزَّكَاة,"He, the Most High, said, And woe to the polytheists, those who do not give the %akdh, and are disbelievers in the Hereafter.[Surah Fussilat (41) : 6-7]"
51,وَهِي التَّوْحِيد وَالْإِيمَان الَّذِي بِهِ يزكو الْقلب فَإِنَّهُ يتَضَمَّن نفي إلهية مَا سوى الْحق من الْقلب وَإِثْبَات إليهة الْحق فِي الْقلب وَهُوَ حَقِيقَة لَا إِلَه إِلَّا الله وَهَذَا أصل مَا تزكو بِهِ الْقُلُوب,"Meaning by zikah, the tawhid and iman by which the heart is purified, for indeed tawhidincludes negating any lordship besides Allah and affirming the Lordship of Allah in the heart, this being the reality of ‘La Ilaha Ilia Allah’ (there is none worthy of worship except Allah) and this being the basis by which the hearts are purified."
52,والتزكية جعل الشَّيْء زكيا إِمَّا فِي ذَاته وَإِمَّا فِي الاعتقاد وَالْخَبَر كَمَا يُقَال عدلته إِذا جعلته عدلا فِي نَفسه أَو فِي اعْتِقَاد النَّاس قَالَ تَعَالَى النَّجْم فَلَا تزكوا أَنفسكُم أَي تخبروا بزكاتها,"Tazkiyyah (purification) is the act of making something pure, either in and of itself, or in belief, or in reports. It is similarly said: ‘adaltuhu when you made it just, in and of itself, or in the belief of the people. Allah, The Most High, said, So do not ascribe purity (tu^akkt) to yourself… [Surah Najm (53) : 32] i.e. do not broadcast that you are pure,"
53,وَهَذَا غير قَوْله الشَّمْس قد افلح من زكاها وَلِهَذَا قَالَ النَّجْم هُوَ أعلم بِمن اتَّقى,"and this is not the same as His saying Indeed he succeeds who purifies himself. [Surah ash-Shams (91) : 9] This is why Allah, the Most High, said, He knows best who fear Allah. [Surah Najm (53) : 32]"
54,وَكَانَ اسْم زَيْنَب برة فَقيل تزكّى نَفسهَا فسماها رَسُول الله (صلى الله عَلَيْهِ وَسلم) زَيْنَب,"Zaynab was initially known as Burra, and it is said that she purified herself and so the Messenger of Allah (^jg) called her Zaynab."
55,وَأما قَوْله النِّسَاء ألم تَرَ إِلَى الَّذين يزكون أنفسهم بل الله يُزكي من يَشَاء أَي يَجعله زاكيا ويخبر بِزَكَاتِهِ كَمَا يزكّى الْمُزَكي الشُّهُود بعدلهم,"As for the saying of Allah, Have you not seen those who claim purity for themselves, nay – but Allah purifies (yu^ahki) whom He pleases. [Surah an-Nisd’ (4) : 49] Meaning He makes pure whomsoever He pleases and makes his purity known, just as the purifier declares to be pure only those whose justice he can bear testimony to."
56,سقطمنالنسخة,[1.5 The Effect of Sins Upon the Purity of the Heart]
57,وَالْعدْل هُوَ الِاعْتِدَال والاعتدال هُوَ صَلَاح الْقلب كَمَا أَن الظُّلم فَسَاده وَلِهَذَا جَمِيع الذُّنُوب يكون الرجل فِيهَا ظَالِما لنَفسِهِ وَالظُّلم خلاف الْعدْل فَلم يعدل على نَفسه بل ظلمها,"Adl (fairness and justice) is I’tidal (balance), and in balance lies the correction of the heart, just as in %ulm (imbalance oppression) lies its corruption. This is why for every sin that the person has committed he has oppressed his self (zaliman li nafsihi). The opposite of zulm is Adl, so this sinful person has not been just to his self rather he has oppressed it."
58,فصلاح الْقلب فِي الْعدْل وفساده فِي الظُّلم وَإِذا ظلم العَبْد نَفسه فَهُوَ الظَّالِم وَهُوَ الْمَظْلُوم كَذَلِك إِذا عدل فَهُوَ الْعَادِل والمعدول عَلَيْهِ فَمِنْهُ الْعَمَل وَعَلِيهِ تعود ثَمَرَة الْعَمَل من خير وَشر,"The correction of the heart lies in (adl and its corruption lies in zulm. Therefore, when the servant oppresses himself he is the oppressor and oppressed at the same time, likewise when he is just then he is the one who is just and the one upon whom the justice is carried out. The person does an action and he will receive the fruit of this action, be it bitter or sweet."
59,قَالَ تَعَالَى الْبَقَرَة لَهَا مَا كسبت وَعَلَيْهَا مَا اكْتسبت,"Allah said, …He has the reward for the (good) that he has earned, and he is punished for the (evil) which he has earned… [Surah al-Baqarah (2) : 286]"
60,وَالْعَمَل لَهُ أثر فِي الْقلب من نفع وضر وَصَلَاح قبل أَثَره فِي الْخَارِج فصلاحها عدل لَهَا وفسادها ظلم لَهَا,"Aml (actions) have an effect upon the heart, either of benefit, harm, or correction, before they effect the external body. The good and pure actions constitute justice for the soul whereas bad actions oppress the soul."
61,قَالَ تَعَالَى فصلت من عمل صَالحا فلنفسه وَمن أَسَاءَ فعلَيْهَا وَقَالَ تَعَالَى الْإِسْرَاء إِن أَحْسَنْتُم أَحْسَنْتُم لأنفسكم وَإِن أسأتم فلهَا,"Allah the Most High, said, Whoever does righteous deeds it is for the (benefit of) himself, and whosoever does evil, it is against his own self. If you do good, you do good for your own selves, and if you do evil, you do it against yourselves. [Surah al-Isra (17) : 7]"
62,قَالَ بعض السّلف إِن للحسنة لنورا فِي الْقلب وَقُوَّة فِي الْبدن وضياء فِي الْوَجْه وسعة فِي الرزق ومحبة فِي قُلُوب الْخلق وَإِن للسيئة لظلمة فِي الْقلب وسوادا فِي الْوَجْه ووهنا فِي الْبدن ونقصا فِي الرزق وبغضا فِي قُلُوب الْخلق,"Some of the Salaf said, ‘Indeed good actions are a light in the heart, a strengthening For the body, a glow on the face, a cause for extensive provisions and love in the hearts of the creation. Indeed bad actions are a darkness in the heart, a blackness on the face, a weakness for the body, a cause for decrease in provisions and hatred in the hearts of the creation.’"
63,وَقَالَ تَعَالَى الطّور كل امْرِئ بِمَا كسب رهين وَقَالَ تَعَالَى المدثر كل نفس بِمَا كسبت رهينة,"Allah, the Most High, said, Every person has a pledge for that which he has earned. [Surah at-Tur (52) : 21] Every person has a pledge for what he has earned. [Surah al-Muddaththir (74) : 38]"
64,وَقَالَ الْأَنْعَام وَذكر بِهِ أَن تبسل نفس بِمَا كسبت لَيْسَ لَهَا من دون الله ولي وَلَا شَفِيع وَإِن تعدل كل عدل لَا يُؤْخَذ مِنْهَا أُولَئِكَ الَّذين أبسلوا بِمَا كسبوا وتبسل أَي ترتهن وتحبس وتؤسر,"But remind (them) of it (the Qur’an) lest a person be given up to destruction (tubsala) for that which he has earned, when he will find for himself no protector or intercessor besides Allah. And even if he offers every ransom, it will not be accepted from him. Such are they who are given up to destruction because of that which they earned. [Surah al-An dm (6) : 70] Tubsala means: to-repress, to fetter and captivate."
65,كَمَا أَن الْجَسَد إِذا صَحَّ من مَرضه قيل قد اعتدل مزاجه وَالْمَرَض إِنَّمَا هُوَ انحراف المزاج مَعَ أَن الِاعْتِدَال الْمَحْض السَّالِم من الأخلاط لَا سَبِيل إِلَيْهِ وَلَكِن الأمثل فالأمثل,"Similarly when the body has recovered from illness it is said: ‘He has balanced his temperament and disposition.’ This is because the sickness distorts the temperament, despite the fact that there is no way to achieve complete balance, safe from mixing both justice and injustice – but the ideal or close to the ideal should be aimed for."
66,فَهَكَذَا صِحَة الْقلب وصلاحه فِي الْعدْل ومرضه من الزيغ وَالظُّلم والانحراف وَالْعدْل الْمَحْض فِي كل شَيْء مُتَعَذر علما وَعَملا وَلَكِن الأمثل فالأمثل وَلِهَذَا يُقَال هَذَا أمثل وَيُقَال للطريقة السلفية الطَّرِيقَة المثلى,"The same case applies to the heart, its health and correction lies in balance, and its sickness lies in deviation, oppression and digression. But complete balance in everything is impossible, in action or knowledge – but the ideal or the closest to the ideal should be aimed for. This is why it is said, describing the Salaji way: ‘the ideal way.’"
67,وَقَالَ تَعَالَى النِّسَاء وَلنْ تستطيعوا أَن تعدلوا بَين النِّسَاء وَلَو حرصتم وَقَالَ تَعَالَى الْأَنْعَام وأوفوا الْكَيْل وَالْمِيزَان بِالْقِسْطِ لَا نكلف نفسا إِلَّا وسعهَا,"Allah said And you will never be able to be just between the wives, even if you desire to be… [Surah an-Nisd’ (4) : 129] And give full measure and full weight. We do not burden a soul beyond what it can bear. [Surah al-Anam (6) : 152]"
