,Arabic,English
10,وحج العارفون حَرَمَهَا الشريف، وقَصَدَ السائحون استطلاع معناها المنيف، ولجأ الخائفون إلى الامتناع بعز جنابها، واستجارت الملوك بخدمة أبوابها،,"The enlightened made pilgrimage to its illustrious sanctuary, and travellers set themselves to seek access to its high-storied abode; the fearful sought a citadel of refuge in the might of its majesty, and kings sought for protection by homage to its gates."
11,فهي القطب الذي عليه مدار العالم، وفي القطع بتفضيلها تَسَاوَتْ بديهة عقل الجاهل والعالم، وعن مآثرها الفائقة يسند صحاح الآثار كل مسلم، وبإكمال محاسنها الرائقة يفصح كل معلم،,"It is the pole upon which revolves the axis of the world, and in conviction of its pre-eminence the intuitive judgment s of ignorant and learned is unanimous; its surpassing glories are related in unimpeachable narratives for which every Muslim stands guarantor, and the perfection of its transparent virtues is eloquently attested by every informer."
12,وكان ممن وَفَدَ على بابها السامي، وتَعَدَّى أوشال البلاد إلى بحرها الطامي، الشيخ الفقيه السائح الثقة الصدوق جوال الأرض، ومخترق الأقاليم بالطول والعرض، أبو عبد الله محمد بن عبد الله بن محمد بن إبراهيم اللواتي الطنجي، المعروف بابن بطوطة، المعروف في بلاد الشرقية بشمس الدين،,"There was, among those who resorted to its illustrious Gate, and who passed over the trickles of other lands to approach its swelling sea, the Shaikh learned in the Law, the most trustworthy and veracious traveller, the ranger of the earth and traverser of its climes in length and breadth, Abu ‘Abdallah Muhammad ibn ‘Abdallah ibn Muhammad ibn Ibrahim al-Lawati al-Tanji, known as Ibn Battuta, and in the Eastern lands as Shams al-Din."
13,وهو الذي طاف الأرض مُعْتَبِرًا، وطوى الأمصار مُخْتَبِرًا، وباحث فرق الأمم، وسَبَرَ سير العرب والعجم، ثم ألقى عصا التسيار بهذه الحضرة العليا لما علم أن لها مزية الفضل دون شرط ولا ثنيا، وطوى المشارق إلى مطلع بَدْرها بالغرب، وآثرها على الأقطار إيثار التبر على الترب، اختيارًا بعد طول اختبار البلاد والخلق، ورغبة في اللحاق بالطائفة التي لا تزال على الحق،,"He, who had encompassed the earth with attentive mind and travelled through its cities with observant eye, and who had investigated the diversities of nations and probed the ways of life of Arabs and non-Arabs, thereafter laid down the staff of the muchtravelled in this Sublime Residence, by reason of his knowledge that to it belonged the distinction of superiority without qualification or exception; he journeyed through the Eastern lands towards the rising-place of its full moon in the West, and gave it in comparison with other regions the preference which is given to gold dust over sand, by free choice after long experience of countries and of men, and from a desire to attach himself to that community which remains attached to the True Faith."
14,فغمره من إحسانه الجزيل، وامتنانه الحفي الحفيل، ما أنساه الماضي بالحال، وأغناه عن طول الترحال، وحَقَّرَ عنده ما كان مَنْ سواه يستعظمه، وحَقَّقَ لديه ما كان مَنْ فضله يتوهمه، فنسي ما كان أَلِفَه من جولان البلاد، وظفر بالمرعى الخصب بعد طول الارتياد.,"Whereupon there overwhelmed him such a portion of his copious beneficence and of his solicitous and unstinted favour as caused him to forget the past in the present and relieved him of the need for distant travel, which made contemptible in his eyes that which he was wont to find imposing from the hands of others and confirmed in him the belief which he had formed of his preeminence; wherefore he forsook the wandering existence to which he had become habituated and after long search for pasture gained at length the fruitful meadow."
15,ونفذت الإشارة الكريمة بأن يملي ما شاهده في رحلته من الأمصار، وما علق بحفظه من نوادر الأخبار، ويَذْكُرُ مَنْ لَقِيَه من ملوك الأقطار، وعلمائها الأخيار، وأوليائها الأبرار،,"A gracious direction was transmitted that he should dictate an account of the cities which he had seen in his travel, and of the interesting events which had clung to his memory, and that he should speak of those whom he had met of the rulers of countries, of their distinguished men of learning, and of their pious saints."
16,فأملى من ذلك ما فيه نزهة الخواطر، وبهجة المسامع والنواظر، من كل غريبة أفاد باجتلائها، وعجيبة أطرف بانتحائها،,"Accordingly, he dictated upon these subjects a narrative which gave entertainment to the mind and delight to the ears and eyes, with a variety of curious particulars by the exposition of which he gave edification and of marvellous things by adverting to which he aroused interest."
17,وصدر الأمر العالي لعبد مقامهم الكريم المنقطع إلى بابهم، المتشرف بخدمة جنابهم، محمد بن محمد بن جزي الكلبي أعانه الله على خدمتهم، وأوزعه شُكْر نِعْمتهم، أن يضم أطراف ما أملاه، الشيخ أبو عبد الله، من ذلك في تصنيف يكون على فوائده مشتملًا، ولِنَيْل مقاصده مكملًا، متوخيًا تنقيح الكلام وتهذيبه، معتمدًا إيضاحه وتقريبه؛ ليقع الاستمتاع بتلك الطُّرَف، ويعظم الانتفاع بدُرِّها عند تجريده عن الصَّدَف،,"The exalted command issued to the slave of their illustrious Highness, who has attached himself with singleness of mind to their Gate, and is honoured with employment in the service of their Majesty, Muhammad ibn Muhammad ibn Juzayy al-Kalbi (may God aid him to serve them and inspire him to gratitude for their bounty), that he should assemble that which the Shaikh Abu ‘Abdallah had dictated on these subjects into a compilation which should comprehend what was of profit in them and ensure the full attainment of their objects, giving care to the pruning and polishing of its language and applying himself to its clarification and adaptation to the taste [of readers], that they might find enjoyment in these curiosities and that the profit to be derived from their pearls should be increased in stripping them from their shell."
18,فامتثل ما أُمِرَ به مبادرًا، وشَرَعَ في منهله ليكون بمعونة الله عن توفيةِ الغرض منه صادرًا،,"He therefore set himself straightway to execute the command laid upon him, and went down to draw from his [Ibn Battuta’s] spring, that he might by the aid of God faithfully accomplish this design."
19,ونَقَلْتُ معاني كلام الشيخ أبي عبد الله بألفاظ موفية للمقاصد التي قَصَدَها، موضحة للمناحي التي اعتمدها،,I have rendered the sense of the narrative of the Shaikh Abu ‘Abdallah in language which adequately expresses the purposes that he had in mind and sets forth clearly the ends which he had in view.
20,وربما أوردْتُ لَفْظَه على وضْعِه، فلم أُخِلَّ بأصله ولا فرْعِه،,"Frequently I have reported his words in his own phrasing, without omitting either root or branch."
21,وأوردت جميع ما أورده من الحكايات والأخبار، ولم أَتَعَرَّض لبحث عن حقيقة ذلك ولا اختبار، على أنه سَلَكَ في إسناد صحاحها أَقْوَمَ المسالك، وخرج عن عهدة سائرها بما يُشْعِر من الألفاظ بذلك،,"I have related all the anecdotes and historical narratives which he related, without applying myself to investigate their truthfulness or to test them, since he himself has adopted the soundest methods of authenticating those of them that are wholly acceptable, and has disclaimed responsibility for the rest of them by expressions which give warning to that effect."
22,وقَيَّدَ المُشْكِل من أسماء المواضع والرجال بالشكل والنقْط؛ ليكون أنفعَ في التصحيح والضبط، وشَرَحْتُ ما أمكنني شَرْحُه من الأسماء العجمية؛ لأنها تلتبس بعجمتها على الناس، ويخطئ في فك معماها معهودُ القياس،,"I have registered by means of vowel signs and diacritical points [the pronunciation of] those names of places and of men which offer difficulties, in order that it might be more useful in ensuring accuracy and in fixing the orthography, and I have expounded in detail all those that I could expound of the non-Arabic names, since they are confusing to people by reason of their foreignness, and the ordinary rules of analogy lead to error in solving their cryptographs."
23,وأنا أرجو أن يقع ما قَصَدْتُه من المقام العلي أيده الله بمحل القبول، وأَبْلُغ من الأعضاء عن تقصيره المأمول، فعوائدهم في السماح جميلة، ومكارمهم بالصفح عن الهفوات كفيلة، والله تعالى يديم لهم عادة النصر والتمكين، ويُعَرِّفهم عوارف التأييد والفتح المبين.,"And I for my part hope that what I have sought to do will meet with acceptance from his Sublime Majesty, God be his strength, and that I may obtain the indulgence which I crave in overlooking its deficiencies, for they have accustomed men to look for kindly forbearance from them, and their generous qualities are a guarantee for the forgiveness of faults. May God Most High confirm to them for ever His wonted help and empowering, and requite them with the benefits of His support and with glorious victory."
24,قال الشيخ أبو عبد الله: كان خروجي من طنجة مسقط رأسي في يوم الخميس الثاني من شهر الله رجب الفرد عام خمسة وعشرين وسبعمائة، معتمدًا حج بيت الله الحرام، وزيارةَ قبر الرسول عليه أفضل الصلاة والسلام،,"THE Shaikh Abu ‘Abdallah [Ibn Battuta] related as follows: My departure from Tangier, my birthplace, took place on Thursday the second of the month of God, Rajab the Unique, in the year seven hundred and twenty-five, with the object of making the Pilgrimage to the Holy House [at Mecca] and of visiting the tomb of the Prophet, God’s richest blessing and peace be on him [at Madina]."
25,منفردًا عن رفيق آنس بصحبته، وركب أكون في جملته، لباعث على النفس شديد العزائم، وشوْق إلى تلك المعاهد الشريفة كامِنٍ في الحيازم،,"I set out alone, having neither fellow-traveller in whose companionship I might find cheer, nor caravan whose party I might join, but swayed by an overmastering impulse within me and a desire long-cherished in my bosom to visit these illustrious sanctuaries."
26,فجزمْتُ أمري على هجْر الأحباب من الإناث والذكور، وفارقت وطني مفارقة الطيور للوكور،,"So I braced my resolution to quit all my dear ones, female and male, and forsook my home as birds forsake their nests."
27,وكان والديَّ بقيد الحياة فتحملْتُ لبُعْدِهما وَصَبًا، ولقيت كما لَقِيَا من الفراق نصبًا،,"My parents being yet in the bonds of life, it weighed sorely upon me to part from them, and both they and I were afflicted with sorrow at this separation."
28,وسِنِّي يومئذٍ ثنتان وعشرون سنة،,My age at that time was twenty-two [lunar] years.
29,قال ابن جزي: أخبرني أبو عبد الله بمدينة غرناطة أن مولده بطنجة في يوم الإثنين السابع عشر من رجب الفرد سنة ثلاث وسبعمائة.,(Note by Ibn Juzayy. Abu ‘Abdallah told me in the city of Granada that he was born at Tangier on Tuesday I th Rajab al-Fard of the year seven hundred and three [ February ].)
30,(رجع) وكان ارتحالي في أيام أمير المؤمنين وناصر الدين المجاهد في سبيل رب العالمين، الذي رُوِيَتْ أخبارُ جُوده موصولةَ الإسنادِ بالأسناد، وشُهِرَتْ آثار كرمه شهرةً واضحةَ الأشهاد، وتحلت الأيام بحُلِيِّ فضله، ورَتَعَ الأنام في ظِلِّ رفقه وعدله، الإمام المقدس أبو سعيد، ابن مولانا أمير المؤمنين وناصر الدين، الذي فَلَّ حَدَّ الشرك صِدْقُ عزائمه، وأطفأت نارَ الكفر جداولُ صوارمه، وفَتَكَتْ بعُبَّاد الصليب كتائبُه، وكَرُمَتْ في إخلاص الجهاد مذاهبُه، الإمام المقدس أبو يوسف بن عبد الحق، جَدَّدَ الله عليهم رضوانه، وسقى ضرائحهم المقدسة من صوب الحيا طَلُّه وتنهانه، وجزاهم أفضل الجزاء عن الإسلام والمسلمين، وأبقى المُلْك في عقبهم إلى يوم الدين،,"(Resumes.) The beginning of my journey was in the days of the Commander of the Faithful, the Defender of the Faith, the Warrior in the cause of the Lord of the Worlds, the reports of whose bounty have been handed down by linked chains of first-hand authorities and the traditions of whose munificence have acquired a celebrity which bears clear testimony, by the ornaments of whose merit the days were i adorned and in the shadow of whose clemency and justice all men enjoyed abundance, the sanctified Imam Abu Sa’id, son of our master, the Commander of the Faithful, the Defender of the Faith, the straightness of whose resolves notched the blade of polytheism and the channels of whose scimitars extinguished the fire of infidelity, whose squadrons wrought havoc among the worshippers of the Cross and whose actions were nobly governed by single-minded devotion to the Holy War, the sanctified Imam Abu Yusuf, son of ‘Abd al-Haqq— may God renew His gracious pleasure with them and from the clouds of His liberality may His soft dews and gentle rains water their sanctified tombs, may He reward them with richest reward on behalf of Islam and the Muslims and maintain the kingship in their posterity until the Day of Judgment."
31,فوصَلْتُ مدينة تلمسان وسلطانها يومئذٍ أبو تاشفين عبد الرحمن بن موسى بن عثمان بن يغمراسن بن زيان، ووافَقْتُ بها رسولَيْ مَلِك إفريقية السلطان أبي يحيى رحمه الله،,"I came then to the city of Tilimsan [TlemsenJ, the sultan of which at that time was Abu Tashifm ‘Abd al-Rahman b. Musa b. ‘Othman b. Yaghmurasan Ibn Zayyan, and my arrival chanced to coincide with the visit of the two envoys of the king of Africa, the sultan Abu Yahya (God’s mercy upon him)."
32,وهما قاضي الأنكحة بمدينة تونس أبو عبد الله محمد بن أبي بكر بن علي بن إبراهيم النفزاوي، والشيخ الصالح أبو عبد الله محمد بن الحسين بن عبد الله القرشي الزُّبَيْدِيُّ — بضم الزاي نسبة إلى قرية بساحل المهدية —,"These were the qadi for marriages in the city of Tunis, namely Abu ‘Abdallah Muhammad b. Abi Bakr b. Ibrahim al-Nafzawi, and the pious shaikh Abu ‘Abdallah Muhammad b. al-Husain b. ‘Abdallah al-Qurashi al-Zubaidl, an ethnic derived from a village [Zubaid] on the coast near al-Mahdiya."
33,وهو أحد الفضلاء وفاته عام أربعين،,He was one of the eminent scholars [of his time] and died in the year [ ].
34,وفي يوم وصولي إلى تلمسان خرج عنها الرسولان المذكوران، فأشار عليَّ بعض الإخوان بمرافقتهما،,"On the day of my arrival at Tilimsan these two envoys left the town, and one of the brethren advised me to travel in their company."
35,فاستخرت الله عز وجل في ذلك، وأقمت بتلمسان ثلاثًا في قضاء مأربي، وخرجت أُجِدُّ السير في آثارهما، فوصَلْتُ مدينة مليانة وأدركتهما بها,"I consulted the will of Almighty God in regard to this and after a stay of three nights in Tilimsan to procure what I needed, I left, riding after them with all speed, and on reaching the town of Milyana overtook them there."
36,وذلك في إبان القيظ، فلحق الفقيهين مَرَضٌ أَقَمْنَا بسببه عشرًا,"This was in the time of the summer heats, and both of the doctors of the law fell sick, on account of which we stopped for a space of ten nights."
37,ثم ارتحلنا، وقد اشتد المرض بالقاضي منهما فأقمنا ببعض المياه على مسافة أربعة أميال من مليانة ثلاثًا,"We then set out again, but the illness of one of them, the qadi, had taken a serious turn, so we stopped for three nights by a stream at a distance of four miles from Milyana."
38,وقضى القاضي نحبه ضحى اليوم الرابع، فعاد ابنه أبو الطيب ورفيقه أبو عبد الله الزبيدي إلى مليانة فقبروه بها،,"The qadi breathed his last in the forenoon of the fourth day, and his son Abu’l-Tayyib and colleague Abu ‘Abdallah al-Zubaidi returned to Milyana and buried him there."
39,وتركْتُهُمْ هنالك وارتحلْتُ مع رفقة من تجار تونس منهم الحاج مسعود بن المنتصر والحاج العدولي ومحمد بن الحجر،,"I left them at this point and pursued my journey with a company of merchants from Tunis, amongst them being al-Hajj Mas’ud b. al-Muntasir, al-Hajj al’Aduli, and Muhammad b. al-Hajar."
40,فوصلنا مدينة الجزائر وأقمنا بخارجها أيامًا إلى أن قدم الشيخ أبو عبد الله وابن القاضي، فتوجهنا جميعًا على منبجة إلى جبل الزان. ثم وَصَلْنَا إلى مدينة بجاية,"On reaching the town of al-Jaza’ir [Algiers] we camped outside it for some days, until the shaikh Abu ‘Abdallah and the son of the qadi arrived, when we went on together through the Mitija to the Mountain of Oaks and so reached the town of Bijaya [Bougie]."
41,فنزل الشيخ أبو عبد الله بدار قاضيها أبي عبد الله الزواوي، ونزل أبو الطيب ابن القاضي بدار الفقيه أبي عبد الله المفسر،,"The shaikh Abu ‘Abdallah lodged in the house of the qadi of the town, Abu ‘Abdallah al-Zawawi, and Abu’l-Tayyib, the son of the qadi, in the house of the jurist Abu ‘Abdallah, the teacher of the exegesis of the Qur’an."
42,وكان أمير بجاية إذ ذاك أبا عبد الله بن محمد بن سيد الناس الحاجب،,The governor of Bijaya at this time was the chamberlain Abu ‘Abdallah Muhammad Ibn Sayyid al-Nas.
43,وكان قد تُوُفِّيَ من تجار تونس الذين صحبتهم من مليانة محمد بن الحجر الذي تَقَدَّمَ ذِكْرُه، وترك ثلاثة آلاف دينار من الذهب،,"Now one of the Tunisian merchants with whom I had travelled from Milyana, namely the Muhammad b. al-Hajar already referred to, had died, leaving three thousand dinars of gold."
44,وأوصى بها لرجل من أهل الجزائر يُعْرَف بابن حديدة؛ ليوصلها إلى ورثته بتونس،,"This money he had given into the custody of a certain man of al-Jaza’ir, named Ibn Hadida, to deliver to his heirs in Tunis."
45,فانتهى خَبَرُه لابن سيد الناس المذكور، فانتزعها من يده،,"Ibn Sayyid al-Nas came to hear of this, and seized it from him."
46,وهذا أول ما شاهدْتُه مِنْ ظُلْم عمال الموحدين وولاتهم،,This was the first example that I witnessed of the tyranny of the agents and governors of the Muwahhids.
47,ولما وصلنا إلى بجاية كما ذَكَرْتُه أصابتني الحمى، فأشار عليَّ أبو عبد الله الزبيدي بالإقامة فيها حتى يتمكن البرء مني،,"When we reached Bijaya, as I have related, I was attacked by fever, and Abu ‘Abdallah al-Zubaidi advised me to stay there until I was fully recovered."
48,فأبيت وقُلْتُ: إن قضى الله عز وجل بالموت فتكون وفاتي بالطريق وأنا قاصد أَرْضَ الحجاز،,"But I refused saying, Tf God decrees my death, then my death shall be on the road, with my face set towards the land of the Hijaz’."
49,فقال لي: أما إنْ عَزَمْتَ فبِعْ دابتك وثَقِّل المتاع وأنا أُعِيرُك دابة وخباء,"‘Well then’, he replied, ‘if you are resolved, sell your ass and your heavy baggage, and I shall lend you ass and tent."
50,وتصحبنا خفيفًا، فإننا نجد السير خوف غارة العرب في الطريق،,"In this way you IB travel with us light, for we must move with all speed for fear of molestation by roving Arabs on the road’."
51,ففعلت هذا، وأعارني ما وَعَدَ به جزاه الله خيرًا، وكان ذلك أول ما ظهر لي من الألطاف الإلهية في تلك الوجهة الحجازية،,"I did as he suggested, and he lent me what he had promised—may God reward him with good! This was the first of the divine mercies which were manifested to me in the course of that journey to the Hijaz."
52,وسرنا إلى أن وصلنا إلى مدينة قسنطينة، فنزلنا خارجها,"Continuing our journey, we reached the town of Qusantma [Constantine] and halted outside it."
53,وأصابنا مطرُ جودٍ اضطرنا إلى الخروج عن الأخبية ليلًا إلى دور هنالك،,"We were caught by heavy rain, which forced us to leave our tents during the night for the shelter of some buildings there."
54,فلما كان من الغد تلقانا حاكم المدينة وهو من الشرفاء الفضلاء يسمى بأبي الحسن، فنظر إلى ثيابي وقد لوثها المطر فأَمَرَ بغسلها في داره،,"Next morning the governor of the town, an eminent sharif named Abu’l-Hasan, came to meet us, and seeing my clothes, for they were all soiled by the rain, he gave orders that they should be washed at his house."
55,وكان الإحرام منها خُلُقًا فبعث مكانه إحرامًا بعلبكيًّا وصر في أحد طرفيه دينارين من الذهب،,"The mantle which was amongst them was in rags, so he sent me in its place a mantle of fine Ba’albek cloth, in one of whose corners he had tied two gold dinars."
56,فكان ذلك أول ما فُتِحَ به علي في وجهتي،,This was the first alms which was bestowed upon me on my journey.
57,ورحلنا إلى أن وَصَلْنا مدينة بونة,We set out again and came next to the town of Buna [Bone].
58,ونزلنا بداخلها وأقمنا بها أيامًا، ثم تركنا بها من كان في صحبتنا من التجار لأجل الخسوف في الطريق، وتجردنا للسير وواصلنا الجد،,"We lodged inside the city, and after we had stopped in it for some days we left there the merchants who had been in our company, on account of the dangers of the road, and travelled light with the utmost speed, pushing on night and day without stopping."
59,وأصابتني الحمى، فكنت أشد نفسي بعمامة فوق السرج خوف السقوط بسبب الضعف،,"was [again] attacked by the fever, and I actually tied myself on the saddle with a turban-cloth in case I should fall off by reason of my weakness."
60,ولا يمكنني النزول من الخوف،,"It was impossible for me to dismount, on account of the danger."
61,إلى أن وصلنا مدينة تونس فبرز أهلها للقاء الشيخ أبي عبد الله الزبيدي، ولقاء أبي الطيب ابن القاضي أبي عبد الله النفزاوي،,"So at last we reached the town of Tunis, and the townsfolk came out to welcome the shaikh Abu ‘Abdallah az-Zubaidi and to welcome Abu’l-Tayyib, the son of the qadi Abu ‘Abdullah al-Nafzawi."
62,فأقبل بعضهم على بعض بالسلام والسؤال، ولم يسلم عليَّ أحد لعدم معرفتي بهم،,"On all sides they came forward with greetings and questions to one another, but not a soul said a word of greeting to me, since there was none of them that I knew."
