,Arabic,English
41,ودخل ابن السلار القاهرة ودخل دار الوزارة، واتفق الجند على طاعته وأحسن إليهم،,"In the meantime, ibn-al-Sallar had entered Cairo and made his way into the Vizierate Palace. The entire army agreed to be loyal to him, and he treated them bountifully."
42,وأمرني أن أبيت أنا وأصحابي في داره، وافرد لي موضعًا في الدار أكون فيه.,"As for me, he gave instructions that I, together with my companions, should spend the night in his own mansion, a part of which he reserved for my exclusive use."
43,وابن مصال في الحوف قد جمع من لواته ومن جند مصر ومن السودان والعربان خلقًا كثيرًا. وقد خرج عباس ركن الدين، وهو ابن امرأة علي بن السلار، ضرب خيمة في ظاهر مصر،,"In al-Hawf, ibn-Masal amassed a large body of men, consisting of Lawatah, Egyptian troops, Sudanese and Bedouins. Rukn-al-Din ‘Abbas, a stepson of ‘Ali ibn-al-Sallar, had in the meantime gone out of the town and pitched his tents in the suburb of Cairo."
44,فغدت سرية من لَواتة ومعهم نسيب لابن مصال وقصدوا مخيم عباس،,Early the second morning a Lawatah band under the command of a relative of ibn-Masal made their way into the camp of ‘Abbas.
45,فانهزم عنه جماعة من المصريين، ووقف هو وغلمانه ومن صبر معه من الجند ليلة مخايستهم.,"A group of Egyptian men in the army of ‘Abbas forsook him and took to flight. But he stood firm, together with his attendants and those of his troops who remained faithful to him, during all the night, foiling the enemy."
46,وبلغ الخبر إلى ابن السلار فاستدعاني في الليل وأنا معه في الدار، وقال ” هؤلاء الكلاب (يعني جند مصر) قد شغلوا الأمير (يعني عباسًا) بالفوارغ، حتى عدا إليه قوم من لواتة سباحة، فانهزموا عنه.,"Ibn-al-Sallar, having heard the news, summoned me in the nighttime — I was with him in his own home — and said, “Those dogs (referring to the Egyptian troops) occupied the attention of the amir (meaning ‘Abbas) with insignificant things until a Lawatah band crossed over, swimming, to his camp early in the morning. They then forsook him and took to flight."
47,ودخل بعضهم إلى بيوتهم بالقاهرة، والأمير مواقفهم “. قلت ” يا مولاي، نركب إليهم في سحر، وما يضحي النهار إلا وقد فرغنا منهم، إن شاء الله تعالى”.,"Some of them have even entered their homes in Cairo. But the amir is still taking a stand against the enemy.” “My lord,” I replied, “at dawn we shall ride against them, and by the time the sun is up we shall have been done with them — if it be Allah’s will, exalted is he!”"
48,قال ” صواب أبكر في ركوبك “. فخرجنا إليهم من بكرة وفلم يسلم منهم إلا من سبحت به فرسه في النيل، وأخذ نسيب بن مصال وضرب رقبته.,"“Right,” said he. “Start early on thy ride.” Early the second morning we set out against them, and none escaped except those whose horses swam with them across the Nile. The relative of ibn-Masal was taken prisoner and his head was cut off."
49,وجمع العسكر مع عباس وسيره إلى ابن مصال، على دلاص،,"The army was then reunited under ‘Abbas, who led it against ibn-Masal, whom he encountered near Dalas."
50,فكسرهم وقتل ابن مصال وقتل من السودان وغيرهم سبعة عشر ألف رجل، وحملوا رأس ابن مصال إلى القاهرة، ولم يبق لسيف الدين من تعانده ولا تشاققه.,"He routed the enemy, killed ibn-Masal and put to the sword seventeen thousand Sudanese and others. The head of ibn-Masal was carried to Cairo. None remained after this to oppose Sayf-al-Din or contend against him."
51,وخلع عليه الظافر خلع الوزارة ولقبه الملك العادل، وتولى الأمور.,"AI-Zafir then invested him [Sayf-al-Din ibn-al-Sallar] with the robes of the vizierate, giving him the title al-Malik al-‘Adil [the equitable ruler]. Ibn-al-Sallar had full charge of affairs."
52,كل ذلك والظافر منحرف عنه، مضمر له الشر. فعمل على قتله،,"Nevertheless, al-Zafir cherished aversion and repugnance toward him and secretly entertained evil toward him. Al-Zafir now planned to put al-‘Adil to death."
53,وقرر مع جماعة من صبيان الخاص وغيرهم ممن استمالهم وانفق فيهم أن يهجموا داره ويقتلوه.,"He concerted with a group of young men from his special bodyguard, together with others whom he won over to the scheme by distributing money among them, that they attack al-‘Adil in his home and put him to death."
54,وكان شهر رمضان، والقوم قد اجتمعوا في دار بالقرب من دار الملك العادل ينتظرون توسط الليل وافترق أصحاب العادل، وأنا تلك الليلة عنده.,"This was in the month of Ramadan. The conspirators convened in a house adjoining that of al-‘Adil, waiting for midnight and the dispersion of his companions. That night I was staying with him."
55,فلما فرغ الناس من العشاء وافترقوا، وقد بلغه الخبر من بعض المعاملين عليه، احضر رجلين من غلمانه وأمرهم ان يهجموا عليهم في الدار التي هم فيها مجتمعون.,"When his guests were done with the supper and dispersed, al-‘Adil, having been informed of the conspiracy by someone who had taken part in it, summoned two of his attendants and ordered that an attack be made immediately upon the conspirators in the house where they were assembled."
56,وكانت الدار، لما أراده الله من سلامة بعضهم، لها بابان، الواحد قريب من دار العادل والآخر بعيد.,"This house, since it was Allah’s will that some be spared, had two doors: one near the home of al-‘Adil, and the other far off."
57,فهجمت الفرقة الواحدة من الباب القريب قبل وصول أصحابهم إلى الباب لآخر فانهزموا وخرجوا من ذالك الباب.,One of the detachments made the assault from the near-by door before the other detachment had arrived at the second door. The conspirators were put to flight and escaped through that door.
58,وجاءني منهم في الليل من صبيان الخاص نحو عشرة رجال كانوا أصدقاء غلماني نُخبئهم. وأصبح البلد فيه الطلب لأولئك المنهزمين، ومن ظفر بهم قُتل.,"Of those who escaped, some ten men belonging to the special guard [of al-Hafiz], being friends of my attendants, came to me seeking refuge. The town awoke the second morning to find itself the scene of a thorough search for the fugitives — every one of them who was caught was executed."
59,وعجيب ما رأيت في ذلك اليوم أن رجلًا من السودان الذين كانوا في العملة انهزم إلى علو داري والرجال بالسيوف خلفه،,"One of the amazing things which I witnessed that day was the case of a Sudanese who had been a party to the conspiracy and who sought refuge at the top of my house, pursued by a few men with swords in their hands."
60,فأشرف على القاعة من ارتفاع عظيم. وفي الدار شجرة نبق كبيرة، فقفز من السطح إلى تلك الشجرة فثبت عليها، ثم نزل ودخل من كم مجلس قريب منه،,"He looked down from that considerable elevation to the courtyard where was a huge lote tree, jumped from the roof to that tree and perched on it. Then he descended and entered through an adjacent passage into the sitting room."
61,فوطئ على منارة نحاس فكسرها ودخل إلى خلف رحل في المجلس اختبى فيه.,"As he entered, he tripped over a brass candlestick and broke it, but kept on until he got behind a load of baggage in the sitting room, where he hid himself."
62,وشرف أولئك الذين كانوا خلفه، فصحت عليهم وأطلعت إليهم الغلمان دفعوهم،,"As the pursuers looked down from above, I yelled at them and ordered my attendants to climb to them which they did, driving them back."
63,ودخلت الى ذلك الاسود فنزع كساء كان عليه وقال (خذه لك). قلت (أكثر الله خيرك ما أحتاجه)، وأخرجته وسريت معه قومًا من غلماني فنجا.,"I then sought the negro, who immediately took off a cloak he had on him and said, “Take it for thyself.” I replied, “May Allah increase thy bounty! I have no need for the cloak.” I then let him out, accompanied by a band of my attendants. Thus he escaped."
64,وجلست في صُفَّة في دهليز داري، فدخل علي شاب سلَّم وجلس،,"Then I sat down on a stone bench in the vestibule of my home, when all of a sudden a young man entered into my presence and, after greeting me, sat down."
65,فرأيته حسن المحاضرة، هو يتحدث وإنسان استدعاه،,"I found him interesting in conversation and clever in discussion. But as he was conversing, there came a man and called him."
66,فمضى معه ونفذت خلفه غلامًا يبصر لماذا استدعى. وكنت بالقرب من دار العادل،,So he joined him and went away. I dispatched one of my attendants behind him in order to find out why he was called. I was then close by the palace of al-‘Adil.
67,فساعة ما حضر ذلك الشاب بين يدي العادل أمر بضرب رقبته، فقُتل.,"The moment that young man presented himself before al-‘Adil, the latter ordered that his head be cut off. So he was immediately put to death."
68,وعاد الغلام، وقد استخبر عن ذنبه، فقيل له (كان يزور التواقيع). فسبحان مقدر الأعمار ومؤقت الآجال.,"My attendant returned after having inquired about his guilt and having been told that he used to counterfeit official signatures. Worthy of admiration, therefore, is he who determines the length of life and fixes the hour of death!"
69,وقُتل في الفتنة جماعة من المصريين والسودان.,[سقطمنالنسخة]
70,تقدم إلى الملك العادل رحمه الله، بالتجهيز للمسير إلى الملك العادل نور الدين رحمه الله، وقال ” تأخذ معك مالًا وتمضي إليه لينازل طبرية، ويشغل الفرنج عنا لنخرج من ها هنا نخرب غزة “,"Al-Malik al-‘Adil [the vizier] (may Allah’s mercy rest upon his soul!) then instructed me to get ready to proceed to al-Malik al-‘Adil Nur-al-Din (may Allah’s mercy rest with his soul!), saying, “Thou shalt take with thee money and present thyself before him with a view to having him attack Tiberias [Tabarayyah] and divert the attention of the Franks from us so that we may be able to set out from there and devastate Ghazzah.”"
71,وكان الإفرنج خذلهم الله قد شرعوا في عمارة غزة ليحاصروا عسقلان.,The Franks (may Allah render them helpless!) had just begun the reconstruction of Ghazzah in order to be in a position to blockade ‘Asqalan [Ascalon].
72,قلت ” يا مولاي، فإن اعتذر أو كان له من الأشغال ما يعوقه أي شيء تأمرني”؟,"I replied, “O my lord, in case he offers excuses or has some business which would hinder him from carrying out this plan, what are then thy instructions to me?”"
73,قال ” إن نزل على طبرية، فأعطه المال الذي معك وإن كان له مانع، فديون من قدرت عليه من الجند وأطلع إلى عسقلان أقم بها في قتال الإفرنج،,"To this he replied: If he sets out against Tiberias, give him the money which thou hast, but if there is anything to prevent him, then enlist thou as many soldiers as thou canst, go up to ‘Asqalan, and establish thyself in it for combat against the Franks."
74,واكتب إلي بوصلك لآمرك بما تعمل “.,"As soon as thou arrivest there, write me and I shall send thee instructions as to what to do next."
75,ودفع إلي ستة آلاف دينار مصرية، وحمل جمل ثياب دبيقي وسقلاطون ومسنجب دمياطي وعمائم.,"He then put at my disposal six thousand Egyptian dinars, a camel load of Dabiqi clothes, of ciclatoun, of squirrel-furred gowns, of Dimyati brocade, and of turbans."
76,ورتب معي قوما من العرب أدلاء وسرت وقد أزاح علة سفري بكل ما أحتاجه من كثير وقليل.,"He also arranged for a group of Arab guides to accompany me. Thus I proceeded, after he had removed every difficulty in the way of my departure by supplying me with everything I needed, whether great or small."
77,فلما دنونا من الجفر قال لي الأدلاء ” هذا مكان لا يكاد يخلو من الإفرنج”.,"As we approached al-Jafr, my guides said to me, “Here is a place which is rarely free from Franks.”"
78,فأمرت اثنين من الأدلاء ركبا مهرين وسارا قدامنا إلى الجفر.,"Acting upon my order, two guides riding on Mahri camels preceded us to al-Jafr."
79,فما لبثا أن عادا والمهاري تطير بهما، وقالا ” الفرنج على الجفر”!,"No sooner, however, had they departed than they returned, with their camels almost flying under them, and said, “The Franks are at al-Jafr.”"
80,فوقفت وجمعت الجمال التي عليها ثقلي ورفاقا من السفارة كانوا معي وردتهم إلى الغرب.,"I immediately halted, assembled the camels which carried my luggage, and certain members of the caravan who were in my company, and turned back toward the west."
81,وندبت ستة فوارس من مماليكي وقلت ” تقدمونا، وأنا في إثركم”.,"Choosing then six horsemen from among my mamelukes, I said to them, “Go ahead of us and I shall follow right after you.”"
82,فساروا يركضون وأنا أسير خلفهم، فعاد إلي واحد منهم وقال: “ماعلى الجفر أحد، ولعلهم أبصروا عربانًا”.,"They dashed off at a gallop and I dashed behind them. One of them returned to me, saying, “Not a single one at al-Jafr! Perhaps what the guides saw was nomadic Arabs.”"
83,وتنازع هو والأدلّاء، فنفذت من رد الجمال وسرت.,"An argument ensued between him and the guides. I dispatched someone who immediately turned the camels back, and continued my way."
84,فلما وصلت الجفر، وفيه مياه وعشب وشجر، فقام من ذلك العشب رجل علية ثوب أسود،,"When I arrived at al-Jafr, which is rich in water, grass and trees, behold, there emerged from among the grass a man dressed in a black garment."
85,فأخذناه، وتفرق أصحابي فأخذوا رجلًا آخر وامرأتين وصبيانًا،,"We immediately captured him. My companions thereupon scattered around and seized another man, two women and some young folks."
86,فجاءت امرأة منهن مسكت ثوبي وقالت ” يا شيخي أنا في حسبك”. ” قلت: “أنت آمنة مالك؟”,"One of the women hurried to me, held my garments and said, “O sheikh! I am at thy mercy!” To which I replied, “Thou art safe. Now, what is the matter with thee?”"
87,قالت: “قد أخذ أصحابك لي ثوبًا وناهقًا ونابحًا وخرزه”. قلت لغلماني من أخذ شيئًا يرده،,"“Thy companions,” she replied, “have taken away from me a garment, a braying one, a barking one, and a bead.” I said to my attendants, “Let him who has taken anything whatsoever return it.”"
88,فأحضر غلاما قطعة كساء لعلها طول ذراعين. قالت هذا الثوب.,"One of them produced a piece of clothing, perhaps two cubits in length, and she said, “This is the garment.”"
89,وأحضر آخرُ قطعة سِنْدَرَوس، قالت: “هذه الخرزة”. قلت: “فالحمار والكلب؟”,"Another produced a piece of sandarach; and she said, “This is the bead.” “What about the donkey and the dog?” asked I."
90,قالوا الحمار قد ربطوا يديه ورجليه، وهو مرمي في العشب، والكلب مفلوت يعدو من مكان إلى مكان.,"To this they replied that they had bound the fore and hind legs of the donkey and thrown it upon the grass. As for the dog, it was free, running from place to place."
91,فجمعتهم ورأيت بهم من الضر أمرًا عظيمًا قد يبست جلودهم على عظامهم.,"As I brought the prisoners together, I found them afflicted with a great affliction: their dry skins had stuck to their bones."
92,قلت أيش أنتم؟ قالوا نحن من بني أُبي وبنو أبي فرقة من العرب من طيء لا يأكلون إلى الميتة ويقولون نحن خير العرب، ما فينا مجذوم ولا أبرص ولا زمن ولاأعمى.,"“What are ye?” asked I. “We belong to the banu-Ubayy tribe,” they replied. Now the banu-Ubayy are a clan of the Arab tribe called Tayy. They eat nothing but dead animals, and yet they say, “We are the best of all Arabs. None of us suffers from elephantiasis, leprosy, any chronic disease or blindness.”"
93,وإذا نزل بهم الضيف ذبحوا له وأطعموه من غير طعامهم. قلت ما جاء بكم إلى ها هنا؟,"Whenever a guest visits them, they slay for him an animal and feed him other than their food. I asked them, “What brought you here?”"
94,قالوا لنا بحِسْمى كُثول ذرة مطمورة جئنا نأخذها.,"“We have in Hisma,” they replied, “heaps of broom corn buried in the ground. So we came in order to take it.”"
95,قلت وكم لكم علينا. من عيد رمضان لنا ها هنا، ما رأينا الزاد بأعيننا.,"“How long have ye been here?” I asked. “Since the last feast of Ramadan,” they replied, “we have been here, without seeing food with our eyes.”"
96,قلت فمن أين تعيشون؟ قالوا من الرمة يعنون العظام البالية الملقاة ندقها ونعمل عليها الماء وورق القطف شجر بتلك الأرض ونتقوت به.,"“What do ye live on, then?” I inquired. “On carrion,” they replied, meaning decayed bones which are cast away, “which we crush and boil with water and orach leaves (a plant quite common to that region). And we subsist on that.”"
97,قلت فكلابكم وحمركم؟ قالوا الكلاب نطعمهم من عيشنا، والحمر تأكل الحشيش.,"“How about your dogs and donkeys?” I then asked. “The dogs,” they replied, “we feed on our own food; but the donkeys eat grass.”"
98,قلت فلم لا دخلتم إلى دمشق؟ قالوا خفنا الوباء ولا وباء أعظم مما كانوا فيه! وكان ذلك بعد عيد الأضحى.,"“Why,” asked I, “did ye not enter Damascus?” “We were afraid of the pest,” they replied. But in truth, there could be no pest worse than the one with which they were already afflicted. This event took place after the Greater Bairam."
