,Arabic,English
10,وقد بحث المتحققون بعلم الطبيعة عن حقيقة هذا المعنى بحسب صناعتهم واجتهدوا فيه بقدر طاقتهم، فاستقرت آراء المحصلين منهم على أن الإبصار إنما يكون من صورة ترد من المبصر إلى البصر منها يدرك البصر صورة المبصر.,Natural scientists have inquired into the nature of this subject according to their art and exerted themselves in it as much as they could. The learned among them settled upon the opinion that vision is effected by a form which comes from the visible object to the eye and through which sight perceives the form of the object.
11,فأما أصحاب التعاليم فإنهم عنوا بهذا العلم أكثر من عناية غيرهم، واستقصوا البحث عنه، فاهتموا بتفصيله وتقسيم أنواعه، وميزوا المعاني المبصرة، وعللوا جزيئاتها، وذكروا الأسباب في كل واحد منها، مع اختلاف يتردد بينهم على طول الزمان في أصول هذا المعنى، وتفرق آراء طوائف من أهل هذه الصناعة.,"Mathematicians, for their part, have paid more attention to this science than others. They have pursued its investigation, paying attention to its details and divisions. They have distinguished objects of vision, assigning causes to their particular properties and stating reasons for each of them. All the same, they have continued throughout the ages to disagree about the principles of this subject, with the result that the opinions of the various groups among the practitioners of this art have gone different ways."
12,إلا أنهم على اختلاف طبقاتهم وتباعد أزمانهم وتفرق آرائهم متفقون بالجملة على أن الإبصار إنما يكون بشعاع يخرج من البصر إلى المبصر وبه يدرك البصر صورة المبصر، وأن هذا الشعاع يمتد على سموت خطوط مستقيمة أطرافها مجتمعة عند مركز البصر، وإن كل شعاع يدرك به مبصر من المبصرات فشكل جملته شكل مخروط رأسه وقاعدته سطح المبصر.,"But for all the disparity in their ranks, their different epochs and the divergence of their views, in general they agree that vision is effected by a ray which issues from the eye to the visible object and by means of which sight perceives the object; that this ray extends in straight lines whose extremities meet at the centre of the eye; and that each ray through which a visible object is perceived has as a whole the shape of a cone the vertex of which is the centre of the eye and the base is the surface of the visible object."
13,وهذان المعنيان أعني رأي أصحاب الطبيعة ورأي أصحاب التعاليم متضادان متباعدان إذا أخذا على ظاهرهما.,"These two notions, I mean the opinion of the physicists and that of the mathematicians, appear to diverge and contradict one another if taken at their face value."
14,ثم مع ذلك فأصحاب التعاليم مختلفون في هيئة هذا الشعاع وهيئة حدوثه. فبعضهم يرى أن مخروط الشعاع جسم مصمت متصل ملتئم.,"Mathematicians, moreover, differ about the structure of this ray and about the manner of its production. Some take the view that the radial cone is a solid body, continuous and compact."
15,وبعضهم يرى أن الشعاع خطوط مستقيمة هي أجسام دقائق أطرافها مجتمعة عند مركز البصر، وتمتد متفرقة حتى تنتهي إلى المبصر، وإن ما وافق أطراف هذه الخطوط من سطح المبصر أدركه البصر وما حصل بين أطراف خطوط الشعاع من أجزاء المبصر لم يدركه البصر، ولذلك تخفى عن البصر الأجزاء التي في غاية الصغر والمسام التي في غاية الدقة التي تكون في سطوح المبصرات.,"Others think that the ray consists of straight lines which are fine bodies the extremities of which meet at the centre of the eye and divergently extend until they reach the visible object; and that sight perceives those parts of the surface of the object which the extremities of these lines encounter, whereas the parts of the object’s surface that fall between those extremities are not perceived. Thus it comes about that the extremely small parts and minute pores in the surfaces of visible objects are invisible."
16,ثم إن طائفة ممن يعتقد أن مخروط الشعاع مصمت ملتئم ترى أن الشعاع يخرج من البصر على خط واحد مستقيم إلى أن ينتهي إلى المبصر، ثم يتحرك على سطح المبصر حركة في غاية السرعة في الطول والعرض لا يدركها الحس لسرعتها، فيحدث بتلك الحركة مخروط المصمت.,"Again, a group among those who believe the radial cone to be solid and compact thinks that the ray issues from the eye in one straight line until it reaches the object, after which it moves extremely quickly over the length and breadth of the surface of the object — so quickly in fact that the movement is imperceptible — and through this movement the solid cone is produced."
17,وطائفة ترى أن الأمر بخلاف ذلك وان البصر إذا فتح أجفانه قبالة المبصر حدث المخروط في الحال دفعة واحدة بغير زمان محسوس.,"Another group believes the matter to be different and that when the eyelids open in front of an object, the cone is immediately produced, all at once, in no sensible time."
18,ورأى طائفة من جميع هؤلاء أن الشعاع الذي يكون به الإبصار هو قوة نورية تنبعث من البصر وتنتهي إلى المبصر، وبتلك القوة يكون الإحساس. ورأى طائفة أن الهواء إذا اتصل بالبصر قبل منه كيفية فقط، فيصير الهواء في الحال بتلك الكيفية شعاعاً يدرك به البصر المبصرات.,"A group from among all of these thinks the vision-producing ray to be a luminous power which issues forth from the eye to the visible object, and that sensation is brought about by that power. Another group is of the opinion that when the air comes into contact with the eye it receives from the eye only a certain quality which immediately turns the air into a ray through which sight perceives the visible objects."
19,ولكل طائفة من هذه الطوائف مقاييس واستدلالات وطرق أدتهم إلى اعتقادهم وشهادات، إلا أن الغاية التي عليها استقر رأي جميع من بحث عن كيفية إحساس البصر تنقسم بالجملة إلى المذهبين المتضادين اللذين قدمنا ذكرهما.,"Each of those groups was led to its belief by reasonings, arguments, methods and evidence of its own. But the settled view of all those who have inquired into the manner of visual sensation divides on the whole into the two contrary doctrines which we mentioned earlier."
20,وكل مذهبين مختلفين إما أن يكون أحدهما صادقاً والآخر كاذباً، وإما أن يكونا جميعاً كاذبين والحق غيرهما جميعاً، وإما أن يكونا جميعاً يؤديان إلى معنى واحد هو الحقيقة،,"Now, for any two different doctrines, it is either the case that one of them is true and the other false; or they are both false, the truth being other than either of them; or they both lead to one thing which is the truth."
21,ويكون كل واحد من الفريقين القائلين بذينك المذهبين قد قصر في البحث فلم يقدر على الوصول إلى الغاية فوقف دون الغاية، ووصل أحدهما إلى الغاية وقصر الآخر عنها، فعرض الخلاف في ظاهر المذهبين، وتكون غايتهما عند استقصاء البحث واحدة.,"[In the latter case] each of the groups holding those two doctrines would have failed to complete its inquiry and, unable to reach the end, has stopped short of it. Alternatively, one of them may have reached the end but the other has stopped short of it, thus giving rise to the apparent difference between the two doctrines, although the end would have been the same had the investigation been pushed further."
22,وقد يعرض الخلاف أيضاً في المعنى المبحوث عنه من جهة اختلاف طرق المباحث، وإذا حقق البحث وأنعم النظر ظهر الاتفاق واستقر الخلاف.,"Disagreement may also arise in regard to the subject of an inquiry as a result of a difference in methods of research, but when the inquiry is rightly conducted and the investigation intensified, agreement will emerge and the difference will be settled."
23,ولما كان ذلك كذلك، وكانت حقيقة هذا المعنى مع اطراد الخلاف بين أهل النظر المتحققين بالبحث عنه على طول الدهر ملتبسة، وكيفية الإبصار غير متيقنة، رأينا أن نصرف الاهتمام إلى هذا المعنى بغاية الإمكان، ونخلص العناية به، ونتأمله، ونوقع الجد في البحث عن حقيقته،,"That being the case, and the nature of our subject being confused, in addition to the continued disagreement through the ages among investigators who have undertaken to examine it, and because the manner of vision has not been ascertained, we have thought it appropriate that we direct our attention to this subject as much as we can, and seriously apply ourselves to it, and examine it, and diligently inquire into its nature."
24,ونستأنف النظر في مبادئه ومقدماته، ونبتدئ في البحث باستقراء الموجودات، وتصفح أحوال المبصرات، ونميز خواص الجزئيات، ونلتقط بالاستقراء ما يخص البصر في حال الإبصار، وما هو مطرد لا يتغير وظاهر لا يشتبه من كيفية الإحساس،,"We should, that is, recom­mence the inquiry into its principles and premisses, beginning our investiga­tion with an inspection of the things that exist and a survey of the conditions of visible objects. We should distinguish the properties of particulars, and gather by induction what pertains to the eye when vision takes place and what is found in the manner of sensation to be uniform, unchanging, manifest and not subject to doubt."
25,ثم نرقى في البحث والمقاييس على التدريج والترتيب، مع انتقاد المقدمات والتحفظ في النتائج، ونجعل غرضنا في جميع ما نستقرئه ونتصفحه استعمال العدل لا اتباع الهوى، ونتحرى في سائر ما نميزه وننتقده طلب الحق لا الميل مع الآراء، فلعلنا ننتهي بهذا الطريق إلى الحق الذي به يثلج الصدر،,"After which we should ascend in our inquiry and reasonings, gradually and orderly, criticizing premisses and exercising caution in regard to conclusions — our aim in all that we make subject to inspection and review being to employjustice, not to follow prejudice, and to take care in all that we judge and criticize that we seek the truth and not to be swayed by opinion."
26,ونصل بالتدريج والتلطف إلى الغاية التي عندها يقع اليقين، ونظفر مع النقد والتحفظ بالحقيقة التي يزول معها الخلاف وتنحسم بها مواد الشبهات.,We may in this way eventually come to the truth that gratifies the heart and gradually and carefully reach the end at which certainty appears; while through criticism and caution we may seize the truth that dispels disagreement and resolves doubtful matters.
27,وما نحن، مع جميع ذلك، برآء مما هو في طبيعة الإنسان من كدر البشرية، ولكنا نجتهد بقدر ما هو لنا من القوة الإنسانية، ومن الله نستمد المعونة في جميع الأمور.,"For all that, we are not free from that human turbidity which is in the nature of man; but we must do our best with what we possess of human power. From God we derive support in all things."
28,ونحن نقسم هذا الكتاب سبع مقالات: ونبين في المقالة الأولى كيفية الإبصار بالجملة،,We divide this work into seven Books. In Book I we show the manner of vision generally.
29,ونبين في المقالة الثانية تفصيل المعاني التي يدركها البصر وعللها وكيفية إدراكها،,"In Book II we detail the visible properties, their causes and the manner of their perception."
30,ونبين في المقالة الثالثة أغلاط البصر فيما يدركه على استقامة وعللها،,"In Book III we show the errors of sight in what it perceives directly, and their causes."
31,ونبين في المقالة الرابعة كيفية أدراك البصر بالانعكاس عن الأجسام الصقيلة،,In Book IV we show the manner of visual perception by reflection from smooth bodies.
32,ونبين بالمقالة الخامسة مواضع الخيالات وهي الصور التي ترى في الأجسام الصقيلة،,"In Book V we show the positions of images, namely the forms seen inside smooth bodies."
33,ونبين في المقالة السادسة أغلاط البصر فيما يدركه بالانعكاس وعللها،,"In Book VI we show the errors of sight in what it perceives by reflection, and their causes."
34,ونبين في المقالة السابعة كيفية إدراك البصر بالانعطاف من وراء الأجسام المشفة المخالفة الشفيف لشفيف الهواء،,In Book VII we show the manner of visual perception by refraction through transparent bodies whose transparency differs from that of air.
35,ونختم الكتاب عند آخر هذه المقالة.,And with the end of this Book we conclude this work.
36,وقد كنا ألفنا مقالة في علم المناظر سلكنا في كثير من مقاييسها طرقاً إقناعية، فلما توجهت لنا البراهين المحققة على جميع المعاني المبصرة استأنفنا تأليف هذا الكتاب. فمن وقع إليه المقالة التي ذكرناها فليعلم أنها مستغنى عنها بحصول المعاني التي فيها في مضمون هذا الكتاب.,"We formerly composed a treatise on the science of optics in which we often followed persuasive methods of reasoning; but when true demonstra­tions relating to all objects of vision occurred to us, we started afresh the composition of this book. Whoever, therefore, comes upon the said treatise must know that it should be discarded, for the notions expressed in it are included in the content of the present work."
37,الفصل الثاني: البحث عن خواص البصر,CHAPTER 2: INQUIRY INTO THE PROPERTIES OF SIGHT
38,نجد البصر ليس يدرك شيئاً من المبصرات إلا إذا كان بينهما بعد ما. فإن المبصر إذا كان ملتصقاً بسطح البصر فليس يدركه البصر وإن كان من المبصرات التي يصح أن يدركها البصر.,"We find that sight does not perceive any visible object unless there is some distance between them. For when the object is in contact with the surface of the eye it is not perceived by sight, even though it is a proper object of visual perception."
39,ونجد البصر ليس يدرك شيئاً من المبصرات التي تكون معه في هواء واحد، ويكون إدراكه لها لا بالانعكاس، إلا إذا كان مقابلاً للبصر، وكان بين كل نقطة من سطحه الذي يدركه البصر وبين سطح البصر خط مستقيم متوهم أو خطوط مستقيمة متوهمة، ولم يتوسط بين سطح البصر وبين المبصر جسم كثيف يقطع جميع الخطوط المستقيمة التي توهم بين سطح البصر وبين سطح المبصر الذي يدركه البصر.,"And we find that sight does not perceive any of the visible objects that are situated with it in the same atmosphere, and are not perceived by reflection, unless the object is placed opposite the eye; and provided that between each point on the perceived surface of the object and the surface of the eye a straight line (or lines) can be imagined; and provided that there does not intervene between the surface of the eye and the object any opaque body that interrupts all the straight lines imagined to lie between the surface of the eye and the perceived surface of the object."
40,ونجد كل مبصر يدركه البصر، ويكون معه في هواء واحد، ويكون إدراكه له بالانعكاس، متى قطعت جميع الخطوط المستقيمة التي تتوهم بين سطح البصر وبين سطحه الذي يدركه البصر بجسم كثيف استتر ذلك البصر عن البصر وخفي عنه ولم يدركه، وإن كان بين البصر وبينه في هذه الحال هواء متصل لا يتخلله شيء من الأجسام الكثيفة إذا كان اتصاله على غير استقامة،,"Further, for any seen object that is situated with the eye in the same air and is not perceived by reflection, we find that if all the straight lines imagined between the surface of the eye and the perceived surface of the object are interrupted by an opaque body, then the object will be concealed from the eye and cease to be perceptible, even though a continuum of air free from opaque objects may still exist between the eye and the object, provided that this continuity is not rectilinear."
41,ثم إذا رفع ذلك الساتر الكثيف أدرك البصر المبصر.,"Then, if the opaque screen is removed, the sight will perceive the object."
42,ومتى قطع الساتر جميع الخطط المستقيمة التي بين جزء من سطح المبصر وبين سطح البصر، حتى لا يبقى بين ذلك الجزء من المبصر وبين شيء من الجزء من سطح البصر الذي منه يكون الإبصار خط مستقيم إلا وقد قطعه ذلك الساتر،,"Suppose now that the screen intersects all straight lines between any part of the surface of the object and the surface of the eye, so that every straight line between that part of the object and the point on the surface of the eye through which vision occurs is interrupted by the screen."
43,استتر من المبصر ذلك الجزء فقط الذي قطع الساتر جميع الخطوط المستقيمة التي بينه وبين موضع الإبصار من سطح البصر.,Then only that part of the object will disappear which is such that the straight lines between it and the point of vision on the surface of the eye have all been interrupted by the screen.
44,وإذا استقرئت جميع المبصرات في جميع الأوقات واعتبرت وحررت وجدت على الصفة التي ذكرناها مطردة ولا تتغير.,"If a survey is made of all visible objects at all times, and if they are experimentally and accurately examined, they will be found to be uniformly as we have described them, with no variation or change."
45,فيدل ذلك على أن كل مبصر يدركه البصر، ويكون معه في هواء واحد، وإذا كان إدراكه له لا بالانعكاس، فإن بين كل نقطة من سطح المبصر وبين نقطة ما من سطح البصر، أو أكثر من نقطة، خطاً مستقيماً أو خطوطاً مستقيمة لا يقطعها شيء من الأجسام الكثيفة.,"This therefore proves that for every seen object that exists with the eye in the same atmosphere, and is not perceived by reflection, there exists between each point on the seen surface of the object and a certain point or multiplicity of points on the surface of the eye a straight line or lines which are not interrupted by any opaque body."
46,فأما كيف يعتبر هذا المعنى اعتباراً محرراً فإن اعتباره ممكن مستهل بالمساطر والأنابيب.,An accurate experimental examination of this fact may be easily made with the help of rulers and tubes.
47,فإذا شاء معتبر أن يعتبر ذلك ويحرره فليتخذ مسطرة في غاية الصحة والاستقامة موازياً لخطي نهايتها، ويتخذ أنبوباً أسطوانياً أجوف طوله في غاية الاستقامة واستدارته في غاية ما يمكن من الصحة ودائرتا طرفيه متوازيتان.,"Let the experimenter who wishes to make such an examination [proceed as follows]. Take a very sound and straight ruler and draw along the middle of its surface a straight line parallel to its sides. Take a hollow cylindrical tube, very straight in length, perfectly round and ending in parallel circles;"
48,ولتكن متانته متشابهة، وليكن مقتدر السعة وليس بأوسع من محجر العين، وليخط في سطحه الظاهر خطاً مستقيماً يمتد من محيط إحدى قاعدتيه إلى النقطة المقابلة لها من الناحية الأخرى.,let its thickness be the same throughout and let it be fairly wide but not wider than the eye socket; draw on its outer surface a straight line extending from a point on the circumference of one base to the opposite point on the other side;
49,وليكن هذا الأنبوب أقصر من طول المسطرة بمقدار يسير، وليقسم الخط الذي في وسط المسطرة بثلثة أقسام، وليكن الأوسط من الأقسام مساوياً لطول الخط الذي في سطح الأنبوب، ويكون القسمان الباقيان اللذان عن جنبتيه بأي قدر كان.,"and let this tube be a little shorter in length than the ruler. Divide the line along the middle of the ruler into three parts, and let the intermediate part be of the same length as the line on the surface of the tube; the remaining parts on either side may be of any length."
50,ثم يلصق الأنبوب بسطح المسطرة ويطبق الخط الذي في سطحه على القسم الأوسط من الخط الذي في وسط سطح لمسطرة، ويتحرى أن ينطبق نهايتا طرفيه على النقطتين اللتين فصلتا الخط الأوسط، ويلصق الأنبوب بسطح المسطرة على هذه الصفة إلصاقاً ملتحماً وثيقاً لا ينحل ولا يتغير.,"Attach the tube to the surface of the ruler, placing the line on its exterior upon the intermediate segment of the line in the middle of the ruler’s surface; and make sure that the ends of the tube coincide with the points marking off the middle segment. The tube should be so closely and firmly fastened that it cannot be loosened or displaced."
51,فإذا أحكمت هذه الآلة وأراد المعتبر أن يعتبر بها إدراك البصر للمبصرات فليعين على مبصر من المبصرات، وليلصق طرف هذه المسطرة بالجفن الأسفل من إحدى عينيه ويلصق الطرف الآخر بسطح المبصر ويستر العين الأخرى، وينظر في هذه الحال في ثقب الأنبوب: فإنه يرى من المبصر الجزء المقابل لثقب الأنبوب الذي عند طرف المسطرة.,"When the instrument has been perfectly prepared and the experimenter wishes to examine the perception of visible objects by sight, he should aim at one of these objects, put one end of this ruler close to the lower eyelid of one eye and the other end close to the surface of the object, cover the other eye, and, while in this condition, look through the opening in the tube: he will see that part of the object which is opposite the opening of the tube at the end of the ruler."
52,وإذا ستر الأنبوب بجسم كثيف استتر ذلك الجزء من المبصر الذي كان يراه من ثقب الأنبوب. ثم إذا رفع الساتر أدرك ذلك الجزء كما كان يدركه في الأول.,"If he covers the opening of the tube with an opaque body, that part of the object will be screened off which he has seen through the opening. Upon removing the cover, he will perceive the same part as he did at first."
53,وإن ستر بالجسم الكثيف بعض ثقب الأنبوب الذي هو والبصر الساتر على سمت مستقيم وهذه الاستقامة تتحرر بالمسطرة وباستقامة الأنبوب.,"If, by means of the opaque body, he covers any part of the opening, then there will be screened off only that portion of the visible part situated opposite the covered part of the opening, namely the portion that lies on a straight line with the eye and the screening body — this straightness being secured by the ruler and the straightness of the tube."
54,فإن ذلك الجزء الذي يستتر من الجزء المبصر إذا ستر بعض ثقب الأنبوب يكون أبداً هو والبصر والجزء المستتر من ثقب الأنبوب على خط مواز للخط المستقيم الذي يمتد في سطح المسطرة ومواز لطول الأنبوب.,For the portion of the visible part which is screened off when a part of the opening is covered always lies together with the eye and the covered part of the opening in a line parallel to the straight line extending along the middle of the ruler’s surface parallel to its length.
55,ثم إذا رفع الساتر عاد إدراك البصر لذلك الجزء من المبصر كذلك دائماً لا يختلف ولا ينتقض.,"When the cover is removed, the eye will again perceive that same portion of the visible object. That is always found to be so, with no variation or change."
56,وإذا نظر الناظر إلى المبصر من ثقب الأنبوب وخفي الجزء الذي كان يدركه البصر من سطح المبصر، فإن بين ذلك الجزء من المبصر في تلك الحال وبين سطح البصر هواء متصلاً لا يتخلله شيء من الأجسام الكثيفة ومسافات لا نهاية لها غير مستقيمة.,"Now when the observer looks at the visible object through the opening in the tube while the ruler lies between the eye and the object, and the opening is obstructed so as to hide that part of the object’s surface which the eye formerly perceived, there will exist in this situation between that part of the visible object and the surface of the eye a continuum of air that is free from opaque bodies and an infinity of non-rectilinear distances."
57,إذ بين طرف الأنبوب وبين البصر فضاء منكشف، وكذلك بين المبصر وبين الطرف الآخر من الأنبوب،,"For open air exists between one end of the tube and the eye, and likewise between the object and the other end of the tube."
58,إلا أن الهواء المتصل الذي بين البصر وبين المبصر في تلك الحال ليس هو متصلاً على استقامة بل هو اتصالاً على غير استقامة، ولم ينقطع في تلك الحال من الخطوط التي يمكن أن نتوهم بين البصر وبين ذلك الجزء من المبصر إلا الخطوط المستقيمة فقط.,"But the continuum of air that exists between the eye and the object is not in this case rectilinear. And of all the lines that can be imagined between the eye and that part of the visible object, only the straight lines have in this case been interrupted."
59,فلو كان ممكناً أن يدرك البصر المبصر الذي هو معه في هواء واحد على غير سمت الاستقامة لقد كان يدرك الجزء من المبصر المقابل لثقب الأنبوب بعد سد ثقب الأنبوب. لكن يوجد ما هذه صفته من المبصرات إذا اعتبر وتؤمل على هذه الصفة التي حددناها فليس يدركه البصر عند سد الأنبوب.,"Thus, if it were possible for sight to perceive an object existing with it in the same atmosphere through nonrectilinear lines, then it would perceive that part of the object opposite the tube’s opening after the opening has been obstructed. But we find, when such an object is experimentally examined and observed in the manner we have described, that it ceases to be visible upon closing the opening."
60,فيجب من هذا الاعتبار وجوباً تسقط معه الشبهات أن البصر ليس يدرك شيئاً من المبصرات التي تكون معه في هواء واحد، ويكون إدراكه لا بالانعكاس، إلا على سموت الخطوط المستقيمة فقط التي تتوهم ممتدة بين سطحه وبين سطح البصر.,"It follows from this experiment, with a necessity that dispels doubt, that sight does not perceive any visible object existing with it in the same atmosphere, this perception being not by reflection, except through the straight lines alone that can be imagined to extend between the surface of the object and the surface of the eye."
61,وأيضاً فإنا نجد البصر ليس يدرك شيئاً من المبصرات إلا إذا كان في المبصر ضوء ما إما من ذاته أو مشرق عليه من غيره.,"Again, we find that sight does not perceive any visible object unless there exists in the object some light which the object either possesses of itself or which radiates upon it from another object."
62,ومتى كان المبصر مظلماً لا ضوء فيه بوجه من الوجوه لم يدركه البصر ولم يحس به.,"If the object is dark and has no light whatever in it, it will not be perceived or sensed by sight."
63,ونجد البصر إذا كان في مكان مظلم فقد يدرك المبصرات إذا كانت مقابلة له وكانت مضيئة بأي ضوء كان، وكان الهواء الذي بينه وبينها متصلاً لا يتخلله شيء من الأجسام الكثيفة.,We also find that when the eye is in a dark place it perceives the objects facing it if they are illuminated by some light and if the intermediate atmosphere is continuous and uninterrupted by any opaque body.
64,فإذا كان المبصر في مكان مظلم، ولم يكن فيه شيء من الضوء، وكان البصر في مكان مضيء، فليس يدرك البصر ذلك المبصر ولا يحس به. ونجد هذه الحال مطردة لا تختلف ولا تتغير.,"If the object is in a dark place that has no light, and the eye is situated in an illuminated place, then that object will not be perceived or sensed by sight. And we find this state of affairs to be uniform and without variation or change."
65,فدل ذلك على أن المبصر، إذا كان فيه ضوء ما، وكان من المبصرات التي يصح أن يدركها البصر، وكان الضوء الذي بالمبصر إلى الحد الذي يصح أن يحس به البصر، فإن البصر يدرك ذلك المبصر، كان الهواء المحيط بالبصر مضيئاً بغير الضوء الذي في المبصر أو لم يكن مضيئاً بغير ذلك الضوء.,"This therefore proves that if the object has some light in it, and it is one of the possible objects of visual perception, and if the light in it is up to the limit that may be perceived by sight, then sight will perceive that object whether or not the air surrounding the eye is illuminated by a different light from that which is in the object."
66,ونجد البصر ليس يدرك شيئاً من المبصرات إلا إذا كان حجمه مقتدراً وأريد بالحجم مساحة المبصر جسماً كان أو سطحاً أو خطاً وليس يدرك من المبصرات ما كان بغاية الصغر.,"Further, we find that sight does not perceive any visible object unless the object is of a certain size (by ‘size’ I mean the measure of the object, be it a body, a surface or a line), and it does not perceive extremely small objects."
67,ويوجد من الأجسام الصغار بالاستدلال ما لا يدركه البصر بوجه من الوجوه.,It is discovered by reasoning that there exist small bodies which cannot in any way be perceived by sight.
68,فإن إنسان عين البعوضة وما جرى مجراه في الصغر ليس يدركه البصر بوجه من الوجوه، وهو مع ذلك جسم موجود.,"For the pupil of a mosquito’s eye and similarly small things are not in any way perceptible by sight, even though they are existing bodies."
69,وأصغر المقادير التي يمكن أن يدركها البصر تكون بحسب قوة البصر أيضاً وضعفه، فإن من الأجسام الصغار ما يدركها بعض الناس ويحس بها وتخفى عن أبصار كثير من الناس ولا يدركونها بوجه من الوجوه إن كانت أبصارهم ليست في غاية القوة.,The smallest magnitudes that can be perceived by sight are also related to the strength or weakness of sight. For some small bodies are perceived and sensed by some people but cannot in any way be seen by many others whose sight is not very strong.
70,وإذا اعتبرت جميع المبصرات وأصغر من المبصرات وجدت ليست في غاية الصغر، بل يوجد كل مبصر وإن كان في غاية الصغر فقد يمكن أن يكون في الأجسام الموجودة ما هو أصغر منه ولا يحس به البصر.,"When all visible objects, including the smallest, are experimentally examined, they are found to be not extremely small. Rather, for any visible object, even a very small one, it is possible to find among existing bodies one which is smaller than that object and which is not sensible to sight."
71,فدل ذلك على أن البصر ليس يدرك شيئاً من المبصرات إلا إذا كان حجمه مقتدراً أو كان في مبصر مقتدر الحجم، كاللون والشكل وما أشبه ذلك، فإن أصغر المقادير التي يدركها البصر يكون بحسب قوة ذلك البصر.,"This proves that no visible object is perceptible by sight unless it has a certain size or [it is something] belonging to an object of a certain size, such as colour, shape and the like. And, therefore, the smallest magnitudes that can be perceived by sight are related to the power of sight."
72,وأيضاً فإنا نجد البصر ليس يدرك شيئاً من المبصرات إلا إذا كان كثيفاً أو كان فيه بعض الكثافة.,We also find that sight does not perceive any visible object unless the object is opaque or has some opacity in it.
73,فإن الجسم إذا كان غاية الشفيف كالهواء اللطيف فلبس يدركه البصر ويدرك ما وراءه. فليس بجس البصر بالجسم المشف إلا إذا كان أغلظ من الهواء من الهواء المتوسط بينه وبين البصر.,For when the body is extremely transparent (such as rarefied air) sight does not perceive it but perceives what is behind it. Sight does not sense a transparent body unless it is denser than the intermediate air between itself and the eye.
74,وكل جسم كثيف فله لون أو ما يجري مجرى اللون كأضواء الكواكب وصور الأجسام النيرة. وكذلك كل جسم مشف فيه بعض الكثافة فليس يخلوا من اللون.,"But every opaque body has a colour or something like colour, such as the light of the stars and the forms of [self-]luminous bodies. Similarly, no transparent body with any opacity in it can be devoid of colour."
75,وأيضاً فإنا نجد البصر إذا كان يدرك مبصراً من المبصرات ثم بعد عنه بعداً شديداً خفي ذلك عن البصر فلم يدركه.,"Moreover, we find that when sight perceives some visible object, then moves a considerable distance away from it, the object ceases to be perceived."
